Iter. Eval.  Best      Time m:s
0     12     -1.28e+10   0:00.7
1     24     -1.19e+10   0:01.0
2     36     -1.13e+10   0:01.3
3     48     -8.73e+09   0:01.6
20    252    -4.86e+09   0:06.2
40    492    -4.86e+09   0:11.2
60    732    -4.86e+09   0:16.6
80    972    -4.78e+09   0:21.9
100   1212   -4.75e+09   0:27.2
120   1452   -4.75e+09   0:32.6
140   1692   -4.7e+09    0:37.8
160   1932   -4.7e+09    0:42.4
180   2172   -4.7e+09    0:47.7
200   2412   -4.7e+09    0:52.9
220   2652   -4.68e+09   0:58.0
240   2892   -4.67e+09   1:03.5
260   3132   -4.66e+09   1:09.2
280   3372   -4.63e+09   1:14.7
300   3612   -4.57e+09   1:20.1
320   3852   -4.48e+09   1:25.0
340   4092   -4.01e+09   1:30.0
360   4332   -3.77e+09   1:35.2
380   4572   -3.71e+09   1:40.2
400   4812   -3.61e+09   1:45.5
420   5052   -3.57e+09   1:51.1
440   5292   -3.51e+09   1:56.4
460   5532   -3.46e+09   2:01.6
480   5772   -3.3e+09    2:07.0
500   6012   -3.19e+09   2:13.3
520   6252   -3.17e+09   2:19.1
540   6492   -3.16e+09   2:24.9
560   6732   -3.13e+09   2:30.5
580   6972   -3.13e+09   2:36.2
600   7212   -3.1e+09    2:42.0
620   7452   -3.07e+09   2:47.2
640   7692   -3.05e+09   2:52.3
660   7932   -3.04e+09   2:57.2
680   8172   -3.03e+09   3:01.9
700   8412   -3.02e+09   3:06.7
720   8652   -3.01e+09   3:12.4
740   8892   -3e+09      3:17.1
760   9132   -2.99e+09   3:23.1
780   9372   -2.98e+09   3:28.0
800   9612   -2.97e+09   3:33.6
820   9852   -2.95e+09   3:38.7
840   10092  -2.88e+09   3:43.5
860   10332  -2.83e+09   3:48.6
880   10572  -2.69e+09   3:53.7
900   10812  -2.54e+09   3:59.9
920   11052  -2.45e+09   4:06.4
940   11292  -2.35e+09   4:13.3
960   11532  -2.34e+09   4:20.3
980   11772  -2.29e+09   4:27.8
1000  12012  -2.22e+09   4:36.6
1020  12252  -2.19e+09   4:45.1
1040  12492  -2.13e+09   4:53.1
1060  12732  -2.03e+09   5:00.5
1080  12972  -1.97e+09   5:07.8
1100  13212  -1.92e+09   5:14.2
1120  13452  -1.91e+09   5:21.0
1140  13692  -1.91e+09   5:27.6
1160  13932  -1.91e+09   5:33.7
1180  14172  -1.91e+09   5:39.7
1200  14412  -1.9e+09    5:46.3
1220  14652  -1.82e+09   5:53.4
1240  14892  -1.79e+09   6:01.1
1260  15132  -1.75e+09   6:08.5
1280  15372  -1.7e+09    6:16.4
1300  15612  -1.64e+09   6:24.8
1320  15852  -1.57e+09   6:33.5
1340  16092  -1.46e+09   6:42.1
1360  16332  -1.45e+09   6:49.4
1380  16572  -1.44e+09   6:56.7
1400  16812  -1.43e+09   7:04.1
1420  17052  -1.42e+09   7:11.9
1440  17292  -1.41e+09   7:20.1
1460  17532  -1.36e+09   7:28.0
1480  17772  -1.33e+09   7:36.2
1500  18012  -1.32e+09   7:46.1
1520  18252  -1.29e+09   7:55.6
1540  18492  -1.17e+09   8:04.3
1560  18732  -7.52e+08   8:12.9
1580  18972  -5.46e+08   8:21.3
1600  19212  -2.64e+08   8:29.8
1620  19452  -1.98e+08   8:37.4
1640  19692  -1.57e+08   8:44.5
1660  19932  -1.29e+08   8:51.3
1680  20172  -1.16e+08   8:58.1
1700  20412  -1.08e+08   9:04.7
1720  20652  -1.02e+08   9:12.1
1740  20892  -1.01e+08   9:20.0
1760  21132  -1e+08      9:26.8
1780  21372  -9.73e+07   9:32.7
1800  21612  -8.55e+07   9:37.9
1820  21852  -7.76e+07   9:43.1
1840  22092  -7.66e+07   9:48.5
1860  22332  -7.61e+07   9:53.7
1880  22572  -7.6e+07    9:58.9
1900  22812  -7.58e+07  10:03.9
1920  23052  -7.54e+07  10:08.9
1940  23292  -7.53e+07  10:13.6
1960  23532  -7.51e+07  10:18.7
1980  23772  -7.43e+07  10:24.4
2000  24012  -7.29e+07  10:30.7
2020  24252  -7.11e+07  10:36.7
2040  24492  -7.06e+07  10:42.4
2060  24732  -7.05e+07  10:48.0
2080  24972  -7.05e+07  10:52.9
2100  25212  -7.05e+07  10:58.4
2120  25452  -7.04e+07  11:03.2
2140  25692  -7.04e+07  11:08.3
2160  25932  -7.04e+07  11:13.1
2180  26172  -7.03e+07  11:18.7
2200  26412  -7.03e+07  11:25.4
2220  26652  -7.03e+07  11:30.7
2240  26892  -7.03e+07  11:36.3
2260  27132  -7.03e+07  11:41.5
2280  27372  -7.03e+07  11:46.7
2300  27612  -7.03e+07  11:51.8
2320  27852  -7.03e+07  11:56.6
2340  28092  -7.03e+07  12:02.2
2360  28332  -7.03e+07  12:07.9
2380  28572  -7.03e+07  12:13.4
2400  28812  -7.03e+07  12:18.7
2420  29052  -7.03e+07  12:23.8
2440  29292  -7.03e+07  12:28.8
2460  29532  -7.03e+07  12:33.5
2480  29772  -7.03e+07  12:38.5
2500  30012  -7.03e+07  12:45.1
2520  30252  -7.03e+07  12:51.1
2540  30492  -7.03e+07  12:56.5
2560  30732  -7.03e+07  13:02.0
2580  30972  -7.03e+07  13:06.9
2600  31212  -7.03e+07  13:12.4
2620  31452  -7.03e+07  13:17.4
2639  31668  -7.03e+07  13:22.1
