Iter. Eval.  Best      Time m:s
0     11     -7.73e+09   0:00.7
1     22     -7.73e+09   0:01.0
2     33     -7.72e+09   0:01.3
3     44     -7.72e+09   0:01.5
20    231    -7.31e+09   0:06.0
40    451    -7.3e+09    0:11.4
60    671    -7.29e+09   0:16.6
80    891    -7.27e+09   0:21.9
100   1111   -7.26e+09   0:27.1
120   1331   -7.26e+09   0:32.9
140   1551   -7.25e+09   0:37.7
160   1771   -7.24e+09   0:42.9
180   1991   -7.23e+09   0:47.9
200   2211   -7.19e+09   0:52.6
220   2431   -7.14e+09   0:57.4
240   2651   -7.12e+09   1:02.1
260   2871   -7.06e+09   1:07.3
280   3091   -6.88e+09   1:12.1
300   3311   -5.9e+09    1:16.9
320   3531   -3.51e+09   1:21.8
340   3751   -3.26e+09   1:26.6
360   3971   -3.19e+09   1:31.5
380   4191   -3.19e+09   1:36.4
400   4411   -3.17e+09   1:41.2
420   4631   -3.14e+09   1:46.3
440   4851   -3.08e+09   1:50.8
460   5071   -2.92e+09   1:55.5
480   5291   -2.87e+09   2:00.7
500   5511   -2.82e+09   2:06.4
520   5731   -2.79e+09   2:12.0
540   5951   -2.77e+09   2:17.5
560   6171   -2.76e+09   2:22.4
580   6391   -2.72e+09   2:27.7
600   6611   -2.71e+09   2:33.5
620   6831   -2.7e+09    2:38.8
640   7051   -2.69e+09   2:43.9
660   7271   -2.65e+09   2:48.6
680   7491   -1.95e+09   2:53.4
700   7711   -1.73e+09   2:58.4
720   7931   -1.71e+09   3:03.2
740   8151   -1.69e+09   3:07.7
760   8371   -1.68e+09   3:12.2
780   8591   -1.66e+09   3:16.8
800   8811   -1.64e+09   3:22.1
820   9031   -1.62e+09   3:27.0
840   9251   -1.54e+09   3:31.6
860   9471   -1.26e+09   3:36.8
880   9691   -1.25e+09   3:41.5
900   9911   -1.22e+09   3:46.2
920   10131  -1.22e+09   3:52.4
940   10351  -1.21e+09   3:57.6
960   10571  -1.21e+09   4:02.7
980   10791  -1.2e+09    4:07.9
1000  11011  -1.2e+09    4:14.2
1020  11231  -1.2e+09    4:19.9
1040  11451  -1.2e+09    4:25.0
1060  11671  -1.19e+09   4:30.2
1080  11891  -1.17e+09   4:35.7
1100  12111  -1.15e+09   4:41.1
1120  12331  -1.14e+09   4:45.8
1140  12551  -1.14e+09   4:50.5
1160  12771  -1.14e+09   4:55.2
1180  12991  -1.14e+09   4:59.9
1200  13211  -1.14e+09   5:04.9
1220  13431  -1.14e+09   5:09.8
1240  13651  -1.14e+09   5:14.7
1260  13871  -1.14e+09   5:19.4
1280  14091  -1.14e+09   5:24.2
1300  14311  -1.13e+09   5:29.0
1320  14531  -1.12e+09   5:33.9
1340  14751  -1.11e+09   5:39.2
1360  14971  -1.1e+09    5:44.9
1380  15191  -1.1e+09    5:50.5
1400  15411  -1.09e+09   5:56.6
1420  15631  -1.09e+09   6:02.0
1440  15851  -1.09e+09   6:07.2
1460  16071  -1.09e+09   6:12.5
1480  16291  -1.09e+09   6:18.3
1500  16511  -1.09e+09   6:24.4
1520  16731  -1.09e+09   6:29.8
1540  16951  -1.09e+09   6:34.9
1560  17171  -1.09e+09   6:39.8
1580  17391  -1.09e+09   6:45.4
1600  17611  -1.09e+09   6:50.5
1620  17831  -1.04e+09   6:55.6
1640  18051  -8.67e+08   7:00.6
1660  18271  -8.64e+08   7:05.8
1680  18491  -8.3e+08    7:11.5
1700  18711  -7.94e+08   7:17.4
1720  18931  -7.41e+08   7:22.6
1740  19151  -6.73e+08   7:27.8
1760  19371  -6.08e+08   7:33.2
1780  19591  -5.57e+08   7:38.6
1800  19811  -5.15e+08   7:43.7
1820  20031  -4.01e+08   7:49.1
1840  20251  -3.13e+08   7:54.5
1860  20471  -3e+08      8:00.4
1880  20691  -2.94e+08   8:06.5
1900  20911  -2.8e+08    8:11.9
1920  21131  -2.55e+08   8:17.9
1940  21351  -2.43e+08   8:24.0
1960  21571  -2.33e+08   8:29.7
1980  21791  -2.27e+08   8:35.4
2000  22011  -2.05e+08   8:41.4
2020  22231  -1.41e+08   8:47.3
2040  22451  -1.06e+08   8:53.1
2060  22671  -8.08e+07   8:59.0
2080  22891  -7.62e+07   9:04.6
2100  23111  -7.24e+07   9:10.7
2120  23331  -7.22e+07   9:16.1
2140  23551  -7.19e+07   9:21.4
2160  23771  -7.15e+07   9:27.7
2180  23991  -7.04e+07   9:33.4
2200  24211  -6.81e+07   9:38.7
2220  24431  -6.54e+07   9:44.3
2240  24651  -6.49e+07   9:49.8
2260  24871  -6.48e+07   9:55.2
2280  25091  -6.47e+07  10:00.2
2300  25311  -6.47e+07  10:05.3
2320  25531  -6.47e+07  10:11.3
2340  25751  -6.47e+07  10:16.7
2360  25971  -6.44e+07  10:22.0
2380  26191  -6.39e+07  10:27.5
2400  26411  -6.29e+07  10:33.6
2420  26631  -6.24e+07  10:39.5
2440  26851  -6.12e+07  10:45.7
2460  27071  -6e+07     10:51.0
2480  27291  -5.86e+07  10:57.3
2500  27511  -5.44e+07  11:03.4
2520  27731  -4.96e+07  11:09.9
2540  27951  -4.57e+07  11:16.3
2560  28171  -3.68e+07  11:22.5
2580  28391  -2.71e+07  11:28.1
2600  28611  -1.91e+07  11:33.3
2620  28831  -1.49e+07  11:38.6
2640  29051  -1.21e+07  11:44.5
2660  29271  -1.1e+07   11:50.3
2680  29491  -1.08e+07  11:55.7
2700  29711  -1.07e+07  12:00.9
2720  29931  -1.07e+07  12:06.3
2740  30151  -1.07e+07  12:12.1
2760  30371  -1.07e+07  12:17.7
2780  30591  -1.06e+07  12:23.1
2800  30811  -1.04e+07  12:28.4
2820  31031  -1.01e+07  12:33.7
2840  31251  -9654572   12:39.0
2860  31471  -8963671   12:44.4
2880  31691  -8580727   12:50.2
2900  31911  -8401796   12:55.4
2920  32131  -8203092   13:00.7
2940  32351  -8092323   13:05.9
2960  32571  -8040485   13:10.9
2980  32791  -7960703   13:16.4
3000  33011  -7802338   13:22.0
3020  33231  -7790818   13:28.6
3040  33451  -7765624   13:34.2
3060  33671  -7715903   13:39.4
3080  33891  -7663686   13:44.8
3100  34111  -7643104   13:50.1
3120  34331  -7604357   13:56.0
3140  34551  -7558120   14:01.9
3160  34771  -7502853   14:07.7
3180  34991  -7455972   14:13.6
3200  35211  -7422258   14:19.3
3220  35431  -7393592   14:24.5
3240  35651  -7373491   14:29.8
3260  35871  -7360078   14:35.2
3280  36091  -7356447   14:40.4
3300  36311  -7353297   14:45.5
3320  36531  -7352243   14:50.9
3340  36751  -7352051   14:56.7
3360  36971  -7352005   15:02.3
3380  37191  -7352000   15:08.1
3400  37411  -7351999   15:13.4
3420  37631  -7351999   15:18.5
3440  37851  -7351999   15:23.8
3460  38071  -7351999   15:29.0
3480  38291  -7351999   15:34.8
3500  38511  -7351999   15:41.1
3520  38731  -7351999   15:47.7
3540  38951  -7351999   15:53.4
3560  39171  -7351999   15:59.1
3580  39391  -7351999   16:05.4
3600  39611  -7351999   16:11.5
3620  39831  -7351999   16:17.7
3640  40051  -7351999   16:23.2
3660  40271  -7351999   16:28.3
3680  40491  -7351999   16:33.4
3700  40711  -7351999   16:38.6
3720  40931  -7351999   16:43.9
3740  41151  -7351999   16:49.1
3757  41327  -7351999   16:53.4
