Iter. Eval.  Best      Time m:s
0     11     -2.84e+10   0:00.6
1     22     -2.24e+10   0:00.9
2     33     -2.05e+10   0:01.1
3     44     -1.07e+10   0:01.4
20    231    -5.6e+09    0:05.8
40    451    -4.21e+09   0:10.7
60    671    -4.04e+09   0:15.5
80    891    -3.88e+09   0:20.5
100   1111   -3.85e+09   0:25.0
120   1331   -3.81e+09   0:30.1
140   1551   -3.75e+09   0:34.9
160   1771   -3.25e+09   0:39.9
180   1991   -3.1e+09    0:44.9
200   2211   -2.81e+09   0:50.3
220   2431   -2.65e+09   0:55.4
240   2651   -2.22e+09   1:00.2
260   2871   -1.06e+09   1:05.2
280   3091   -1e+09      1:10.2
300   3311   -9.9e+08    1:15.3
320   3531   -9.74e+08   1:20.3
340   3751   -9.58e+08   1:25.3
360   3971   -9.5e+08    1:30.3
380   4191   -9.4e+08    1:35.6
400   4411   -9.27e+08   1:41.4
420   4631   -8.92e+08   1:46.9
440   4851   -8.83e+08   1:52.3
460   5071   -8.72e+08   1:58.2
480   5291   -8.21e+08   2:03.6
500   5511   -6.61e+08   2:09.8
520   5731   -5.14e+08   2:15.5
540   5951   -4.2e+08    2:21.0
560   6171   -3.32e+08   2:26.4
580   6391   -2.61e+08   2:32.3
600   6611   -2.12e+08   2:37.9
620   6831   -1.66e+08   2:43.0
640   7051   -1.3e+08    2:48.3
660   7271   -1.1e+08    2:53.3
680   7491   -1.01e+08   2:58.6
700   7711   -9.69e+07   3:03.6
720   7931   -9.41e+07   3:09.2
740   8151   -8.95e+07   3:14.4
760   8371   -8.9e+07    3:19.6
780   8591   -8.89e+07   3:24.5
800   8811   -8.86e+07   3:29.7
820   9031   -8.78e+07   3:34.9
840   9251   -8.56e+07   3:40.4
860   9471   -8.48e+07   3:45.3
880   9691   -8.28e+07   3:50.2
900   9911   -7.93e+07   3:55.3
920   10131  -7.59e+07   4:00.9
940   10351  -7.3e+07    4:07.0
960   10571  -6.83e+07   4:12.9
980   10791  -6.31e+07   4:18.8
1000  11011  -5.65e+07   4:25.6
1020  11231  -4.42e+07   4:32.1
1040  11451  -2.89e+07   4:37.1
1060  11671  -2.5e+07    4:42.5
1080  11891  -1.61e+07   4:47.9
1100  12111  -1.39e+07   4:52.9
1120  12331  -1.31e+07   4:57.9
1140  12551  -1.26e+07   5:02.9
1160  12771  -1.18e+07   5:08.0
1180  12991  -1.18e+07   5:13.0
1200  13211  -1.17e+07   5:18.2
1220  13431  -1.17e+07   5:23.4
1240  13651  -1.17e+07   5:28.8
1260  13871  -1.17e+07   5:34.3
1280  14091  -1.17e+07   5:40.2
1300  14311  -1.17e+07   5:46.0
1320  14531  -1.17e+07   5:51.5
1340  14751  -1.17e+07   5:56.7
1360  14971  -1.17e+07   6:02.0
1380  15191  -1.17e+07   6:07.7
1400  15411  -1.17e+07   6:13.6
1420  15631  -1.17e+07   6:19.4
1440  15851  -1.17e+07   6:24.7
1460  16071  -1.17e+07   6:30.9
1480  16291  -1.17e+07   6:37.0
1500  16511  -1.17e+07   6:44.1
1520  16731  -1.17e+07   6:51.1
1540  16951  -1.17e+07   6:57.1
1560  17171  -1.17e+07   7:02.2
1580  17391  -1.05e+07   7:07.3
1600  17611  -1e+07      7:12.4
1620  17831  -9120464    7:17.4
1640  18051  -8649595    7:22.5
1660  18271  -8072494    7:27.6
1680  18491  -7961376    7:32.8
1700  18711  -7946941    7:38.1
1720  18931  -7944658    7:43.1
1740  19151  -7944445    7:48.3
1760  19371  -7944396    7:53.4
1780  19591  -7944379    7:59.3
1800  19811  -7944377    8:05.2
1820  20031  -7944376    8:10.4
1840  20251  -7944375    8:15.6
1860  20471  -7944375    8:20.5
1880  20691  -7944375    8:25.7
1900  20911  -7944375    8:31.6
1920  21131  -7944375    8:37.0
1940  21351  -7944375    8:42.7
1960  21571  -7944375    8:48.5
1980  21791  -7944375    8:54.3
2000  22011  -7944374    9:01.3
2020  22231  -7944374    9:07.3
2040  22451  -7944374    9:12.7
2060  22671  -7944374    9:17.7
2080  22891  -7944374    9:22.7
2100  23111  -7944374    9:27.5
2120  23331  -7944374    9:32.4
2140  23551  -7944374    9:37.4
2160  23771  -7944374    9:42.4
2180  23991  -7944374    9:47.6
2186  24046  -7944374    9:48.9
