Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.8
1     22     -7.75e+09   0:01.1
2     33     -7.75e+09   0:01.3
3     44     -7.75e+09   0:01.6
20    231    -7.42e+09   0:06.1
40    451    -7.35e+09   0:10.3
60    671    -7.35e+09   0:15.4
80    891    -7.35e+09   0:21.3
100   1111   -7.35e+09   0:26.7
120   1331   -7.35e+09   0:32.2
140   1551   -7.34e+09   0:37.2
160   1771   -7.34e+09   0:42.2
180   1991   -7.34e+09   0:47.1
200   2211   -7.33e+09   0:51.9
220   2431   -7.31e+09   0:57.0
240   2651   -7.28e+09   1:01.9
260   2871   -7.27e+09   1:07.1
280   3091   -7.26e+09   1:12.4
300   3311   -7.25e+09   1:18.0
320   3531   -7.24e+09   1:23.4
340   3751   -7.21e+09   1:28.7
360   3971   -7.01e+09   1:33.5
380   4191   -6.11e+09   1:39.7
400   4411   -5.36e+09   1:44.7
420   4631   -2.58e+09   1:49.5
440   4851   -2.11e+09   1:54.4
460   5071   -2.02e+09   1:59.4
480   5291   -1.92e+09   2:04.4
500   5511   -1.89e+09   2:10.4
520   5731   -1.85e+09   2:16.1
540   5951   -1.82e+09   2:21.2
560   6171   -1.79e+09   2:26.2
580   6391   -1.75e+09   2:31.5
600   6611   -1.66e+09   2:36.8
620   6831   -1.61e+09   2:42.0
640   7051   -1.58e+09   2:47.2
660   7271   -1.54e+09   2:52.5
680   7491   -1.49e+09   2:57.0
700   7711   -1.39e+09   3:01.6
720   7931   -1.38e+09   3:06.1
740   8151   -1.37e+09   3:11.1
760   8371   -1.36e+09   3:16.6
780   8591   -1.35e+09   3:22.2
800   8811   -1.33e+09   3:27.1
820   9031   -1.33e+09   3:32.3
840   9251   -1.32e+09   3:37.5
860   9471   -1.32e+09   3:42.5
880   9691   -1.31e+09   3:47.2
900   9911   -1.3e+09    3:51.8
920   10131  -1.29e+09   3:57.0
940   10351  -1.25e+09   4:01.8
960   10571  -1.23e+09   4:07.2
980   10791  -1.22e+09   4:12.7
1000  11011  -1.2e+09    4:18.5
1020  11231  -1.19e+09   4:24.8
1040  11451  -1.17e+09   4:29.9
1060  11671  -1.16e+09   4:35.3
1080  11891  -1.16e+09   4:40.9
1100  12111  -1.15e+09   4:47.0
1120  12331  -1.13e+09   4:52.6
1140  12551  -1.09e+09   4:57.6
1160  12771  -8.73e+08   5:02.7
1180  12991  -8.15e+08   5:08.2
1200  13211  -7.27e+08   5:13.7
1220  13431  -6.73e+08   5:19.3
1240  13651  -6.39e+08   5:24.8
1260  13871  -6.01e+08   5:30.8
1280  14091  -5.65e+08   5:36.9
1300  14311  -4.92e+08   5:43.0
1320  14531  -2.49e+08   5:48.3
1340  14751  -1.3e+08    5:53.6
1360  14971  -7.17e+07   5:58.9
1380  15191  -5.62e+07   6:04.1
1400  15411  -4.93e+07   6:09.4
1420  15631  -4.52e+07   6:14.7
1440  15851  -4.43e+07   6:20.0
1460  16071  -4.42e+07   6:25.5
1480  16291  -4.41e+07   6:30.7
1500  16511  -4.41e+07   6:36.5
1520  16731  -4.41e+07   6:42.9
1540  16951  -4.41e+07   6:48.6
1560  17171  -4.4e+07    6:54.2
1580  17391  -4.4e+07    6:59.6
1600  17611  -4.4e+07    7:04.6
1620  17831  -4.4e+07    7:09.5
1640  18051  -4.4e+07    7:14.7
1660  18271  -3.67e+07   7:20.0
1680  18491  -3.15e+07   7:25.3
1700  18711  -2.99e+07   7:30.8
1720  18931  -2.95e+07   7:36.4
1740  19151  -2.94e+07   7:42.2
1760  19371  -2.93e+07   7:48.9
1780  19591  -2.9e+07    7:54.3
1800  19811  -2.84e+07   7:59.3
1820  20031  -2.81e+07   8:04.3
1840  20251  -2.8e+07    8:09.7
1860  20471  -2.8e+07    8:15.3
1880  20691  -2.79e+07   8:20.9
1900  20911  -2.77e+07   8:26.4
1920  21131  -2.73e+07   8:31.9
1940  21351  -2.67e+07   8:37.6
1960  21571  -2.58e+07   8:43.4
1980  21791  -2.44e+07   8:48.9
2000  22011  -2.29e+07   8:55.0
2020  22231  -2.14e+07   9:01.4
2040  22451  -1.96e+07   9:06.6
2060  22671  -1.91e+07   9:12.5
2080  22891  -1.86e+07   9:17.9
2100  23111  -1.8e+07    9:23.4
2120  23331  -1.75e+07   9:28.7
2140  23551  -1.73e+07   9:34.0
2160  23771  -1.7e+07    9:39.8
2180  23991  -1.63e+07   9:45.9
2200  24211  -1.56e+07   9:51.9
2220  24431  -1.44e+07   9:57.7
2240  24651  -1.29e+07  10:03.5
2260  24871  -1.17e+07  10:08.9
2280  25091  -1.08e+07  10:14.5
2300  25311  -1.02e+07  10:19.9
2320  25531  -9549088   10:25.3
2340  25751  -8681896   10:30.8
2360  25971  -8101496   10:36.5
2380  26191  -7576212   10:42.6
2400  26411  -7469930   10:48.9
2420  26631  -7376481   10:54.8
2440  26851  -7357151   11:00.5
2460  27071  -7352769   11:06.6
2480  27291  -7352132   11:13.1
2500  27511  -7352056   11:19.2
2520  27731  -7352034   11:25.9
2540  27951  -7352014   11:31.6
2560  28171  -7352002   11:37.3
2580  28391  -7352000   11:43.0
2600  28611  -7351999   11:48.6
2620  28831  -7351999   11:54.3
2640  29051  -7351999   11:59.9
2660  29271  -7351999   12:05.6
2680  29491  -7351999   12:11.8
2700  29711  -7351999   12:17.7
2720  29931  -7351999   12:23.3
2740  30151  -7351999   12:28.8
2760  30371  -7351999   12:34.3
2780  30591  -7351999   12:39.8
2800  30811  -7351999   12:45.1
2808  30888  -7351999   12:47.1
