Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.1
3     44     -7.75e+09   0:01.3
20    231    -7.75e+09   0:05.7
40    451    -7.55e+09   0:10.9
60    671    -7.46e+09   0:15.9
80    891    -7.45e+09   0:20.9
100   1111   -7.43e+09   0:25.8
120   1331   -7.38e+09   0:30.4
140   1551   -7.38e+09   0:35.2
160   1771   -7.36e+09   0:39.5
180   1991   -7.36e+09   0:44.0
200   2211   -7.36e+09   0:48.5
220   2431   -7.36e+09   0:53.5
240   2651   -7.36e+09   0:58.4
260   2871   -7.36e+09   1:03.4
280   3091   -7.36e+09   1:08.6
300   3311   -7.36e+09   1:14.1
320   3531   -7.36e+09   1:19.2
340   3751   -7.36e+09   1:24.2
360   3971   -7.36e+09   1:29.1
380   4191   -7.35e+09   1:34.1
400   4411   -7.35e+09   1:39.0
420   4631   -7.35e+09   1:43.8
440   4851   -7.33e+09   1:48.5
460   5071   -7.29e+09   1:53.2
480   5291   -6.67e+09   1:58.5
500   5511   -2.94e+09   2:04.0
520   5731   -1.92e+09   2:09.7
540   5951   -1.57e+09   2:15.4
560   6171   -1.29e+09   2:20.9
580   6391   -1.15e+09   2:26.3
600   6611   -1.14e+09   2:31.5
620   6831   -1.12e+09   2:36.9
640   7051   -1.09e+09   2:42.5
660   7271   -1.08e+09   2:48.2
680   7491   -1.08e+09   2:53.1
700   7711   -1.06e+09   2:58.1
720   7931   -1.06e+09   3:03.0
740   8151   -1.06e+09   3:07.8
760   8371   -1.06e+09   3:13.0
780   8591   -1.06e+09   3:18.5
800   8811   -1.06e+09   3:23.8
820   9031   -1.06e+09   3:29.0
840   9251   -1.06e+09   3:34.2
860   9471   -1.06e+09   3:39.8
880   9691   -1.06e+09   3:45.1
900   9911   -1.06e+09   3:50.5
920   10131  -1.05e+09   3:55.9
940   10351  -1.05e+09   4:01.5
960   10571  -1.04e+09   4:07.1
980   10791  -9.3e+08    4:12.9
1000  11011  -8.91e+08   4:19.1
1020  11231  -8.75e+08   4:25.3
1040  11451  -8.51e+08   4:32.4
1060  11671  -7.51e+08   4:38.3
1080  11891  -7.3e+08    4:43.7
1100  12111  -6.93e+08   4:49.1
1120  12331  -6.35e+08   4:55.5
1140  12551  -4.69e+08   5:01.9
1160  12771  -4.27e+08   5:07.5
1180  12991  -3.41e+08   5:13.3
1200  13211  -2.06e+08   5:19.0
1220  13431  -1.14e+08   5:24.5
1240  13651  -6.61e+07   5:30.2
1260  13871  -4.46e+07   5:36.1
1280  14091  -3.71e+07   5:42.4
1300  14311  -3.46e+07   5:48.7
1320  14531  -3.32e+07   5:54.7
1340  14751  -3.15e+07   6:00.5
1360  14971  -2.89e+07   6:05.7
1380  15191  -2.59e+07   6:11.2
1400  15411  -2.56e+07   6:16.6
1420  15631  -2.51e+07   6:21.9
1440  15851  -2.42e+07   6:26.9
1460  16071  -2.35e+07   6:32.3
1480  16291  -2.25e+07   6:38.3
1500  16511  -2.13e+07   6:44.4
1520  16731  -1.96e+07   6:50.2
1540  16951  -1.74e+07   6:56.8
1560  17171  -1.46e+07   7:03.1
1580  17391  -1.3e+07    7:09.0
1600  17611  -1.18e+07   7:14.8
1620  17831  -9811208    7:19.8
1640  18051  -8704184    7:24.9
1660  18271  -8054865    7:30.1
1680  18491  -7857939    7:35.8
1700  18711  -7777209    7:41.9
1720  18931  -7762803    7:47.2
1740  19151  -7751857    7:52.7
1760  19371  -7749018    7:58.4
1780  19591  -7742159    8:04.1
1800  19811  -7719368    8:10.2
1820  20031  -7684779    8:16.1
1840  20251  -7679593    8:21.4
1860  20471  -7677269    8:26.9
1880  20691  -7677088    8:32.1
1900  20911  -7677075    8:37.6
1920  21131  -7677073    8:42.8
1940  21351  -7677073    8:47.6
1960  21571  -7677073    8:52.6
1980  21791  -7677073    8:58.0
2000  22011  -7677073    9:03.9
2020  22231  -7677073    9:10.0
2040  22451  -7677073    9:16.7
2060  22671  -7677073    9:21.9
2080  22891  -7677073    9:27.2
2100  23111  -7677073    9:32.3
2120  23331  -7677073    9:37.9
2140  23551  -7677073    9:43.5
2160  23771  -7677073    9:48.6
2180  23991  -7677073    9:53.5
2200  24211  -7677073    9:58.6
2209  24299  -7677073   10:00.7
