Iter. Eval.  Best      Time m:s
0     11     -7.59e+09   0:00.6
1     22     -7.59e+09   0:00.9
2     33     -7.59e+09   0:01.1
3     44     -7.59e+09   0:01.4
20    231    -7.47e+09   0:05.4
40    451    -7.34e+09   0:10.9
60    671    -7.34e+09   0:16.4
80    891    -7.33e+09   0:21.7
100   1111   -7.33e+09   0:27.1
120   1331   -7.33e+09   0:31.8
140   1551   -7.31e+09   0:36.8
160   1771   -7.3e+09    0:41.5
180   1991   -7.3e+09    0:46.1
200   2211   -7.28e+09   0:51.0
220   2431   -7.22e+09   0:56.3
240   2651   -7.19e+09   1:01.2
260   2871   -7.06e+09   1:06.2
280   3091   -6.48e+09   1:11.4
300   3311   -5.01e+09   1:16.4
320   3531   -3.22e+09   1:21.3
340   3751   -2.67e+09   1:25.7
360   3971   -2.67e+09   1:29.8
380   4191   -2.46e+09   1:34.4
400   4411   -2.39e+09   1:39.1
420   4631   -2.36e+09   1:43.7
440   4851   -2.33e+09   1:48.9
460   5071   -2.3e+09    1:53.9
480   5291   -2.3e+09    1:58.5
500   5511   -2.3e+09    2:03.5
520   5731   -2.29e+09   2:09.2
540   5951   -2.29e+09   2:14.2
560   6171   -2.28e+09   2:19.2
580   6391   -2.28e+09   2:23.9
600   6611   -2.27e+09   2:29.2
620   6831   -2.26e+09   2:34.5
640   7051   -2.23e+09   2:39.8
660   7271   -1.91e+09   2:44.8
680   7491   -1.6e+09    2:50.3
700   7711   -1.39e+09   2:56.0
720   7931   -1.15e+09   3:01.8
740   8151   -1.05e+09   3:07.4
760   8371   -9.68e+08   3:12.5
780   8591   -9.16e+08   3:17.8
800   8811   -8.04e+08   3:22.8
820   9031   -7.63e+08   3:28.2
840   9251   -7.42e+08   3:33.3
860   9471   -7.09e+08   3:38.0
880   9691   -6.38e+08   3:42.6
900   9911   -5.55e+08   3:47.1
920   10131  -4.64e+08   3:51.7
940   10351  -3.65e+08   3:56.6
960   10571  -3.21e+08   4:01.5
980   10791  -2.19e+08   4:06.8
1000  11011  -1.34e+08   4:12.3
1020  11231  -9.74e+07   4:18.6
1040  11451  -8.79e+07   4:24.4
1060  11671  -8.51e+07   4:29.6
1080  11891  -8.09e+07   4:35.2
1100  12111  -7.92e+07   4:40.6
1120  12331  -7.59e+07   4:46.1
1140  12551  -6.89e+07   4:51.6
1160  12771  -6.66e+07   4:57.1
1180  12991  -6.61e+07   5:02.1
1200  13211  -6.6e+07    5:07.5
1220  13431  -6.6e+07    5:13.0
1240  13651  -6.59e+07   5:18.2
1260  13871  -6.58e+07   5:23.3
1280  14091  -6.55e+07   5:28.3
1300  14311  -6.51e+07   5:33.9
1320  14531  -6.47e+07   5:39.3
1340  14751  -6.44e+07   5:44.5
1360  14971  -6.4e+07    5:49.6
1380  15191  -6.36e+07   5:54.8
1400  15411  -6.29e+07   6:00.3
1420  15631  -6.22e+07   6:05.4
1440  15851  -6.1e+07    6:10.5
1460  16071  -5.88e+07   6:16.1
1480  16291  -5.67e+07   6:21.9
1500  16511  -5.34e+07   6:27.5
1520  16731  -4.38e+07   6:34.6
1540  16951  -3.61e+07   6:40.2
1560  17171  -2.78e+07   6:45.6
1580  17391  -1.7e+07    6:51.2
1600  17611  -1.51e+07   6:56.6
1620  17831  -1.37e+07   7:01.9
1640  18051  -1.34e+07   7:07.1
1660  18271  -1.34e+07   7:12.4
1680  18491  -1.33e+07   7:17.9
1700  18711  -1.33e+07   7:23.2
1720  18931  -1.3e+07    7:28.9
1740  19151  -1.28e+07   7:34.2
1760  19371  -1.26e+07   7:39.0
1780  19591  -1.21e+07   7:44.0
1800  19811  -1.12e+07   7:49.2
1820  20031  -1.04e+07   7:54.3
1840  20251  -1.02e+07   7:59.2
1860  20471  -9775436    8:04.0
1880  20691  -8696049    8:08.9
1900  20911  -8333865    8:13.7
1920  21131  -8256906    8:18.5
1940  21351  -8244018    8:23.9
1960  21571  -8238692    8:29.4
1980  21791  -8236857    8:35.3
2000  22011  -8234926    8:40.4
2020  22231  -8231785    8:46.4
2040  22451  -8230487    8:51.5
2060  22671  -8230318    8:56.4
2080  22891  -8230270    9:01.1
2100  23111  -8230260    9:05.6
2120  23331  -8230252    9:10.6
2140  23551  -8230251    9:15.3
2160  23771  -8230249    9:20.3
2180  23991  -8230244    9:25.6
2200  24211  -8230244    9:31.5
2220  24431  -8230244    9:37.6
2240  24651  -8230244    9:42.5
2260  24871  -8230244    9:47.2
2280  25091  -8230242    9:51.9
2300  25311  -8230242    9:57.0
2320  25531  -8230242   10:02.1
2340  25751  -8230242   10:07.4
2360  25971  -8230242   10:12.2
2380  26191  -8230242   10:17.0
2400  26411  -8230242   10:21.7
2420  26631  -8230242   10:26.6
2440  26851  -8230242   10:31.8
2460  27071  -8230241   10:37.3
2480  27291  -8230241   10:42.4
2500  27511  -8230241   10:47.4
2520  27731  -8230241   10:53.4
2540  27951  -8230241   10:58.6
2560  28171  -8230241   11:03.3
2580  28391  -8230240   11:08.1
2600  28611  -8230240   11:12.7
2620  28831  -8230240   11:17.5
2640  29051  -8230239   11:22.2
2660  29271  -8230239   11:27.2
2680  29491  -8230239   11:32.6
2700  29711  -8230239   11:37.7
2720  29931  -8230239   11:42.6
2740  30151  -8230239   11:48.0
2760  30371  -8230239   11:53.0
2780  30591  -8230239   11:58.1
2800  30811  -8230239   12:03.8
2820  31031  -8230239   12:09.5
2837  31207  -8230239   12:13.6
