Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.5
1     22     -7.75e+09   0:00.7
2     33     -7.75e+09   0:00.9
3     44     -7.75e+09   0:01.0
20    231    -7.56e+09   0:03.0
40    451    -7.16e+09   0:05.1
60    671    -6.88e+09   0:07.1
80    891    -6.72e+09   0:09.1
100   1111   -6.58e+09   0:11.0
120   1331   -6.39e+09   0:13.0
140   1551   -6.27e+09   0:15.1
160   1771   -6.12e+09   0:17.1
180   1991   -6.08e+09   0:19.2
200   2211   -6.02e+09   0:21.2
220   2431   -5.92e+09   0:23.2
240   2651   -5.68e+09   0:25.5
260   2871   -5.3e+09    0:27.7
280   3091   -4.8e+09    0:30.2
300   3311   -3.77e+09   0:32.6
320   3531   -3.6e+09    0:35.0
340   3751   -3.49e+09   0:37.4
360   3971   -3.4e+09    0:39.7
380   4191   -3.28e+09   0:42.5
400   4411   -2.81e+09   0:45.8
420   4631   -2.53e+09   0:48.4
440   4851   -2.11e+09   0:50.5
460   5071   -1.98e+09   0:52.5
480   5291   -1.92e+09   0:54.5
500   5511   -1.9e+09    0:57.8
520   5731   -1.88e+09   1:00.8
540   5951   -1.87e+09   1:03.1
560   6171   -1.84e+09   1:05.5
580   6391   -1.82e+09   1:07.8
600   6611   -1.75e+09   1:09.9
620   6831   -1.68e+09   1:12.2
640   7051   -1.61e+09   1:14.2
660   7271   -1.55e+09   1:16.3
680   7491   -1.39e+09   1:18.5
700   7711   -1.1e+09    1:20.7
720   7931   -1.08e+09   1:22.8
740   8151   -1.08e+09   1:25.1
760   8371   -1.06e+09   1:27.1
780   8591   -9.69e+08   1:29.2
800   8811   -8.56e+08   1:31.4
820   9031   -8.36e+08   1:33.6
840   9251   -7.76e+08   1:35.9
860   9471   -7.53e+08   1:38.2
880   9691   -7.27e+08   1:40.6
900   9911   -6.85e+08   1:43.4
920   10131  -6.25e+08   1:46.0
940   10351  -5.5e+08    1:49.0
960   10571  -4.9e+08    1:51.2
980   10791  -4.71e+08   1:53.8
1000  11011  -4.58e+08   1:57.0
1020  11231  -4.52e+08   2:00.4
1040  11451  -4.46e+08   2:03.2
1060  11671  -4.43e+08   2:06.1
1080  11891  -4.4e+08    2:08.5
1100  12111  -4.32e+08   2:10.6
1120  12331  -4.23e+08   2:13.1
1140  12551  -3.73e+08   2:15.4
1160  12771  -1.92e+08   2:17.5
1180  12991  -1.08e+08   2:19.6
1200  13211  -9.17e+07   2:21.8
1220  13431  -8.1e+07    2:23.9
1240  13651  -7.25e+07   2:26.0
1260  13871  -6.42e+07   2:28.1
1280  14091  -5.05e+07   2:30.2
1300  14311  -4.08e+07   2:32.4
1320  14531  -3.74e+07   2:34.4
1340  14751  -3.67e+07   2:36.4
1360  14971  -3.61e+07   2:38.6
1380  15191  -3.49e+07   2:40.7
1400  15411  -3.22e+07   2:42.9
1420  15631  -3.06e+07   2:45.4
1440  15851  -2.87e+07   2:48.4
1460  16071  -2.69e+07   2:51.7
1480  16291  -2.59e+07   2:54.8
1500  16511  -2.53e+07   2:58.6
1520  16731  -2.4e+07    3:01.7
1540  16951  -2.24e+07   3:04.4
1560  17171  -2.16e+07   3:07.5
1580  17391  -2.03e+07   3:10.7
1600  17611  -1.89e+07   3:13.7
1620  17831  -1.79e+07   3:16.0
1640  18051  -1.69e+07   3:18.1
1660  18271  -1.56e+07   3:20.2
1680  18491  -1.44e+07   3:22.1
1700  18711  -1.34e+07   3:24.2
1720  18931  -1.3e+07    3:26.3
1740  19151  -1.23e+07   3:28.4
1760  19371  -1.07e+07   3:30.4
1780  19591  -9780593    3:32.5
1800  19811  -8665674    3:34.5
1820  20031  -8365120    3:36.5
1840  20251  -8240460    3:38.9
1860  20471  -8067883    3:40.9
1880  20691  -7969779    3:43.1
1900  20911  -7838046    3:46.3
1920  21131  -7774123    3:49.1
1940  21351  -7746581    3:51.6
1960  21571  -7729241    3:53.7
1980  21791  -7709643    3:56.4
2000  22011  -7690446    3:59.9
2020  22231  -7680264    4:03.0
2040  22451  -7677654    4:05.4
2060  22671  -7676999    4:07.6
2080  22891  -7676981    4:09.8
2100  23111  -7676978    4:12.3
2120  23331  -7676977    4:14.7
2140  23551  -7676976    4:16.9
2160  23771  -7676976    4:19.1
2180  23991  -7676976    4:21.5
2200  24211  -7676976    4:23.6
2220  24431  -7676976    4:26.7
2240  24651  -7676976    4:29.8
2260  24871  -7676976    4:32.2
2280  25091  -7676976    4:34.4
2300  25311  -7676976    4:36.4
2320  25531  -7676976    4:38.4
2340  25751  -7676976    4:40.3
2360  25971  -7676976    4:42.5
2380  26191  -7676976    4:45.3
2400  26411  -7676976    4:48.8
2420  26631  -7676976    4:52.3
2429  26719  -7676976    4:53.4
