Iter. Eval.  Best      Time m:s
0     11     -7.42e+09   0:00.7
1     22     -7.41e+09   0:01.0
2     33     -7.41e+09   0:01.3
3     44     -7.4e+09    0:01.6
20    231    -5.97e+09   0:06.4
40    451    -5.7e+09    0:11.5
60    671    -5.64e+09   0:16.4
80    891    -5.24e+09   0:21.4
100   1111   -5.03e+09   0:26.3
120   1331   -4.58e+09   0:31.7
140   1551   -3.74e+09   0:37.7
160   1771   -3.46e+09   0:42.9
180   1991   -3.32e+09   0:47.8
200   2211   -2.92e+09   0:52.5
220   2431   -2.69e+09   0:57.5
240   2651   -2.68e+09   1:03.2
260   2871   -2.67e+09   1:08.6
280   3091   -2.67e+09   1:13.5
300   3311   -2.67e+09   1:18.7
320   3531   -2.67e+09   1:23.8
340   3751   -2.67e+09   1:28.8
360   3971   -2.67e+09   1:33.8
380   4191   -2.67e+09   1:38.8
400   4411   -2.67e+09   1:44.0
420   4631   -2.67e+09   1:49.2
440   4851   -2.67e+09   1:53.9
460   5071   -2.66e+09   1:59.0
480   5291   -2.66e+09   2:04.5
500   5511   -2.66e+09   2:10.6
520   5731   -2.65e+09   2:16.9
540   5951   -2.65e+09   2:22.3
560   6171   -2.65e+09   2:27.4
580   6391   -2.64e+09   2:32.7
600   6611   -2.62e+09   2:38.1
620   6831   -2.62e+09   2:43.3
640   7051   -2.62e+09   2:48.7
660   7271   -2.61e+09   2:54.3
680   7491   -2.61e+09   3:00.3
700   7711   -2.6e+09    3:06.4
720   7931   -2.6e+09    3:12.1
740   8151   -2.59e+09   3:18.0
760   8371   -2.5e+09    3:23.6
780   8591   -2.19e+09   3:28.7
800   8811   -1.79e+09   3:33.8
820   9031   -8.56e+08   3:38.8
840   9251   -4.45e+08   3:44.0
860   9471   -3.66e+08   3:49.3
880   9691   -2.9e+08    3:54.5
900   9911   -2.36e+08   4:00.3
920   10131  -1.62e+08   4:05.8
940   10351  -7.96e+07   4:11.2
960   10571  -6.4e+07    4:16.7
980   10791  -4.36e+07   4:22.2
1000  11011  -2.97e+07   4:28.2
1020  11231  -2.53e+07   4:33.8
1040  11451  -2.42e+07   4:39.9
1060  11671  -2.36e+07   4:45.8
1080  11891  -2.31e+07   4:51.2
1100  12111  -2.21e+07   4:56.7
1120  12331  -2.11e+07   5:01.9
1140  12551  -2e+07      5:07.1
1160  12771  -1.86e+07   5:12.9
1180  12991  -1.74e+07   5:19.3
1200  13211  -1.63e+07   5:26.2
1220  13431  -1.56e+07   5:32.4
1240  13651  -1.5e+07    5:38.1
1260  13871  -1.44e+07   5:44.0
1280  14091  -1.4e+07    5:49.5
1300  14311  -1.39e+07   5:55.0
1320  14531  -1.39e+07   6:00.5
1340  14751  -1.38e+07   6:06.1
1360  14971  -1.32e+07   6:11.8
1380  15191  -1.24e+07   6:18.0
1400  15411  -1.22e+07   6:23.8
1420  15631  -1.21e+07   6:29.5
1440  15851  -1.2e+07    6:35.1
1460  16071  -1.2e+07    6:40.8
1480  16291  -1.19e+07   6:46.8
1500  16511  -1.19e+07   6:53.5
1520  16731  -1.18e+07   7:00.1
1540  16951  -1.18e+07   7:06.0
1560  17171  -1.18e+07   7:11.7
1580  17391  -1.17e+07   7:17.2
1600  17611  -1.17e+07   7:22.7
1620  17831  -1.17e+07   7:28.1
1640  18051  -1.17e+07   7:34.2
1660  18271  -1.17e+07   7:40.6
1680  18491  -1.16e+07   7:47.1
1700  18711  -1.15e+07   7:53.0
1720  18931  -9889457    7:58.5
1740  19151  -8627130    8:04.0
1760  19371  -8081603    8:09.8
1780  19591  -7966404    8:15.3
1800  19811  -7904236    8:21.2
1820  20031  -7831178    8:26.9
1840  20251  -7731278    8:32.9
1860  20471  -7686151    8:38.7
1880  20691  -7679006    8:44.9
1900  20911  -7677402    8:50.9
1920  21131  -7677158    8:56.8
1940  21351  -7677021    9:02.7
1960  21571  -7677007    9:09.0
1980  21791  -7677005    9:14.9
2000  22011  -7677003    9:21.4
2020  22231  -7677003    9:27.5
2040  22451  -7677003    9:33.2
2060  22671  -7677003    9:38.4
2080  22891  -7677002    9:44.0
2100  23111  -7677002    9:49.2
2120  23331  -7677002    9:54.6
2140  23551  -7677002   10:00.0
2160  23771  -7677002   10:06.0
2180  23991  -7677002   10:11.6
2200  24211  -7677002   10:17.0
2220  24431  -7677002   10:22.3
2240  24651  -7677002   10:27.8
2260  24871  -7677002   10:33.2
2280  25091  -7677002   10:38.4
2300  25311  -7677002   10:43.7
2320  25531  -7677002   10:49.2
2340  25751  -7677002   10:55.2
2360  25971  -7677002   11:01.2
2380  26191  -7677002   11:06.9
2400  26411  -7677002   11:13.0
2420  26631  -7677002   11:18.8
2440  26851  -7677002   11:24.9
2458  27038  -7677002   11:29.7
