Iter. Eval.  Best      Time m:s
0     12     -1.73e+10   0:00.7
1     24     -1.38e+10   0:01.0
2     36     -1.35e+10   0:01.3
3     48     -1.15e+10   0:01.5
20    252    -5.98e+09   0:06.1
40    492    -3.97e+09   0:11.8
60    732    -3.15e+09   0:17.5
80    972    -2.83e+09   0:22.7
100   1212   -2.77e+09   0:28.2
120   1452   -2.73e+09   0:33.6
140   1692   -2.71e+09   0:39.2
160   1932   -2.71e+09   0:45.0
180   2172   -2.7e+09    0:50.1
200   2412   -2.7e+09    0:55.7
220   2652   -2.68e+09   1:01.3
240   2892   -2.59e+09   1:06.8
260   3132   -2.38e+09   1:11.8
280   3372   -2.25e+09   1:17.3
300   3612   -2.23e+09   1:22.9
320   3852   -2.19e+09   1:28.3
340   4092   -2.14e+09   1:33.4
360   4332   -2.05e+09   1:39.1
380   4572   -1.75e+09   1:44.2
400   4812   -1.68e+09   1:49.3
420   5052   -1.66e+09   1:54.7
440   5292   -1.61e+09   2:00.4
460   5532   -1.56e+09   2:06.4
480   5772   -1.48e+09   2:12.1
500   6012   -1.21e+09   2:18.7
520   6252   -1.21e+09   2:24.7
540   6492   -1.14e+09   2:29.7
560   6732   -1.08e+09   2:35.2
580   6972   -1.01e+09   2:40.4
600   7212   -9.89e+08   2:45.5
620   7452   -9.62e+08   2:50.5
640   7692   -9.51e+08   2:55.8
660   7932   -9.46e+08   3:00.9
680   8172   -9.42e+08   3:05.9
700   8412   -9.38e+08   3:11.0
720   8652   -9.31e+08   3:16.2
740   8892   -9.2e+08    3:21.4
760   9132   -8.7e+08    3:26.6
780   9372   -8.56e+08   3:31.3
800   9612   -8.47e+08   3:35.9
820   9852   -8.41e+08   3:40.6
840   10092  -8.39e+08   3:45.4
860   10332  -8.35e+08   3:50.2
880   10572  -8.25e+08   3:55.3
900   10812  -7.7e+08    4:00.6
920   11052  -6.84e+08   4:05.7
940   11292  -5.67e+08   4:11.2
960   11532  -4.9e+08    4:17.4
980   11772  -4.28e+08   4:23.0
1000  12012  -3.82e+08   4:29.3
1020  12252  -3.5e+08    4:35.4
1040  12492  -3.15e+08   4:40.1
1060  12732  -2.87e+08   4:45.0
1080  12972  -2.71e+08   4:49.7
1100  13212  -2.66e+08   4:54.4
1120  13452  -2.62e+08   4:59.4
1140  13692  -2.6e+08    5:04.4
1160  13932  -2.55e+08   5:09.0
1180  14172  -2.52e+08   5:13.7
1200  14412  -2.5e+08    5:18.4
1220  14652  -2.48e+08   5:23.1
1240  14892  -2.48e+08   5:28.0
1260  15132  -2.47e+08   5:32.9
1280  15372  -2.46e+08   5:37.8
1300  15612  -2.42e+08   5:42.6
1320  15852  -2.38e+08   5:47.2
1340  16092  -2.33e+08   5:52.0
1360  16332  -2.29e+08   5:56.6
1380  16572  -2.22e+08   6:01.2
1400  16812  -2.17e+08   6:05.8
1420  17052  -2.13e+08   6:10.5
1440  17292  -2.08e+08   6:15.2
1460  17532  -1.95e+08   6:19.9
1480  17772  -1.83e+08   6:24.8
1500  18012  -1.73e+08   6:31.4
1520  18252  -1.46e+08   6:38.6
1540  18492  -1.34e+08   6:43.6
1560  18732  -1.06e+08   6:48.2
1580  18972  -9.39e+07   6:52.9
1600  19212  -8.76e+07   6:57.6
1620  19452  -8.46e+07   7:02.1
1640  19692  -8.17e+07   7:07.0
1660  19932  -8.17e+07   7:11.5
1680  20172  -8.16e+07   7:16.0
1700  20412  -8.14e+07   7:21.1
1720  20652  -8.11e+07   7:25.7
1740  20892  -8.1e+07    7:30.5
1760  21132  -8.08e+07   7:36.2
1780  21372  -8.07e+07   7:41.1
1800  21612  -8.06e+07   7:46.1
1820  21852  -8.05e+07   7:51.7
1840  22092  -8.02e+07   7:56.6
1860  22332  -7.93e+07   8:01.2
1880  22572  -7.71e+07   8:06.3
1900  22812  -7.38e+07   8:11.1
