Iter. Eval.  Best      Time m:s
0     12     -8.01e+09   0:00.7
1     24     -7.87e+09   0:01.0
2     36     -7.68e+09   0:01.4
3     48     -7.66e+09   0:01.7
20    252    -5.87e+09   0:06.0
40    492    -5.77e+09   0:10.6
60    732    -5.56e+09   0:15.3
80    972    -5.48e+09   0:19.9
100   1212   -5.45e+09   0:24.8
120   1452   -5.34e+09   0:29.7
140   1692   -5.3e+09    0:34.7
160   1932   -5.27e+09   0:39.2
180   2172   -5.24e+09   0:43.7
200   2412   -5.18e+09   0:48.8
220   2652   -4.92e+09   0:53.9
240   2892   -4.45e+09   0:59.0
260   3132   -3.41e+09   1:05.0
280   3372   -2.66e+09   1:11.1
300   3612   -2.59e+09   1:16.8
320   3852   -2.51e+09   1:21.9
340   4092   -2.45e+09   1:26.3
360   4332   -2.4e+09    1:31.1
380   4572   -2.27e+09   1:35.7
400   4812   -2.2e+09    1:40.5
420   5052   -2.14e+09   1:45.2
440   5292   -2.08e+09   1:50.1
460   5532   -1.94e+09   1:54.9
480   5772   -1.88e+09   1:59.4
500   6012   -1.86e+09   2:05.9
520   6252   -1.85e+09   2:11.6
540   6492   -1.84e+09   2:16.6
560   6732   -1.81e+09   2:21.4
580   6972   -1.72e+09   2:26.0
600   7212   -1.54e+09   2:30.7
620   7452   -1.39e+09   2:35.4
640   7692   -1.29e+09   2:40.3
660   7932   -1.24e+09   2:45.3
680   8172   -1.21e+09   2:50.1
700   8412   -1.17e+09   2:54.7
720   8652   -1.15e+09   2:59.7
740   8892   -1.13e+09   3:05.3
760   9132   -1.12e+09   3:11.8
780   9372   -1.11e+09   3:17.1
800   9612   -1.08e+09   3:22.3
820   9852   -9.92e+08   3:27.5
840   10092  -7.81e+08   3:32.5
860   10332  -7.14e+08   3:37.9
880   10572  -6.14e+08   3:43.2
900   10812  -5.08e+08   3:48.5
920   11052  -3.57e+08   3:53.9
940   11292  -2.17e+08   3:58.9
960   11532  -1.93e+08   4:03.7
980   11772  -1.73e+08   4:08.7
1000  12012  -1.64e+08   4:14.9
1020  12252  -1.62e+08   4:21.2
1040  12492  -1.61e+08   4:26.0
1060  12732  -1.6e+08    4:30.7
1080  12972  -1.59e+08   4:35.2
1100  13212  -1.58e+08   4:40.1
1120  13452  -1.58e+08   4:45.2
1140  13692  -1.58e+08   4:50.0
1160  13932  -1.57e+08   4:54.6
1180  14172  -1.56e+08   4:59.1
1200  14412  -1.55e+08   5:03.9
1220  14652  -1.54e+08   5:08.9
1240  14892  -1.53e+08   5:14.0
1260  15132  -1.51e+08   5:20.2
1280  15372  -1.49e+08   5:25.5
1300  15612  -1.48e+08   5:30.1
1320  15852  -1.47e+08   5:34.9
1340  16092  -1.45e+08   5:39.6
1360  16332  -1.43e+08   5:44.1
1380  16572  -1.39e+08   5:48.9
1400  16812  -1.37e+08   5:54.2
1420  17052  -1.34e+08   5:59.7
1440  17292  -1.29e+08   6:05.3
1460  17532  -1.28e+08   6:10.5
1480  17772  -1.25e+08   6:16.5
1500  18012  -1.19e+08   6:23.0
1520  18252  -1.07e+08   6:28.1
1540  18492  -9.85e+07   6:33.8
1560  18732  -9.38e+07   6:38.8
1580  18972  -8.98e+07   6:44.1
1600  19212  -8.62e+07   6:49.2
1620  19452  -8.45e+07   6:54.0
1640  19692  -8.34e+07   6:58.5
1660  19932  -8.28e+07   7:03.6
1680  20172  -8.26e+07   7:08.2
1700  20412  -8.24e+07   7:13.0
1720  20652  -8.2e+07    7:17.6
1740  20892  -8.16e+07   7:22.5
1760  21132  -8.13e+07   7:28.6
1780  21372  -8.09e+07   7:34.5
1800  21612  -8.05e+07   7:39.2
1820  21852  -8.02e+07   7:44.8
1840  22092  -7.93e+07   7:49.4
1860  22332  -7.9e+07    7:54.7
1880  22572  -7.87e+07   7:59.6
1900  22812  -7.74e+07   8:04.7
1920  23052  -7.65e+07   8:09.7
1940  23292  -7.61e+07   8:14.6
1960  23532  -7.59e+07   8:19.7
1980  23772  -7.57e+07   8:24.9
2000  24012  -7.56e+07   8:30.9
2020  24252  -7.54e+07   8:36.3
2040  24492  -7.5e+07    8:42.0
2060  24732  -7.48e+07   8:47.2
2080  24972  -7.48e+07   8:52.6
2100  25212  -7.47e+07   8:57.8
2120  25452  -7.47e+07   9:03.3
2140  25692  -7.47e+07   9:08.3
2160  25932  -7.47e+07   9:13.1
2180  26172  -7.47e+07   9:17.8
2200  26412  -7.46e+07   9:22.5
2220  26652  -7.45e+07   9:27.5
2240  26892  -7.45e+07   9:33.4
2260  27132  -7.44e+07   9:39.8
2280  27372  -7.43e+07   9:46.0
2300  27612  -7.41e+07   9:51.2
2320  27852  -7.38e+07   9:55.9
2340  28092  -7.33e+07  10:00.8
2360  28332  -7.26e+07  10:06.5
2380  28572  -7.23e+07  10:11.5
2400  28812  -7.19e+07  10:16.3
2420  29052  -7.16e+07  10:21.6
2440  29292  -7.12e+07  10:27.4
2460  29532  -7.09e+07  10:32.8
2480  29772  -7.08e+07  10:39.1
2500  30012  -7.07e+07  10:45.0
2520  30252  -7.07e+07  10:51.2
2540  30492  -7.07e+07  10:56.5
