Iter. Eval.  Best      Time m:s
0     11     -7.14e+09   0:00.7
1     22     -6.72e+09   0:01.0
2     33     -6.56e+09   0:01.3
3     44     -5.3e+09    0:01.5
20    231    -5e+09      0:05.7
40    451    -4.96e+09   0:10.9
60    671    -4.84e+09   0:16.5
80    891    -4.8e+09    0:22.5
100   1111   -4.64e+09   0:28.0
120   1331   -4.09e+09   0:32.8
140   1551   -3.91e+09   0:38.2
160   1771   -3.87e+09   0:43.2
180   1991   -3.83e+09   0:48.1
200   2211   -3.78e+09   0:53.1
220   2431   -3.74e+09   0:57.9
240   2651   -3.73e+09   1:03.1
260   2871   -3.65e+09   1:08.4
280   3091   -3.38e+09   1:13.3
300   3311   -3.27e+09   1:18.2
320   3531   -3.22e+09   1:23.3
340   3751   -3.18e+09   1:28.4
360   3971   -3.17e+09   1:34.1
380   4191   -3.16e+09   1:39.7
400   4411   -3.15e+09   1:44.9
420   4631   -3.15e+09   1:49.6
440   4851   -3.15e+09   1:54.3
460   5071   -3.15e+09   1:59.6
480   5291   -3.15e+09   2:05.2
500   5511   -3.15e+09   2:11.0
520   5731   -3.15e+09   2:16.6
540   5951   -3.15e+09   2:22.1
560   6171   -3.14e+09   2:27.9
580   6391   -3.05e+09   2:33.9
600   6611   -2.96e+09   2:39.1
620   6831   -2.57e+09   2:44.6
640   7051   -2.36e+09   2:49.8
660   7271   -2.31e+09   2:55.1
680   7491   -2.29e+09   3:00.4
700   7711   -1.64e+09   3:05.4
720   7931   -1.48e+09   3:11.0
740   8151   -1.44e+09   3:15.9
760   8371   -1.24e+09   3:21.0
780   8591   -9.62e+08   3:26.0
800   8811   -8.39e+08   3:31.4
820   9031   -7.89e+08   3:36.7
840   9251   -7.21e+08   3:42.1
860   9471   -6.16e+08   3:47.6
880   9691   -5.21e+08   3:52.7
900   9911   -4.38e+08   3:57.6
920   10131  -3.71e+08   4:03.1
940   10351  -3.2e+08    4:08.9
960   10571  -2.48e+08   4:14.5
980   10791  -1.84e+08   4:20.2
1000  11011  -1.62e+08   4:27.2
1020  11231  -1.31e+08   4:33.2
1040  11451  -1.12e+08   4:39.0
1060  11671  -8.56e+07   4:44.8
1080  11891  -5.93e+07   4:50.3
1100  12111  -4.87e+07   4:56.3
1120  12331  -4.7e+07    5:02.5
1140  12551  -4.58e+07   5:08.4
1160  12771  -4.54e+07   5:14.0
1180  12991  -4.5e+07    5:19.9
1200  13211  -4.47e+07   5:25.5
1220  13431  -4.45e+07   5:31.3
1240  13651  -4.45e+07   5:37.1
1260  13871  -4.45e+07   5:42.7
1280  14091  -4.45e+07   5:48.1
1300  14311  -4.44e+07   5:53.4
1320  14531  -4.44e+07   5:58.8
1340  14751  -4.44e+07   6:04.3
1360  14971  -4.44e+07   6:09.9
1380  15191  -4.43e+07   6:15.8
1400  15411  -4.43e+07   6:21.8
1420  15631  -4.43e+07   6:27.9
1440  15851  -4.43e+07   6:33.6
1460  16071  -4.43e+07   6:39.1
1480  16291  -4.43e+07   6:44.5
1500  16511  -4.43e+07   6:50.4
1520  16731  -4.43e+07   6:56.1
1540  16951  -4.43e+07   7:02.2
1560  17171  -4.41e+07   7:08.6
1580  17391  -4.34e+07   7:14.5
1600  17611  -4.33e+07   7:20.0
1620  17831  -4.33e+07   7:25.9
1640  18051  -4.33e+07   7:31.9
1660  18271  -4.32e+07   7:37.5
1680  18491  -4.32e+07   7:43.2
1700  18711  -4.32e+07   7:48.7
1720  18931  -4.32e+07   7:54.2
1740  19151  -4.31e+07   7:59.6
1760  19371  -4.3e+07    8:05.2
1780  19591  -4.29e+07   8:10.8
1800  19811  -4.26e+07   8:16.3
1820  20031  -4.25e+07   8:21.6
1840  20251  -4.23e+07   8:26.9
1860  20471  -4.08e+07   8:32.6
1880  20691  -3.85e+07   8:38.5
1900  20911  -3.79e+07   8:45.5
1920  21131  -3.74e+07   8:51.8
1940  21351  -3.72e+07   8:57.5
1960  21571  -3.68e+07   9:02.9
1980  21791  -3.64e+07   9:08.4
2000  22011  -3.56e+07   9:14.4
2020  22231  -3.35e+07   9:20.8
2040  22451  -2.39e+07   9:26.9
2060  22671  -2.39e+07   9:32.4
2080  22891  -2.15e+07   9:37.9
2100  23111  -1.84e+07   9:43.5
2120  23331  -1.74e+07   9:49.2
2140  23551  -1.71e+07   9:54.2
2160  23771  -1.68e+07   9:59.3
2180  23991  -1.64e+07  10:04.5
2200  24211  -1.55e+07  10:10.0
2220  24431  -1.44e+07  10:15.7
2240  24651  -1.35e+07  10:20.7
2260  24871  -1.27e+07  10:25.7
2280  25091  -1.13e+07  10:30.7
2300  25311  -9981035   10:35.9
2320  25531  -9089260   10:41.1
2340  25751  -8258930   10:46.2
2360  25971  -7831232   10:51.5
2380  26191  -7652529   10:57.5
2400  26411  -7474710   11:03.0
2420  26631  -7409915   11:08.4
2440  26851  -7385230   11:14.5
2460  27071  -7370196   11:20.2
2480  27291  -7360276   11:26.2
2500  27511  -7353229   11:32.4
2520  27731  -7352382   11:39.3
2540  27951  -7352027   11:45.2
2560  28171  -7352002   11:50.7
2580  28391  -7352000   11:56.6
2600  28611  -7351999   12:02.6
2620  28831  -7351999   12:08.4
2640  29051  -7351999   12:14.2
2660  29271  -7351999   12:20.1
2680  29491  -7351999   12:25.7
2700  29711  -7351999   12:31.0
2720  29931  -7351999   12:36.5
2740  30151  -7351999   12:41.9
2760  30371  -7351998   12:47.4
2780  30591  -7351998   12:52.6
2800  30811  -7351998   12:57.7
2820  31031  -7351998   13:02.8
2840  31251  -7351998   13:08.2
2860  31471  -7351998   13:13.6
2880  31691  -7351998   13:19.2
2900  31911  -7351998   13:25.3
2920  32131  -7351998   13:31.6
2940  32351  -7351998   13:37.2
2952  32472  -7351998   13:40.2
