Iter. Eval.  Best      Time m:s
0     12     -1.09e+10   0:00.6
1     24     -1.09e+10   0:01.0
2     36     -1.09e+10   0:01.2
3     48     -1.09e+10   0:01.4
20    252    -9.52e+09   0:05.3
40    492    -9.03e+09   0:10.0
60    732    -8.84e+09   0:14.4
80    972    -8.71e+09   0:18.9
100   1212   -8.43e+09   0:23.3
120   1452   -8.42e+09   0:27.9
140   1692   -8.34e+09   0:32.4
160   1932   -8.13e+09   0:37.0
180   2172   -8.01e+09   0:41.7
200   2412   -7.98e+09   0:46.4
220   2652   -7.94e+09   0:50.9
240   2892   -7.86e+09   0:55.3
260   3132   -7.65e+09   0:59.9
280   3372   -6.33e+09   1:04.9
300   3612   -3.8e+09    1:09.5
320   3852   -3.35e+09   1:14.9
340   4092   -3.17e+09   1:21.0
360   4332   -3.15e+09   1:26.4
380   4572   -3.13e+09   1:31.8
400   4812   -3.06e+09   1:37.3
420   5052   -2.94e+09   1:42.2
440   5292   -2.84e+09   1:47.2
460   5532   -2.75e+09   1:52.4
480   5772   -2.63e+09   1:57.9
500   6012   -2.59e+09   2:03.7
520   6252   -2.57e+09   2:09.8
540   6492   -2.54e+09   2:14.5
560   6732   -2.51e+09   2:19.8
580   6972   -2.48e+09   2:25.4
600   7212   -2.46e+09   2:30.6
620   7452   -2.44e+09   2:35.8
640   7692   -2.43e+09   2:41.1
660   7932   -2.43e+09   2:46.6
680   8172   -2.42e+09   2:51.6
700   8412   -2.4e+09    2:56.6
720   8652   -2.34e+09   3:01.9
740   8892   -2.14e+09   3:06.9
760   9132   -1.79e+09   3:12.6
780   9372   -1.7e+09    3:18.2
800   9612   -1.52e+09   3:23.6
820   9852   -1.32e+09   3:28.7
840   10092  -1.26e+09   3:33.1
860   10332  -1.24e+09   3:37.7
880   10572  -1.2e+09    3:42.3
900   10812  -1.17e+09   3:47.2
920   11052  -1.12e+09   3:51.6
940   11292  -9.89e+08   3:56.2
960   11532  -7.39e+08   4:01.1
980   11772  -6.61e+08   4:06.2
1000  12012  -5.99e+08   4:12.1
1020  12252  -5.03e+08   4:18.1
1040  12492  -4.45e+08   4:23.2
1060  12732  -3.79e+08   4:28.0
1080  12972  -3.19e+08   4:32.5
1100  13212  -2.83e+08   4:37.4
1120  13452  -2.58e+08   4:42.0
1140  13692  -2.54e+08   4:46.7
1160  13932  -2.52e+08   4:51.7
1180  14172  -2.5e+08    4:56.5
1200  14412  -2.49e+08   5:01.2
1220  14652  -2.45e+08   5:06.1
1240  14892  -2.4e+08    5:10.8
1260  15132  -2.36e+08   5:16.2
1280  15372  -2.32e+08   5:21.5
1300  15612  -2.26e+08   5:26.8
1320  15852  -2.21e+08   5:32.1
1340  16092  -2.08e+08   5:36.6
1360  16332  -1.95e+08   5:41.2
1380  16572  -1.83e+08   5:45.7
1400  16812  -1.68e+08   5:50.2
1420  17052  -1.43e+08   5:54.9
1440  17292  -1.25e+08   5:59.5
1460  17532  -1.06e+08   6:04.4
1480  17772  -1.03e+08   6:09.8
1500  18012  -9.68e+07   6:15.6
1520  18252  -9.23e+07   6:21.5
1540  18492  -8.96e+07   6:27.2
1560  18732  -8.86e+07   6:32.2
1580  18972  -8.76e+07   6:37.4
1600  19212  -8.69e+07   6:42.6
1620  19452  -8.67e+07   6:48.1
1640  19692  -8.66e+07   6:53.1
1660  19932  -8.65e+07   6:58.3
1680  20172  -8.65e+07   7:03.3
1700  20412  -8.65e+07   7:08.4
1720  20652  -8.65e+07   7:13.6
1740  20892  -8.65e+07   7:18.6
1760  21132  -8.65e+07   7:24.2
1780  21372  -8.64e+07   7:30.0
1800  21612  -8.64e+07   7:35.6
1820  21852  -8.62e+07   7:40.4
1840  22092  -8.56e+07   7:46.1
1860  22332  -8.45e+07   7:51.7
1880  22572  -8.34e+07   7:57.0
1900  22812  -8.24e+07   8:02.0
1920  23052  -8.13e+07   8:06.7
1940  23292  -8.1e+07    8:11.4
1960  23532  -8.09e+07   8:16.8
1980  23772  -8.08e+07   8:22.6
2000  24012  -8.08e+07   8:28.8
2020  24252  -8.07e+07   8:34.3
2040  24492  -8.04e+07   8:40.6
2060  24732  -7.73e+07   8:45.8
2080  24972  -7.67e+07   8:50.8
2100  25212  -7.64e+07   8:55.6
2120  25452  -7.64e+07   9:01.3
2140  25692  -7.63e+07   9:06.7
2160  25932  -7.63e+07   9:12.5
2180  26172  -7.63e+07   9:17.8
2200  26412  -7.63e+07   9:22.7
2220  26652  -7.63e+07   9:27.2
2240  26892  -7.63e+07   9:31.9
2260  27132  -7.63e+07   9:37.2
2280  27372  -7.63e+07   9:42.7
2300  27612  -7.63e+07   9:48.8
2320  27852  -7.63e+07   9:54.6
2340  28092  -7.63e+07   9:59.9
2360  28332  -7.63e+07  10:05.4
2380  28572  -7.63e+07  10:11.0
2400  28812  -7.63e+07  10:15.8
2420  29052  -7.63e+07  10:21.2
2440  29292  -7.63e+07  10:26.6
2460  29532  -7.63e+07  10:31.5
2480  29772  -7.63e+07  10:37.2
2500  30012  -7.63e+07  10:43.7
2520  30252  -7.63e+07  10:49.6
2534  30408  -7.63e+07  10:53.7
