Iter. Eval.  Best      Time m:s
0     11     -9.32e+11   0:00.6
1     22     -9.28e+11   0:00.9
2     33     -8.93e+11   0:01.2
3     44     -8.14e+11   0:01.5
20    231    -3.19e+09   0:06.0
40    451    -3.15e+09   0:11.2
60    671    -3.15e+09   0:17.0
80    891    -1.57e+09   0:22.3
100   1111   -1.48e+09   0:27.3
120   1331   -1.47e+09   0:32.5
140   1551   -1.47e+09   0:38.0
160   1771   -1.47e+09   0:43.0
180   1991   -1.47e+09   0:48.1
200   2211   -1.46e+09   0:53.5
220   2431   -1.44e+09   0:58.7
240   2651   -1.38e+09   1:03.9
260   2871   -1.37e+09   1:09.0
280   3091   -1.37e+09   1:14.1
300   3311   -1.36e+09   1:18.9
320   3531   -1.36e+09   1:24.1
340   3751   -1.34e+09   1:29.4
360   3971   -1.28e+09   1:34.4
380   4191   -1.28e+09   1:39.5
400   4411   -1.23e+09   1:44.2
420   4631   -9.17e+08   1:49.1
440   4851   -4.62e+08   1:54.2
460   5071   -3.51e+08   2:00.0
480   5291   -2.7e+08    2:05.5
500   5511   -1.17e+08   2:11.5
520   5731   -8.36e+07   2:17.8
540   5951   -6.08e+07   2:23.7
560   6171   -4.4e+07    2:30.1
580   6391   -3.18e+07   2:36.0
600   6611   -2.68e+07   2:41.7
620   6831   -2.2e+07    2:47.3
640   7051   -1.54e+07   2:53.0
660   7271   -1.43e+07   2:58.6
680   7491   -1.37e+07   3:04.2
700   7711   -1.35e+07   3:09.2
720   7931   -1.29e+07   3:14.4
740   8151   -1.2e+07    3:20.0
760   8371   -1.18e+07   3:25.6
780   8591   -1.17e+07   3:30.9
800   8811   -1.17e+07   3:36.8
820   9031   -1.17e+07   3:42.8
840   9251   -1.17e+07   3:48.0
860   9471   -1.17e+07   3:53.1
880   9691   -1.17e+07   3:58.0
900   9911   -1.17e+07   4:03.1
920   10131  -1.17e+07   4:08.1
940   10351  -1.17e+07   4:13.3
960   10571  -1.17e+07   4:18.4
980   10791  -1.17e+07   4:23.9
1000  11011  -1.17e+07   4:30.0
1020  11231  -1.17e+07   4:36.0
1040  11451  -1.17e+07   4:41.2
1060  11671  -1.17e+07   4:46.7
1080  11891  -1.17e+07   4:51.9
1100  12111  -1.17e+07   4:57.3
1120  12331  -1.17e+07   5:02.1
1140  12551  -1.17e+07   5:07.7
1160  12771  -1.17e+07   5:13.1
1180  12991  -1.17e+07   5:18.9
1200  13211  -1.17e+07   5:24.4
1220  13431  -1.17e+07   5:29.2
1240  13651  -1.17e+07   5:34.0
1260  13871  -1.17e+07   5:39.3
1280  14091  -1.17e+07   5:44.4
1300  14311  -1.17e+07   5:49.4
1320  14531  -1.17e+07   5:54.5
1340  14751  -1.17e+07   5:59.4
1350  14850  -1.17e+07   6:01.6
