Iter. Eval.  Best      Time m:s
0     12     -2.05e+12   0:00.7
1     24     -2.02e+12   0:01.1
2     36     -1.9e+12    0:01.4
3     48     -1.86e+12   0:01.7
20    252    -2.53e+11   0:06.5
40    492    -4.8e+10    0:11.8
60    732    -9.3e+09    0:17.3
80    972    -9.28e+09   0:22.9
100   1212   -9.2e+09    0:27.9
120   1452   -9.16e+09   0:33.2
140   1692   -9.12e+09   0:38.5
160   1932   -9.07e+09   0:43.8
180   2172   -9.07e+09   0:49.0
200   2412   -9.06e+09   0:54.5
220   2652   -9.05e+09   0:59.8
240   2892   -9.05e+09   1:06.1
260   3132   -9.05e+09   1:12.4
280   3372   -9.05e+09   1:17.6
300   3612   -9.05e+09   1:22.9
320   3852   -9.05e+09   1:28.1
340   4092   -9.04e+09   1:33.3
360   4332   -9.02e+09   1:38.6
380   4572   -8.93e+09   1:43.9
400   4812   -8.74e+09   1:49.2
420   5052   -8.39e+09   1:54.4
440   5292   -7.09e+09   1:59.7
460   5532   -6.36e+09   2:04.9
480   5772   -4.54e+09   2:10.8
500   6012   -3.78e+09   2:17.2
520   6252   -3.53e+09   2:24.0
540   6492   -3.49e+09   2:29.8
560   6732   -3.43e+09   2:35.5
580   6972   -3.36e+09   2:40.8
600   7212   -3.32e+09   2:46.9
620   7452   -3.29e+09   2:52.8
640   7692   -3.28e+09   2:58.6
660   7932   -3.25e+09   3:04.3
680   8172   -3.19e+09   3:09.8
700   8412   -2.95e+09   3:15.3
720   8652   -2.65e+09   3:20.7
740   8892   -2.55e+09   3:26.0
760   9132   -2.51e+09   3:31.7
780   9372   -2.45e+09   3:38.0
800   9612   -2.29e+09   3:44.1
820   9852   -1.7e+09    3:50.0
840   10092  -1.33e+09   3:55.6
860   10332  -7.22e+08   4:02.0
880   10572  -5.54e+08   4:08.0
900   10812  -4.07e+08   4:14.8
920   11052  -2.83e+08   4:20.5
940   11292  -1.91e+08   4:26.1
960   11532  -1.42e+08   4:31.2
980   11772  -1.03e+08   4:36.6
1000  12012  -9.62e+07   4:43.4
1020  12252  -9.38e+07   4:50.8
1040  12492  -9.18e+07   4:57.0
1060  12732  -9.11e+07   5:02.6
1080  12972  -9e+07      5:08.0
1100  13212  -8.81e+07   5:13.7
1120  13452  -8.46e+07   5:19.1
1140  13692  -7.98e+07   5:24.3
1160  13932  -7.74e+07   5:30.1
1180  14172  -7.51e+07   5:36.3
1200  14412  -7.33e+07   5:42.1
1220  14652  -7.16e+07   5:47.4
1240  14892  -6.85e+07   5:54.0
1260  15132  -6.6e+07    5:59.9
1280  15372  -6.57e+07   6:05.0
1300  15612  -6.49e+07   6:09.8
1320  15852  -6.44e+07   6:14.7
1340  16092  -6.31e+07   6:19.4
1360  16332  -6.03e+07   6:24.1
1380  16572  -5.6e+07    6:29.1
1400  16812  -5.56e+07   6:34.1
1420  17052  -5.53e+07   6:39.2
1440  17292  -5.52e+07   6:44.3
1460  17532  -5.5e+07    6:49.1
1480  17772  -5.49e+07   6:53.9
1500  18012  -5.47e+07   7:00.4
1520  18252  -5.47e+07   7:05.8
1540  18492  -5.46e+07   7:11.4
1560  18732  -5.45e+07   7:16.1
1580  18972  -5.44e+07   7:20.8
1600  19212  -5.43e+07   7:25.8
1620  19452  -5.43e+07   7:30.5
1640  19692  -5.43e+07   7:35.4
1660  19932  -5.43e+07   7:40.2
1680  20172  -5.43e+07   7:45.2
1700  20412  -5.43e+07   7:50.3
1720  20652  -5.43e+07   7:56.0
1740  20892  -5.43e+07   8:01.8
1760  21132  -5.43e+07   8:07.7
1780  21372  -5.43e+07   8:13.5
1800  21612  -5.43e+07   8:18.6
1820  21852  -5.43e+07   8:23.3
1840  22092  -5.43e+07   8:28.1
1860  22332  -5.43e+07   8:32.9
1880  22572  -5.43e+07   8:38.2
1900  22812  -5.43e+07   8:43.0
1920  23052  -5.43e+07   8:47.6
1940  23292  -5.43e+07   8:53.2
1960  23532  -5.43e+07   8:58.8
1980  23772  -5.43e+07   9:04.4
2000  24012  -5.43e+07   9:11.0
2020  24252  -5.43e+07   9:17.5
2040  24492  -5.43e+07   9:23.2
2060  24732  -5.43e+07   9:28.5
2080  24972  -5.43e+07   9:34.3
2100  25212  -5.43e+07   9:39.8
2120  25452  -5.43e+07   9:45.5
2140  25692  -5.43e+07   9:50.8
2160  25932  -5.43e+07   9:55.6
2180  26172  -5.43e+07  10:01.0
2200  26412  -5.43e+07  10:06.3
2220  26652  -5.43e+07  10:11.8
2240  26892  -5.43e+07  10:17.2
2260  27132  -5.43e+07  10:22.2
2280  27372  -5.43e+07  10:26.8
2300  27612  -5.43e+07  10:31.5
2320  27852  -5.43e+07  10:36.5
2332  27984  -5.43e+07  10:39.1
