Iter. Eval.  Best      Time m:s
0     12     -2.58e+12   0:00.7
1     24     -2.52e+12   0:01.0
2     36     -2.43e+12   0:01.3
3     48     -2.33e+12   0:01.6
20    252    -2.22e+11   0:07.5
40    492    -1.05e+10   0:12.3
60    732    -1.02e+10   0:18.0
80    972    -9.67e+09   0:22.9
100   1212   -9.42e+09   0:27.9
120   1452   -9.39e+09   0:33.0
140   1692   -9.33e+09   0:37.8
160   1932   -9.27e+09   0:42.9
180   2172   -9.27e+09   0:48.1
200   2412   -9.26e+09   0:53.1
220   2652   -9.26e+09   0:58.3
240   2892   -9.24e+09   1:03.6
260   3132   -9.21e+09   1:09.0
280   3372   -9.2e+09    1:14.3
300   3612   -9.18e+09   1:19.5
320   3852   -8.94e+09   1:24.8
340   4092   -8.75e+09   1:29.8
360   4332   -8.59e+09   1:35.1
380   4572   -8.54e+09   1:40.2
400   4812   -8.52e+09   1:45.3
420   5052   -8.5e+09    1:50.4
440   5292   -8.48e+09   1:55.2
460   5532   -8.47e+09   1:59.9
480   5772   -8.43e+09   2:04.9
500   6012   -8.31e+09   2:10.9
520   6252   -7.27e+09   2:17.3
540   6492   -7.21e+09   2:23.0
560   6732   -6.98e+09   2:28.7
580   6972   -6.83e+09   2:33.6
600   7212   -6.71e+09   2:38.1
620   7452   -6.5e+09    2:42.7
640   7692   -6.31e+09   2:47.3
660   7932   -5.93e+09   2:52.2
680   8172   -5.66e+09   2:57.2
700   8412   -5.3e+09    3:02.2
720   8652   -4.83e+09   3:06.9
740   8892   -2.97e+09   3:11.5
760   9132   -2.43e+09   3:16.1
780   9372   -2.34e+09   3:20.7
800   9612   -2.25e+09   3:25.2
820   9852   -2.21e+09   3:29.7
840   10092  -2.2e+09    3:34.2
860   10332  -2.19e+09   3:38.8
880   10572  -2.19e+09   3:43.7
900   10812  -2.18e+09   3:48.2
920   11052  -2.17e+09   3:52.7
940   11292  -2.17e+09   3:57.2
960   11532  -2.15e+09   4:01.8
980   11772  -2.13e+09   4:06.8
1000  12012  -2.12e+09   4:12.9
1020  12252  -2.11e+09   4:18.7
1040  12492  -2.1e+09    4:24.0
1060  12732  -2.03e+09   4:29.5
1080  12972  -1.89e+09   4:36.1
1100  13212  -1.87e+09   4:42.0
1120  13452  -1.86e+09   4:47.7
1140  13692  -1.85e+09   4:52.8
1160  13932  -1.85e+09   4:58.0
1180  14172  -1.83e+09   5:03.0
1200  14412  -1.28e+09   5:07.9
1220  14652  -9.58e+08   5:12.8
1240  14892  -7.79e+08   5:17.6
1260  15132  -6.58e+08   5:22.4
1280  15372  -5.19e+08   5:27.3
1300  15612  -4.31e+08   5:32.0
1320  15852  -3.28e+08   5:36.9
1340  16092  -2.18e+08   5:41.5
1360  16332  -1.37e+08   5:46.7
1380  16572  -1.09e+08   5:51.4
1400  16812  -8.72e+07   5:56.1
1420  17052  -8.44e+07   6:01.0
1440  17292  -8.23e+07   6:06.4
1460  17532  -8.04e+07   6:11.9
1480  17772  -7.9e+07    6:18.0
1500  18012  -7.79e+07   6:24.0
1520  18252  -7.74e+07   6:29.8
1540  18492  -7.71e+07   6:35.3
1560  18732  -7.66e+07   6:41.0
1580  18972  -7.6e+07    6:47.0
1600  19212  -7.54e+07   6:52.6
1620  19452  -7.48e+07   6:57.8
1640  19692  -7.31e+07   7:02.8
1660  19932  -7.2e+07    7:07.5
1680  20172  -7.16e+07   7:12.3
1700  20412  -7.15e+07   7:17.1
1720  20652  -7.15e+07   7:21.8
1740  20892  -7.15e+07   7:26.5
1760  21132  -7.15e+07   7:31.2
1780  21372  -7.14e+07   7:36.3
1800  21612  -7.14e+07   7:41.2
1820  21852  -7.14e+07   7:46.3
1840  22092  -7.14e+07   7:51.4
1860  22332  -7.14e+07   7:56.6
1880  22572  -7.14e+07   8:01.8
1900  22812  -7.14e+07   8:06.6
1920  23052  -7.14e+07   8:11.3
1940  23292  -7.14e+07   8:16.2
1960  23532  -7.14e+07   8:21.3
1980  23772  -7.14e+07   8:26.7
2000  24012  -7.14e+07   8:32.6
2020  24252  -7.14e+07   8:39.1
2040  24492  -7.14e+07   8:44.6
2060  24732  -7.14e+07   8:50.8
2080  24972  -7.14e+07   8:56.7
2100  25212  -7.14e+07   9:01.6
2120  25452  -7.14e+07   9:06.5
2140  25692  -7.14e+07   9:11.2
2160  25932  -7.14e+07   9:16.0
2180  26172  -7.14e+07   9:20.6
2200  26412  -7.14e+07   9:25.2
2220  26652  -7.14e+07   9:30.2
2240  26892  -7.14e+07   9:34.9
2260  27132  -7.14e+07   9:39.9
2280  27372  -7.14e+07   9:44.4
2300  27612  -7.14e+07   9:49.1
2320  27852  -7.14e+07   9:54.3
2340  28092  -7.14e+07   9:58.8
2360  28332  -7.14e+07  10:03.4
2380  28572  -7.14e+07  10:07.9
2400  28812  -7.14e+07  10:12.6
2420  29040  -7.14e+07  10:16.9
