Iter. Eval.  Best      Time m:s
0     12     -1.35e+10   0:00.7
1     24     -1.23e+10   0:01.1
2     36     -1.21e+10   0:01.5
3     48     -1.16e+10   0:01.8
20    252    -7.04e+09   0:06.2
40    492    -5.76e+09   0:11.4
60    732    -4.4e+09    0:16.4
80    972    -4.4e+09    0:21.2
100   1212   -4.4e+09    0:26.0
120   1452   -4.4e+09    0:30.7
140   1692   -4e+09      0:35.9
160   1932   -3.94e+09   0:40.5
180   2172   -3.92e+09   0:45.2
200   2412   -3.91e+09   0:50.0
220   2652   -3.9e+09    0:54.8
240   2892   -3.89e+09   0:59.5
260   3132   -3.89e+09   1:04.0
280   3372   -3.89e+09   1:08.6
300   3612   -3.89e+09   1:13.2
320   3852   -3.89e+09   1:17.7
340   4092   -3.89e+09   1:23.2
360   4332   -3.89e+09   1:28.2
380   4572   -3.89e+09   1:33.0
400   4812   -3.89e+09   1:37.9
420   5052   -3.89e+09   1:42.8
440   5292   -3.89e+09   1:47.7
460   5532   -3.89e+09   1:52.2
480   5772   -3.89e+09   1:57.2
500   6012   -3.89e+09   2:02.6
520   6252   -3.89e+09   2:08.6
540   6492   -3.89e+09   2:13.5
560   6732   -3.89e+09   2:18.1
580   6972   -3.89e+09   2:23.1
600   7212   -3.89e+09   2:27.6
620   7452   -3.89e+09   2:32.3
640   7692   -3.89e+09   2:36.7
660   7932   -3.89e+09   2:41.1
680   8172   -3.89e+09   2:45.4
700   8412   -3.89e+09   2:49.8
720   8652   -3.89e+09   2:54.0
740   8892   -3.89e+09   2:58.3
760   9132   -3.89e+09   3:02.6
780   9372   -3.89e+09   3:07.0
800   9612   -3.89e+09   3:11.8
820   9852   -3.89e+09   3:16.6
840   10092  -3.89e+09   3:22.4
860   10332  -3.89e+09   3:28.2
880   10572  -3.89e+09   3:33.4
900   10812  -3.89e+09   3:38.2
920   11052  -3.88e+09   3:42.8
940   11292  -3.88e+09   3:47.4
960   11532  -3.88e+09   3:51.8
980   11772  -3.88e+09   3:56.7
1000  12012  -3.88e+09   4:02.4
1020  12252  -3.88e+09   4:07.5
1040  12492  -3.88e+09   4:12.7
1060  12732  -3.88e+09   4:17.2
1080  12972  -3.88e+09   4:21.5
1100  13212  -3.88e+09   4:25.8
1120  13452  -3.88e+09   4:30.2
1140  13692  -3.88e+09   4:34.5
1160  13932  -3.88e+09   4:38.9
1180  14172  -3.88e+09   4:43.3
1200  14412  -3.88e+09   4:47.8
1220  14652  -3.88e+09   4:52.1
1240  14892  -3.82e+09   4:56.5
1260  15132  -3.82e+09   5:01.0
1280  15372  -3.82e+09   5:05.4
1300  15612  -3.82e+09   5:09.7
1320  15852  -3.82e+09   5:14.0
1340  16092  -3.82e+09   5:18.7
1360  16332  -3.82e+09   5:24.2
1380  16572  -3.82e+09   5:29.1
1400  16812  -3.82e+09   5:34.0
1420  17052  -3.82e+09   5:38.6
1440  17292  -3.82e+09   5:43.2
1460  17532  -3.82e+09   5:47.7
1480  17772  -3.82e+09   5:52.6
1500  18012  -3.82e+09   5:58.1
1520  18252  -3.82e+09   6:03.7
1540  18492  -3.82e+09   6:09.1
1560  18732  -3.82e+09   6:14.1
1580  18972  -3.82e+09   6:18.8
1600  19212  -3.82e+09   6:23.6
1620  19452  -3.82e+09   6:28.0
1640  19692  -3.82e+09   6:32.9
1660  19932  -3.82e+09   6:37.5
1680  20172  -3.82e+09   6:42.0
1700  20412  -3.82e+09   6:46.6
1720  20652  -3.82e+09   6:51.2
1740  20892  -3.82e+09   6:55.9
1760  21132  -3.82e+09   7:00.3
1780  21372  -3.82e+09   7:04.7
1800  21612  -3.82e+09   7:09.1
1820  21852  -3.82e+09   7:14.2
1840  22092  -3.82e+09   7:19.2
1860  22332  -3.82e+09   7:24.4
1880  22572  -3.82e+09   7:29.4
1900  22812  -3.82e+09   7:34.1
1920  23052  -3.82e+09   7:38.5
1940  23292  -3.82e+09   7:43.2
1960  23532  -3.82e+09   7:48.0
1980  23772  -3.82e+09   7:53.5
2000  24012  -3.82e+09   7:59.3
2020  24252  -3.82e+09   8:04.9
2040  24492  -3.82e+09   8:10.2
2060  24732  -3.82e+09   8:14.8
2080  24972  -3.82e+09   8:19.2
2100  25212  -3.82e+09   8:23.9
2120  25452  -3.82e+09   8:28.9
2140  25692  -3.82e+09   8:34.1
2160  25932  -3.82e+09   8:38.8
2180  26172  -3.82e+09   8:43.5
2200  26412  -3.82e+09   8:48.7
2220  26652  -3.82e+09   8:53.9
2240  26892  -3.82e+09   8:58.8
2260  27132  -3.82e+09   9:03.5
2280  27372  -3.82e+09   9:08.4
2300  27612  -3.82e+09   9:13.9
2320  27852  -3.82e+09   9:19.7
2340  28092  -3.82e+09   9:25.4
2360  28332  -3.82e+09   9:30.6
2373  28476  -3.82e+09   9:33.1
