Iter. Eval.  Best      Time m:s
0     12     -2.58e+12   0:00.7
1     24     -2.52e+12   0:01.0
2     36     -2.43e+12   0:01.2
3     48     -2.33e+12   0:01.5
20    252    -2.22e+11   0:05.7
40    492    -1.05e+10   0:10.9
60    732    -1.02e+10   0:16.1
80    972    -9.67e+09   0:21.1
100   1212   -9.42e+09   0:26.2
120   1452   -9.39e+09   0:31.1
140   1692   -9.33e+09   0:35.8
160   1932   -9.27e+09   0:41.2
180   2172   -9.27e+09   0:46.5
200   2412   -9.26e+09   0:51.4
220   2652   -9.26e+09   0:56.4
240   2892   -9.24e+09   1:01.4
260   3132   -9.21e+09   1:06.4
280   3372   -9.2e+09    1:11.5
300   3612   -9.18e+09   1:16.6
320   3852   -8.94e+09   1:21.8
340   4092   -8.75e+09   1:27.0
360   4332   -8.59e+09   1:32.0
380   4572   -8.54e+09   1:37.2
400   4812   -8.52e+09   1:42.2
420   5052   -8.5e+09    1:47.3
440   5292   -8.48e+09   1:52.5
460   5532   -8.47e+09   1:58.9
480   5772   -8.43e+09   2:04.1
500   6012   -8.31e+09   2:10.0
520   6252   -7.27e+09   2:15.8
540   6492   -7.21e+09   2:20.8
560   6732   -6.98e+09   2:25.6
580   6972   -6.83e+09   2:30.6
600   7212   -6.71e+09   2:35.3
620   7452   -6.5e+09    2:40.6
640   7692   -6.31e+09   2:45.8
660   7932   -5.93e+09   2:50.8
680   8172   -5.66e+09   2:56.2
700   8412   -5.3e+09    3:01.0
720   8652   -4.83e+09   3:06.4
740   8892   -2.97e+09   3:11.7
760   9132   -2.43e+09   3:17.3
780   9372   -2.34e+09   3:22.4
800   9612   -2.25e+09   3:27.6
820   9852   -2.21e+09   3:32.7
840   10092  -2.2e+09    3:37.9
860   10332  -2.19e+09   3:42.9
880   10572  -2.19e+09   3:47.6
900   10812  -2.18e+09   3:53.3
920   11052  -2.17e+09   3:59.5
940   11292  -2.17e+09   4:04.7
960   11532  -2.15e+09   4:09.5
980   11772  -2.13e+09   4:14.5
1000  12012  -2.12e+09   4:20.3
1020  12252  -2.11e+09   4:26.1
1040  12492  -2.1e+09    4:31.7
1060  12732  -2.03e+09   4:36.4
1080  12972  -1.89e+09   4:41.5
1100  13212  -1.87e+09   4:46.6
1120  13452  -1.86e+09   4:51.5
1140  13692  -1.85e+09   4:56.6
1160  13932  -1.85e+09   5:01.8
1180  14172  -1.83e+09   5:06.6
1200  14412  -1.28e+09   5:11.2
1220  14652  -9.58e+08   5:16.3
1240  14892  -7.79e+08   5:21.4
1260  15132  -6.58e+08   5:26.4
1280  15372  -5.19e+08   5:31.3
1300  15612  -4.31e+08   5:36.7
1320  15852  -3.28e+08   5:41.4
1340  16092  -2.18e+08   5:46.2
1360  16332  -1.37e+08   5:51.0
1380  16572  -1.09e+08   5:56.0
1400  16812  -8.72e+07   6:00.7
1420  17052  -8.44e+07   6:06.1
1440  17292  -8.23e+07   6:12.4
1460  17532  -8.04e+07   6:17.8
1480  17772  -7.9e+07    6:23.6
1500  18012  -7.79e+07   6:29.6
1520  18252  -7.74e+07   6:35.4
1540  18492  -7.71e+07   6:41.0
1560  18732  -7.66e+07   6:46.0
1580  18972  -7.6e+07    6:50.9
1600  19212  -7.54e+07   6:55.8
1620  19452  -7.48e+07   7:00.9
1640  19692  -7.31e+07   7:05.5
1660  19932  -7.2e+07    7:10.2
1680  20172  -7.16e+07   7:14.8
1700  20412  -7.15e+07   7:19.6
1720  20652  -7.15e+07   7:24.4
1740  20892  -7.15e+07   7:29.1
1760  21132  -7.15e+07   7:33.9
1780  21372  -7.14e+07   7:38.9
1800  21612  -7.14e+07   7:44.1
1820  21852  -7.14e+07   7:49.0
1840  22092  -7.14e+07   7:53.8
1860  22332  -7.14e+07   7:58.6
1880  22572  -7.14e+07   8:03.5
1900  22812  -7.14e+07   8:08.7
1920  23052  -7.14e+07   8:13.5
1940  23292  -7.14e+07   8:19.3
1960  23532  -7.14e+07   8:25.1
1980  23772  -7.14e+07   8:30.9
2000  24012  -7.14e+07   8:38.2
2020  24252  -7.14e+07   8:44.1
2040  24492  -7.14e+07   8:50.2
2060  24732  -7.14e+07   8:55.9
2080  24972  -7.14e+07   9:01.7
2100  25212  -7.14e+07   9:06.7
2120  25452  -7.14e+07   9:11.7
2140  25692  -7.14e+07   9:16.6
2160  25932  -7.14e+07   9:22.0
2180  26172  -7.14e+07   9:27.7
2200  26412  -7.14e+07   9:33.5
2220  26652  -7.14e+07   9:39.1
2240  26892  -7.14e+07   9:44.9
2260  27132  -7.14e+07   9:50.5
2280  27372  -7.14e+07   9:55.5
2300  27612  -7.14e+07  10:00.3
2320  27852  -7.14e+07  10:06.0
2340  28092  -7.14e+07  10:11.0
2360  28332  -7.14e+07  10:15.8
2380  28572  -7.14e+07  10:21.3
2400  28812  -7.14e+07  10:26.6
2420  29040  -7.14e+07  10:31.1
