Iter. Eval.  Best      Time m:s
0     12     -9.65e+10   0:00.7
1     24     -9.11e+10   0:01.0
2     36     -6.61e+10   0:01.3
3     48     -4.98e+10   0:01.5
20    252    -3.5e+09    0:05.8
40    492    -2.98e+09   0:10.7
60    732    -2.96e+09   0:15.4
80    972    -2.94e+09   0:20.5
100   1212   -2.94e+09   0:25.2
120   1452   -2.93e+09   0:29.8
140   1692   -2.93e+09   0:34.4
160   1932   -2.93e+09   0:39.2
180   2172   -2.92e+09   0:44.0
200   2412   -2.92e+09   0:48.6
220   2652   -2.92e+09   0:53.8
240   2892   -2.92e+09   0:58.9
260   3132   -2.91e+09   1:03.6
280   3372   -2.9e+09    1:08.4
300   3612   -2.86e+09   1:13.7
320   3852   -2.81e+09   1:18.8
340   4092   -2.73e+09   1:23.6
360   4332   -2.64e+09   1:28.5
380   4572   -2.56e+09   1:33.1
400   4812   -2.49e+09   1:38.8
420   5052   -2.41e+09   1:43.7
440   5292   -2.31e+09   1:50.4
460   5532   -2.23e+09   1:56.7
480   5772   -2.05e+09   2:02.4
500   6012   -1.98e+09   2:08.6
520   6252   -1.94e+09   2:15.0
540   6492   -1.91e+09   2:20.3
560   6732   -1.83e+09   2:25.0
580   6972   -1.6e+09    2:29.6
600   7212   -1.51e+09   2:34.3
620   7452   -1.44e+09   2:38.7
640   7692   -1.4e+09    2:43.7
660   7932   -1.36e+09   2:48.5
680   8172   -1.32e+09   2:53.2
700   8412   -1.25e+09   2:58.2
720   8652   -9.31e+08   3:03.3
740   8892   -6.99e+08   3:08.4
760   9132   -5.01e+08   3:13.7
780   9372   -3.44e+08   3:19.3
800   9612   -2.78e+08   3:24.3
820   9852   -2.36e+08   3:29.8
840   10092  -2.07e+08   3:34.9
860   10332  -1.98e+08   3:40.1
880   10572  -1.96e+08   3:45.4
900   10812  -1.95e+08   3:51.3
920   11052  -1.94e+08   3:57.7
940   11292  -1.94e+08   4:03.2
960   11532  -1.93e+08   4:08.4
980   11772  -1.93e+08   4:13.0
1000  12012  -1.92e+08   4:19.1
1020  12252  -1.89e+08   4:25.3
1040  12492  -1.85e+08   4:30.4
1060  12732  -1.81e+08   4:35.6
1080  12972  -1.72e+08   4:40.7
1100  13212  -1.6e+08    4:45.7
1120  13452  -1.47e+08   4:51.0
1140  13692  -1.35e+08   4:55.8
1160  13932  -1.32e+08   5:01.1
1180  14172  -1.29e+08   5:06.3
1200  14412  -1.24e+08   5:10.9
1220  14652  -1.1e+08    5:15.5
1240  14892  -1.05e+08   5:21.1
1260  15132  -1.01e+08   5:26.5
1280  15372  -9.57e+07   5:31.6
1300  15612  -9.27e+07   5:37.0
1320  15852  -9.09e+07   5:42.0
1340  16092  -8.99e+07   5:47.6
1360  16332  -8.9e+07    5:52.3
1380  16572  -8.84e+07   5:57.5
1400  16812  -8.77e+07   6:03.1
1420  17052  -8.71e+07   6:08.8
1440  17292  -8.62e+07   6:14.7
1460  17532  -8.6e+07    6:19.5
1480  17772  -8.55e+07   6:24.4
1500  18012  -8.48e+07   6:30.6
1520  18252  -8.4e+07    6:36.4
1540  18492  -8.37e+07   6:41.6
1560  18732  -8.34e+07   6:46.9
1580  18972  -8.32e+07   6:51.8
1600  19212  -8.31e+07   6:56.6
1620  19452  -8.3e+07    7:01.7
1640  19692  -8.3e+07    7:06.6
1660  19932  -8.29e+07   7:11.4
1680  20172  -8.28e+07   7:16.0
1700  20412  -8.28e+07   7:20.9
1720  20652  -8.27e+07   7:25.6
1740  20892  -8.27e+07   7:30.8
1760  21132  -8.27e+07   7:35.6
1780  21372  -8.27e+07   7:40.6
1800  21612  -8.27e+07   7:46.0
1820  21852  -8.27e+07   7:50.7
1840  22092  -8.27e+07   7:55.4
1860  22332  -8.27e+07   8:00.3
1880  22572  -8.27e+07   8:04.9
1900  22812  -8.27e+07   8:10.5
1920  23052  -8.26e+07   8:16.3
1940  23292  -8.26e+07   8:22.2
1960  23532  -8.26e+07   8:28.0
1980  23772  -8.26e+07   8:33.2
2000  24012  -8.26e+07   8:39.5
2020  24252  -8.26e+07   8:45.7
2040  24492  -8.26e+07   8:51.2
2060  24732  -8.26e+07   8:55.9
2080  24972  -8.26e+07   9:00.6
2100  25212  -8.26e+07   9:05.3
2120  25452  -8.26e+07   9:10.2
2140  25692  -8.25e+07   9:14.9
2160  25932  -8.25e+07   9:19.6
2180  26172  -8.25e+07   9:24.5
2200  26412  -8.25e+07   9:29.2
2220  26652  -8.24e+07   9:34.0
2240  26892  -8.24e+07   9:39.1
2260  27132  -8.23e+07   9:44.2
2280  27372  -8.22e+07   9:49.2
2300  27612  -8.21e+07   9:54.7
2320  27852  -8.21e+07  10:00.0
