Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.6
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.1
3     44     -7.74e+09   0:01.3
20    231    -6.22e+09   0:05.2
40    451    -6.03e+09   0:09.7
60    671    -5.86e+09   0:14.6
80    891    -5.79e+09   0:19.4
100   1111   -5.78e+09   0:24.2
120   1331   -5.77e+09   0:28.9
140   1551   -5.76e+09   0:34.0
160   1771   -5.73e+09   0:39.6
180   1991   -5.67e+09   0:44.9
200   2211   -5.6e+09    0:49.7
220   2431   -5.59e+09   0:54.7
240   2651   -5.59e+09   0:59.6
260   2871   -5.58e+09   1:04.2
280   3091   -5.57e+09   1:08.7
300   3311   -5.56e+09   1:13.4
320   3531   -5.53e+09   1:18.0
340   3751   -5.44e+09   1:22.6
360   3971   -5.43e+09   1:27.9
380   4191   -5.41e+09   1:32.8
400   4411   -5.38e+09   1:37.4
420   4631   -5.38e+09   1:41.7
440   4851   -5.35e+09   1:46.2
460   5071   -5.32e+09   1:50.7
480   5291   -5.08e+09   1:55.3
500   5511   -4.48e+09   2:01.0
520   5731   -4.37e+09   2:07.1
540   5951   -4.19e+09   2:12.5
560   6171   -4.05e+09   2:18.5
580   6391   -2.77e+09   2:23.9
600   6611   -1.59e+09   2:29.0
620   6831   -1.39e+09   2:34.3
640   7051   -1.33e+09   2:39.7
660   7271   -1.28e+09   2:45.5
680   7491   -1.27e+09   2:51.8
700   7711   -1.26e+09   2:57.1
720   7931   -1.23e+09   3:02.1
740   8151   -1.16e+09   3:07.3
760   8371   -1.15e+09   3:12.6
780   8591   -1.15e+09   3:17.9
800   8811   -1.15e+09   3:23.2
820   9031   -1.15e+09   3:29.0
840   9251   -1.14e+09   3:34.1
860   9471   -1.14e+09   3:39.7
880   9691   -1.14e+09   3:45.0
900   9911   -1.14e+09   3:50.4
920   10131  -1.14e+09   3:55.5
940   10351  -1.14e+09   4:00.5
960   10571  -1.14e+09   4:05.6
980   10791  -1.14e+09   4:10.7
1000  11011  -1.14e+09   4:16.0
1020  11231  -1.14e+09   4:21.4
1040  11451  -1.14e+09   4:26.7
1060  11671  -1.14e+09   4:32.7
1080  11891  -1.14e+09   4:38.6
1100  12111  -1.14e+09   4:43.4
1120  12331  -1.14e+09   4:48.7
1140  12551  -1.14e+09   4:53.7
1160  12771  -1.14e+09   4:58.8
1180  12991  -1.14e+09   5:04.2
1200  13211  -1.14e+09   5:09.5
1220  13431  -1.14e+09   5:14.6
1240  13651  -1.14e+09   5:19.9
1260  13871  -1.14e+09   5:25.2
1280  14091  -1.14e+09   5:31.2
1300  14311  -1.14e+09   5:36.8
1320  14531  -1.14e+09   5:42.1
1340  14751  -1.14e+09   5:47.5
1360  14971  -1.14e+09   5:53.1
1380  15191  -1.14e+09   5:58.8
1400  15411  -1.14e+09   6:04.5
1420  15631  -1.14e+09   6:10.0
1440  15851  -1.14e+09   6:15.1
1460  16071  -1.14e+09   6:20.4
1480  16291  -1.14e+09   6:25.8
1500  16511  -1.14e+09   6:31.9
1520  16731  -1.14e+09   6:38.0
1540  16951  -1.14e+09   6:44.4
1560  17171  -1.14e+09   6:50.4
1580  17391  -1.14e+09   6:56.4
1600  17611  -1.14e+09   7:02.0
1620  17831  -1.14e+09   7:08.1
1640  18051  -1.14e+09   7:13.3
1660  18271  -1.14e+09   7:18.8
1680  18491  -1.14e+09   7:24.2
1700  18711  -1.14e+09   7:29.6
1720  18931  -1.14e+09   7:35.4
1740  19151  -1.14e+09   7:41.4
1760  19371  -1.14e+09   7:47.2
1780  19591  -1.14e+09   7:52.8
1800  19811  -1.14e+09   7:58.5
1820  20031  -1.14e+09   8:03.5
1840  20251  -1.14e+09   8:08.8
1860  20471  -1.14e+09   8:14.2
1880  20691  -1.14e+09   8:20.0
1900  20911  -1.14e+09   8:25.7
1920  21131  -1.14e+09   8:30.8
1936  21296  -1.14e+09   8:34.5
