Iter. Eval.  Best      Time m:s
0     12     -1.76e+11   0:00.6
1     24     -1.69e+11   0:01.0
2     36     -1.31e+11   0:01.2
3     48     -1.07e+11   0:01.5
20    252    -1e+10      0:06.2
40    492    -7.04e+09   0:11.2
60    732    -5.66e+09   0:15.7
80    972    -3.16e+09   0:21.0
100   1212   -2.26e+09   0:26.8
120   1452   -2.07e+09   0:31.6
140   1692   -2.01e+09   0:36.4
160   1932   -1.93e+09   0:41.0
180   2172   -1.93e+09   0:45.5
200   2412   -1.93e+09   0:50.1
220   2652   -1.9e+09    0:54.8
240   2892   -1.88e+09   0:59.4
260   3132   -1.84e+09   1:03.9
280   3372   -1.83e+09   1:09.0
300   3612   -1.82e+09   1:13.9
320   3852   -1.82e+09   1:19.0
340   4092   -1.81e+09   1:24.2
360   4332   -1.8e+09    1:29.2
380   4572   -1.78e+09   1:34.0
400   4812   -1.69e+09   1:38.9
420   5052   -1.69e+09   1:43.7
440   5292   -1.68e+09   1:48.3
460   5532   -1.68e+09   1:53.0
480   5772   -1.66e+09   1:57.9
500   6012   -1.63e+09   2:04.0
520   6252   -1.52e+09   2:09.5
540   6492   -1.4e+09    2:14.8
560   6732   -1.35e+09   2:19.7
580   6972   -1.28e+09   2:24.8
600   7212   -1.21e+09   2:30.2
620   7452   -1.12e+09   2:36.4
640   7692   -9.77e+08   2:41.6
660   7932   -9.61e+08   2:46.2
680   8172   -9.48e+08   2:50.9
700   8412   -9.39e+08   2:55.7
720   8652   -9.23e+08   3:00.5
740   8892   -8.79e+08   3:05.2
760   9132   -7.85e+08   3:10.1
780   9372   -6.33e+08   3:14.8
800   9612   -3.58e+08   3:19.7
820   9852   -1.58e+08   3:24.5
840   10092  -1.2e+08    3:29.7
860   10332  -1.15e+08   3:34.3
880   10572  -1.09e+08   3:39.0
900   10812  -8.71e+07   3:43.5
920   11052  -7.56e+07   3:48.4
940   11292  -7.39e+07   3:53.1
960   11532  -7.31e+07   3:58.2
980   11772  -7.21e+07   4:03.5
1000  12012  -7e+07      4:09.8
1020  12252  -6.76e+07   4:15.7
1040  12492  -6.68e+07   4:20.9
1060  12732  -6.57e+07   4:26.1
1080  12972  -6.49e+07   4:30.8
1100  13212  -6.43e+07   4:35.7
1120  13452  -6.39e+07   4:42.2
1140  13692  -6.36e+07   4:48.8
1160  13932  -6.33e+07   4:54.7
1180  14172  -6.26e+07   4:59.3
1200  14412  -6.23e+07   5:04.0
1220  14652  -6.23e+07   5:08.9
1240  14892  -6.21e+07   5:14.1
1260  15132  -6.19e+07   5:18.8
1280  15372  -6.11e+07   5:23.7
1300  15612  -6.02e+07   5:28.3
1320  15852  -5.89e+07   5:33.3
1340  16092  -5.79e+07   5:38.2
1360  16332  -5.74e+07   5:43.4
1380  16572  -5.68e+07   5:47.9
1400  16812  -5.6e+07    5:52.6
1420  17052  -5.54e+07   5:57.5
1440  17292  -5.48e+07   6:02.3
1460  17532  -5.45e+07   6:07.0
1480  17772  -5.44e+07   6:12.7
1500  18012  -5.43e+07   6:19.3
1520  18252  -5.43e+07   6:25.3
1540  18492  -5.43e+07   6:30.6
1560  18732  -5.43e+07   6:36.0
1580  18972  -5.43e+07   6:41.1
1600  19212  -5.43e+07   6:46.6
1620  19452  -5.43e+07   6:51.7
1640  19692  -5.43e+07   6:56.5
1660  19932  -5.43e+07   7:01.9
1680  20172  -5.43e+07   7:08.1
1700  20412  -5.43e+07   7:14.0
1720  20652  -5.43e+07   7:19.0
1740  20892  -5.43e+07   7:24.1
1760  21132  -5.43e+07   7:28.9
1780  21372  -5.43e+07   7:33.9
1800  21612  -5.43e+07   7:38.7
1820  21852  -5.43e+07   7:43.6
1840  22092  -5.43e+07   7:48.4
1860  22332  -5.43e+07   7:53.3
1880  22572  -5.43e+07   7:58.2
1900  22812  -5.43e+07   8:04.1
1920  23052  -5.43e+07   8:09.6
1940  23292  -5.43e+07   8:14.2
1960  23532  -5.43e+07   8:19.1
1980  23772  -5.43e+07   8:23.8
1985  23820  -5.43e+07   8:25.5
