Iter. Eval.  Best      Time m:s
0     11     -7.75e+09   0:00.7
1     22     -7.75e+09   0:00.9
2     33     -7.75e+09   0:01.1
3     44     -7.75e+09   0:01.4
20    231    -7.39e+09   0:05.0
40    451    -7.35e+09   0:09.4
60    671    -7.35e+09   0:14.5
80    891    -7.35e+09   0:19.1
100   1111   -7.35e+09   0:23.8
120   1331   -7.34e+09   0:28.6
140   1551   -7.34e+09   0:33.7
160   1771   -7.32e+09   0:38.2
180   1991   -7.26e+09   0:42.4
200   2211   -5.76e+09   0:47.1
220   2431   -3.31e+09   0:51.4
240   2651   -2.1e+09    0:56.4
260   2871   -1.09e+09   1:01.8
280   3091   -1.01e+09   1:07.3
300   3311   -1.01e+09   1:12.4
320   3531   -9.63e+08   1:17.4
340   3751   -9.12e+08   1:22.5
360   3971   -8.69e+08   1:28.0
380   4191   -8.23e+08   1:33.3
400   4411   -7.23e+08   1:38.4
420   4631   -6.32e+08   1:43.4
440   4851   -5.65e+08   1:48.1
460   5071   -5e+08      1:52.9
480   5291   -4.55e+08   1:57.9
500   5511   -3.76e+08   2:03.8
520   5731   -3.11e+08   2:10.0
540   5951   -2.01e+08   2:15.1
560   6171   -1.28e+08   2:19.6
580   6391   -1.13e+08   2:24.6
600   6611   -1.07e+08   2:29.5
620   6831   -1.03e+08   2:34.1
640   7051   -9.98e+07   2:38.7
660   7271   -9.7e+07    2:43.4
680   7491   -9.03e+07   2:48.2
700   7711   -8.38e+07   2:52.9
720   7931   -8.21e+07   2:58.5
740   8151   -8.07e+07   3:03.7
760   8371   -7.83e+07   3:08.8
780   8591   -7.26e+07   3:14.3
800   8811   -6.7e+07    3:19.7
820   9031   -5.78e+07   3:24.5
840   9251   -4.93e+07   3:29.6
860   9471   -3.8e+07    3:34.5
880   9691   -2.89e+07   3:39.5
900   9911   -1.75e+07   3:45.1
920   10131  -1.35e+07   3:50.2
940   10351  -1.25e+07   3:55.4
960   10571  -1.23e+07   4:00.6
980   10791  -1.2e+07    4:05.9
1000  11011  -1.18e+07   4:12.2
1020  11231  -1.18e+07   4:18.5
1040  11451  -1.18e+07   4:24.0
1060  11671  -1.18e+07   4:29.3
1080  11891  -1.17e+07   4:34.3
1100  12111  -1.17e+07   4:39.2
1120  12331  -1.17e+07   4:44.1
1140  12551  -1.17e+07   4:49.4
1160  12771  -1.17e+07   4:54.6
1180  12991  -1.17e+07   5:00.2
1200  13211  -1.17e+07   5:05.4
1220  13431  -1.17e+07   5:11.0
1240  13651  -1.17e+07   5:16.1
1260  13871  -1.17e+07   5:21.7
1280  14091  -1.17e+07   5:26.7
1300  14311  -1.17e+07   5:31.9
1320  14531  -1.17e+07   5:37.3
1340  14751  -1.17e+07   5:42.2
1360  14971  -1.17e+07   5:47.1
1380  15191  -1.17e+07   5:52.3
1400  15411  -1.17e+07   5:57.2
1420  15631  -1.17e+07   6:02.2
1440  15851  -1.17e+07   6:07.3
1460  16071  -1.17e+07   6:12.1
1480  16291  -1.17e+07   6:17.2
1500  16511  -1.17e+07   6:23.6
1520  16731  -1.17e+07   6:30.7
1540  16951  -1.17e+07   6:35.6
1560  17171  -1.17e+07   6:40.4
1580  17391  -1.17e+07   6:45.1
1600  17611  -1.17e+07   6:49.8
1620  17831  -1.17e+07   6:54.7
1640  18051  -1.17e+07   6:59.8
1660  18271  -1.17e+07   7:04.8
1680  18491  -1.17e+07   7:09.7
1700  18711  -1.17e+07   7:14.9
1720  18931  -1.17e+07   7:19.5
1740  19151  -1.17e+07   7:24.2
1760  19371  -1.17e+07   7:28.7
1780  19591  -1.17e+07   7:33.8
1800  19811  -1.17e+07   7:38.5
1820  20031  -1.17e+07   7:43.1
1840  20251  -1.17e+07   7:48.1
1860  20471  -1.17e+07   7:52.7
1880  20691  -1.17e+07   7:57.5
1900  20911  -1.17e+07   8:02.0
1920  21131  -1.17e+07   8:06.6
1940  21351  -1.17e+07   8:11.2
1960  21571  -1.17e+07   8:16.0
1980  21791  -1.17e+07   8:20.9
2000  22011  -1.17e+07   8:27.0
2020  22231  -1.17e+07   8:33.4
2040  22451  -1.17e+07   8:39.7
2060  22671  -1.17e+07   8:45.6
2080  22891  -1.17e+07   8:50.4
2100  23111  -1.17e+07   8:55.6
2120  23331  -1.17e+07   9:00.4
2140  23551  -1.17e+07   9:05.9
2160  23771  -1.17e+07   9:11.4
2180  23991  -1.17e+07   9:16.8
2200  24211  -1.17e+07   9:22.3
2220  24431  -1.17e+07   9:27.6
2240  24651  -1.17e+07   9:33.3
2260  24871  -1.17e+07   9:39.0
2280  25091  -1.17e+07   9:44.2
2300  25311  -1.17e+07   9:49.4
2320  25531  -1.17e+07   9:54.7
2340  25751  -1.17e+07  10:00.1
2360  25971  -1.17e+07  10:05.6
2380  26191  -1.17e+07  10:10.9
2400  26411  -1.17e+07  10:16.1
2402  26422  -1.17e+07  10:16.3
