Iter. Eval.  Best      Time m:s
0     12     -1.09e+13   0:00.6
1     24     -1.03e+13   0:00.9
2     36     -8.57e+12   0:01.1
3     48     -7.3e+12    0:01.4
20    252    -4.78e+09   0:05.5
40    492    -4.62e+09   0:10.5
60    732    -4e+09      0:15.3
80    972    -3.84e+09   0:20.3
100   1212   -3.78e+09   0:25.7
120   1452   -3.7e+09    0:31.4
140   1692   -3.57e+09   0:37.1
160   1932   -3.33e+09   0:42.6
180   2172   -3.11e+09   0:47.6
200   2412   -3.09e+09   0:52.5
220   2652   -3.08e+09   0:57.5
240   2892   -3.06e+09   1:03.5
260   3132   -3.03e+09   1:09.4
280   3372   -2.93e+09   1:14.5
300   3612   -2.58e+09   1:19.3
320   3852   -2.46e+09   1:24.0
340   4092   -2.44e+09   1:28.8
360   4332   -2.44e+09   1:34.1
380   4572   -2.43e+09   1:38.8
400   4812   -2.43e+09   1:43.8
420   5052   -2.43e+09   1:49.0
440   5292   -2.43e+09   1:53.8
460   5532   -2.43e+09   1:58.5
480   5772   -2.42e+09   2:03.2
500   6012   -2.42e+09   2:09.2
520   6252   -2.39e+09   2:15.1
540   6492   -2.37e+09   2:20.5
560   6732   -2.36e+09   2:25.2
580   6972   -2.35e+09   2:29.8
600   7212   -2.35e+09   2:34.7
620   7452   -2.35e+09   2:39.4
640   7692   -2.34e+09   2:44.8
660   7932   -2.34e+09   2:49.8
680   8172   -2.34e+09   2:54.5
700   8412   -2.33e+09   2:59.1
720   8652   -2.33e+09   3:04.0
740   8892   -2.33e+09   3:09.0
760   9132   -2.33e+09   3:14.3
780   9372   -2.33e+09   3:19.8
800   9612   -2.33e+09   3:25.0
820   9852   -2.33e+09   3:29.7
840   10092  -2.33e+09   3:34.6
860   10332  -2.33e+09   3:39.3
880   10572  -2.33e+09   3:44.2
900   10812  -2.33e+09   3:49.3
920   11052  -2.33e+09   3:53.9
940   11292  -2.32e+09   3:58.7
960   11532  -2.32e+09   4:04.0
980   11772  -2.32e+09   4:08.5
1000  12012  -2.32e+09   4:14.7
1020  12252  -2.32e+09   4:20.8
1040  12492  -2.31e+09   4:26.3
1060  12732  -2.31e+09   4:31.4
1080  12972  -2.3e+09    4:36.6
1100  13212  -2.3e+09    4:41.6
1120  13452  -2.3e+09    4:46.8
1140  13692  -2.3e+09    4:51.7
1160  13932  -2.3e+09    4:56.5
1180  14172  -2.3e+09    5:01.5
1200  14412  -2.3e+09    5:06.8
1220  14652  -2.3e+09    5:12.1
1240  14892  -2.3e+09    5:17.1
1260  15132  -2.29e+09   5:22.7
1280  15372  -2.29e+09   5:28.4
1300  15612  -2.29e+09   5:33.7
1320  15852  -2.29e+09   5:38.5
1340  16092  -2.29e+09   5:43.5
1360  16332  -2.29e+09   5:48.4
1380  16572  -2.29e+09   5:53.7
1400  16812  -2.29e+09   5:58.7
1420  17052  -2.29e+09   6:03.5
1440  17292  -2.29e+09   6:08.9
1460  17532  -2.29e+09   6:13.9
1480  17772  -2.29e+09   6:19.4
1500  18012  -2.29e+09   6:25.7
1520  18252  -2.29e+09   6:30.9
1540  18492  -2.29e+09   6:35.9
1560  18732  -2.29e+09   6:40.7
1580  18972  -2.29e+09   6:45.6
1600  19212  -2.29e+09   6:50.6
1620  19452  -2.29e+09   6:55.3
1640  19692  -2.29e+09   7:00.0
1660  19932  -2.29e+09   7:04.9
1680  20172  -2.29e+09   7:09.7
1700  20412  -2.29e+09   7:15.3
1720  20652  -2.29e+09   7:21.0
1740  20892  -2.29e+09   7:26.9
1760  21132  -2.29e+09   7:31.6
1780  21372  -2.29e+09   7:36.2
1800  21612  -2.29e+09   7:41.0
1820  21852  -2.29e+09   7:46.1
1840  22092  -2.29e+09   7:51.5
1860  22332  -2.29e+09   7:56.6
1880  22572  -2.29e+09   8:01.2
1900  22812  -2.29e+09   8:05.6
1920  23052  -2.29e+09   8:10.3
1940  23292  -2.29e+09   8:14.8
1960  23532  -2.29e+09   8:20.3
1980  23772  -2.29e+09   8:26.2
1992  23904  -2.29e+09   8:29.5
