Iter. Eval.  Best      Time m:s
0     12     -1.09e+13   0:00.7
1     24     -1.03e+13   0:01.0
2     36     -8.57e+12   0:01.4
3     48     -7.3e+12    0:01.6
20    252    -4.78e+09   0:05.4
40    492    -4.62e+09   0:10.5
60    732    -4e+09      0:15.9
80    972    -3.84e+09   0:20.9
100   1212   -3.78e+09   0:26.4
120   1452   -3.7e+09    0:32.7
140   1692   -3.57e+09   0:39.0
160   1932   -3.33e+09   0:45.2
180   2172   -3.11e+09   0:50.5
200   2412   -3.09e+09   0:55.7
220   2652   -3.08e+09   1:00.8
240   2892   -3.06e+09   1:05.7
260   3132   -3.03e+09   1:11.4
280   3372   -2.93e+09   1:16.2
300   3612   -2.58e+09   1:21.0
320   3852   -2.46e+09   1:26.5
340   4092   -2.44e+09   1:31.1
360   4332   -2.44e+09   1:35.8
380   4572   -2.43e+09   1:40.3
400   4812   -2.43e+09   1:45.0
420   5052   -2.43e+09   1:49.6
440   5292   -2.43e+09   1:54.4
460   5532   -2.43e+09   1:59.5
480   5772   -2.42e+09   2:04.9
500   6012   -2.42e+09   2:10.6
520   6252   -2.39e+09   2:16.9
540   6492   -2.37e+09   2:21.8
560   6732   -2.36e+09   2:27.3
580   6972   -2.35e+09   2:32.6
600   7212   -2.35e+09   2:37.8
620   7452   -2.35e+09   2:43.0
640   7692   -2.34e+09   2:48.0
660   7932   -2.34e+09   2:52.8
680   8172   -2.34e+09   2:58.1
700   8412   -2.33e+09   3:02.9
720   8652   -2.33e+09   3:07.9
740   8892   -2.33e+09   3:12.6
760   9132   -2.33e+09   3:18.9
780   9372   -2.33e+09   3:24.8
800   9612   -2.33e+09   3:30.2
820   9852   -2.33e+09   3:35.5
840   10092  -2.33e+09   3:40.6
860   10332  -2.33e+09   3:45.7
880   10572  -2.33e+09   3:50.9
900   10812  -2.33e+09   3:56.0
920   11052  -2.33e+09   4:00.8
940   11292  -2.32e+09   4:06.1
960   11532  -2.32e+09   4:11.9
980   11772  -2.32e+09   4:17.1
1000  12012  -2.32e+09   4:22.7
1020  12252  -2.32e+09   4:28.8
1040  12492  -2.31e+09   4:34.2
1060  12732  -2.31e+09   4:39.0
1080  12972  -2.3e+09    4:43.5
1100  13212  -2.3e+09    4:48.0
1120  13452  -2.3e+09    4:52.5
1140  13692  -2.3e+09    4:57.2
1160  13932  -2.3e+09    5:02.2
1180  14172  -2.3e+09    5:06.7
1200  14412  -2.3e+09    5:11.5
1220  14652  -2.3e+09    5:16.3
1240  14892  -2.3e+09    5:22.2
1260  15132  -2.29e+09   5:28.4
1280  15372  -2.29e+09   5:33.9
1300  15612  -2.29e+09   5:38.9
1320  15852  -2.29e+09   5:43.6
1340  16092  -2.29e+09   5:48.4
1360  16332  -2.29e+09   5:53.3
1380  16572  -2.29e+09   5:58.0
1400  16812  -2.29e+09   6:02.7
1420  17052  -2.29e+09   6:07.5
1440  17292  -2.29e+09   6:12.3
1460  17532  -2.29e+09   6:17.7
1480  17772  -2.29e+09   6:22.8
1500  18012  -2.29e+09   6:28.3
1520  18252  -2.29e+09   6:34.0
1540  18492  -2.29e+09   6:38.9
1560  18732  -2.29e+09   6:43.7
1580  18972  -2.29e+09   6:48.3
1600  19212  -2.29e+09   6:52.8
1620  19452  -2.29e+09   6:57.6
1640  19692  -2.29e+09   7:02.1
1660  19932  -2.29e+09   7:06.8
1680  20172  -2.29e+09   7:11.3
1700  20412  -2.29e+09   7:15.8
1720  20652  -2.29e+09   7:20.4
1740  20892  -2.29e+09   7:25.1
1760  21132  -2.29e+09   7:31.7
1780  21372  -2.29e+09   7:37.0
1800  21612  -2.29e+09   7:41.8
1820  21852  -2.29e+09   7:47.3
1840  22092  -2.29e+09   7:52.2
1860  22332  -2.29e+09   7:56.8
1880  22572  -2.29e+09   8:01.8
1900  22812  -2.29e+09   8:06.5
1920  23052  -2.29e+09   8:11.1
1940  23292  -2.29e+09   8:15.8
1960  23532  -2.29e+09   8:20.9
1980  23772  -2.29e+09   8:26.8
1992  23904  -2.29e+09   8:29.4
