Iter. Eval.  Best      Time m:s
0     11     -7.71e+09   0:00.6
1     22     -7.7e+09    0:00.9
2     33     -7.69e+09   0:01.1
3     44     -7.68e+09   0:01.2
20    231    -3.34e+09   0:04.8
40    451    -2.68e+09   0:09.5
60    671    -2.05e+09   0:13.9
80    891    -2.04e+09   0:18.0
100   1111   -2.04e+09   0:22.1
120   1331   -2.03e+09   0:26.3
140   1551   -2.01e+09   0:30.4
160   1771   -1.94e+09   0:34.7
180   1991   -1.89e+09   0:39.4
200   2211   -1.78e+09   0:43.7
220   2431   -1.74e+09   0:48.0
240   2651   -1.7e+09    0:52.1
260   2871   -1.64e+09   0:56.4
280   3091   -1.63e+09   1:00.6
300   3311   -1.63e+09   1:04.9
320   3531   -1.62e+09   1:09.2
340   3751   -1.62e+09   1:13.5
360   3971   -1.62e+09   1:18.2
380   4191   -1.62e+09   1:22.6
400   4411   -1.62e+09   1:27.2
420   4631   -1.62e+09   1:31.4
440   4851   -1.62e+09   1:35.3
460   5071   -1.62e+09   1:39.2
480   5291   -1.62e+09   1:43.2
500   5511   -1.62e+09   1:48.4
520   5731   -1.62e+09   1:53.3
540   5951   -1.62e+09   1:57.6
560   6171   -1.62e+09   2:02.1
580   6391   -1.62e+09   2:07.2
600   6611   -1.62e+09   2:11.6
620   6831   -1.62e+09   2:15.9
640   7051   -1.62e+09   2:20.2
660   7271   -1.62e+09   2:24.5
680   7491   -1.62e+09   2:29.1
700   7711   -1.62e+09   2:33.6
720   7931   -1.62e+09   2:38.4
740   8151   -1.62e+09   2:42.7
760   8371   -1.61e+09   2:47.0
780   8591   -1.61e+09   2:51.1
800   8811   -1.61e+09   2:55.0
820   9031   -1.61e+09   2:59.2
840   9251   -1.61e+09   3:03.5
860   9471   -1.59e+09   3:08.0
880   9691   -1.58e+09   3:13.7
900   9911   -1.43e+09   3:18.4
920   10131  -1.29e+09   3:22.8
940   10351  -1.17e+09   3:27.2
960   10571  -1.08e+09   3:31.7
980   10791  -1.07e+09   3:36.3
1000  11011  -1.04e+09   3:41.4
1020  11231  -1.01e+09   3:46.3
1040  11451  -9.74e+08   3:50.4
1060  11671  -7.18e+08   3:54.5
1080  11891  -3.34e+08   3:59.4
1100  12111  -2.32e+08   4:04.0
1120  12331  -1.48e+08   4:08.1
1140  12551  -9.29e+07   4:12.3
1160  12771  -7.82e+07   4:16.7
1180  12991  -6.7e+07    4:21.1
1200  13211  -5.3e+07    4:25.5
1220  13431  -4.65e+07   4:30.1
1240  13651  -4.02e+07   4:34.6
1260  13871  -2.24e+07   4:39.2
1280  14091  -1.47e+07   4:43.9
1300  14311  -1.38e+07   4:48.3
1320  14531  -1.32e+07   4:52.9
1340  14751  -1.31e+07   4:57.1
1360  14971  -1.28e+07   5:01.5
1380  15191  -1.2e+07    5:06.9
1400  15411  -1.17e+07   5:11.9
1420  15631  -1.17e+07   5:16.4
1440  15851  -1.17e+07   5:20.6
1460  16071  -1.17e+07   5:24.8
1480  16291  -1.15e+07   5:29.5
1500  16511  -9472152    5:34.4
1520  16731  -8339773    5:38.9
1540  16951  -8176869    5:43.5
1560  17171  -8164329    5:47.6
1580  17391  -8163900    5:52.2
1600  17611  -8163875    5:56.7
1620  17831  -8163865    6:01.1
1640  18051  -8163861    6:05.2
1660  18271  -8163861    6:09.3
1680  18491  -8163861    6:13.4
1700  18711  -8163861    6:17.4
1720  18931  -8163861    6:21.6
1740  19151  -8163861    6:25.7
1760  19371  -8163861    6:30.0
1780  19591  -8163861    6:34.4
1800  19811  -8163861    6:39.2
1820  20031  -8163861    6:43.7
1837  20207  -8163861    6:47.4
