Iter. Eval.  Best      Time m:s
0     12     -7.74e+09   0:00.7
1     24     -7.74e+09   0:01.0
2     36     -7.73e+09   0:01.2
3     48     -7.73e+09   0:01.5
20    252    -7.35e+09   0:05.7
40    492    -7.35e+09   0:10.6
60    732    -7.27e+09   0:15.6
80    972    -7.24e+09   0:20.3
100   1212   -7.22e+09   0:25.1
120   1452   -7.1e+09    0:30.5
140   1692   -7.07e+09   0:36.3
160   1932   -7.03e+09   0:42.9
180   2172   -6.98e+09   0:48.1
200   2412   -6.87e+09   0:53.5
220   2652   -6.5e+09    0:59.1
240   2892   -6.44e+09   1:04.7
260   3132   -6.42e+09   1:10.3
280   3372   -6.41e+09   1:15.8
300   3612   -6.4e+09    1:21.1
320   3852   -6.39e+09   1:26.4
340   4092   -6.37e+09   1:32.0
360   4332   -6.33e+09   1:37.8
380   4572   -6.2e+09    1:43.1
400   4812   -5.82e+09   1:48.7
420   5052   -5.04e+09   1:54.1
440   5292   -3.93e+09   1:59.4
460   5532   -2.09e+09   2:04.3
480   5772   -5.49e+08   2:09.2
500   6012   -3.56e+08   2:15.4
520   6252   -2.56e+08   2:21.4
540   6492   -2.09e+08   2:27.1
560   6732   -1.77e+08   2:33.0
580   6972   -1.68e+08   2:38.6
600   7212   -1.6e+08    2:43.9
620   7452   -1.46e+08   2:49.4
640   7692   -1.3e+08    2:55.5
660   7932   -1.19e+08   3:01.1
680   8172   -1.16e+08   3:06.6
700   8412   -1.11e+08   3:12.0
720   8652   -1.08e+08   3:17.6
740   8892   -1.05e+08   3:23.0
760   9132   -1.02e+08   3:28.3
780   9372   -1.01e+08   3:33.2
800   9612   -1e+08      3:38.5
820   9852   -9.87e+07   3:43.7
840   10092  -9.52e+07   3:49.0
860   10332  -9.07e+07   3:54.6
880   10572  -8.62e+07   4:00.6
900   10812  -8.19e+07   4:06.3
920   11052  -7.88e+07   4:12.0
940   11292  -7.72e+07   4:17.4
960   11532  -7.39e+07   4:23.1
980   11772  -7.02e+07   4:28.8
1000  12012  -6.08e+07   4:35.5
1020  12252  -5.5e+07    4:41.7
1040  12492  -4.75e+07   4:48.1
1060  12732  -3.59e+07   4:54.0
1080  12972  -3.12e+07   4:59.5
1100  13212  -2.52e+07   5:05.5
1120  13452  -1.98e+07   5:11.0
1140  13692  -1.79e+07   5:16.6
1160  13932  -1.77e+07   5:22.0
1180  14172  -1.75e+07   5:27.7
1200  14412  -1.75e+07   5:33.0
1220  14652  -1.75e+07   5:38.4
1240  14892  -1.75e+07   5:44.0
1260  15132  -1.74e+07   5:49.4
1280  15372  -1.74e+07   5:54.6
1300  15612  -1.74e+07   6:00.0
1320  15852  -1.72e+07   6:05.6
1340  16092  -1.66e+07   6:10.9
1360  16332  -1.61e+07   6:16.3
1380  16572  -1.57e+07   6:21.9
1400  16812  -1.55e+07   6:27.3
1420  17052  -1.54e+07   6:32.6
1440  17292  -1.54e+07   6:37.9
1460  17532  -1.53e+07   6:43.9
1480  17772  -1.53e+07   6:49.7
1500  18012  -1.53e+07   6:55.9
1520  18252  -1.53e+07   7:02.3
1540  18492  -1.53e+07   7:08.5
1560  18732  -1.53e+07   7:14.1
1580  18972  -1.53e+07   7:19.3
1600  19212  -1.53e+07   7:24.7
1620  19452  -1.53e+07   7:30.0
1640  19692  -1.53e+07   7:35.4
1660  19932  -1.53e+07   7:40.9
1680  20172  -1.53e+07   7:46.1
1700  20412  -1.52e+07   7:51.7
1720  20652  -1.52e+07   7:57.0
1740  20892  -1.52e+07   8:02.2
1760  21132  -1.52e+07   8:07.3
1780  21372  -1.52e+07   8:12.3
1800  21612  -1.52e+07   8:18.0
1820  21852  -1.52e+07   8:23.2
1840  22092  -1.52e+07   8:28.5
1860  22332  -1.52e+07   8:33.8
1880  22572  -1.52e+07   8:39.6
1900  22812  -1.51e+07   8:45.0
1920  23052  -1.51e+07   8:51.0
1940  23292  -1.26e+07   8:56.7
1960  23532  -1.2e+07    9:02.6
1980  23772  -1.18e+07   9:08.4
2000  24012  -1.17e+07   9:14.5
2020  24252  -1.17e+07   9:20.6
2040  24492  -1.17e+07   9:26.4
2060  24732  -1.17e+07   9:31.7
2080  24972  -1.17e+07   9:37.8
2100  25212  -1.17e+07   9:43.8
2120  25452  -1.17e+07   9:49.8
2140  25692  -1.17e+07   9:55.2
2160  25932  -1.17e+07  10:00.8
2180  26172  -1.17e+07  10:06.5
2200  26412  -1.17e+07  10:12.1
2220  26652  -1.17e+07  10:17.6
2240  26892  -1.17e+07  10:23.5
2260  27132  -1.17e+07  10:29.0
2280  27372  -1.17e+07  10:35.2
2300  27612  -1.17e+07  10:41.0
2320  27852  -1.17e+07  10:46.8
2340  28092  -1.17e+07  10:52.7
2360  28332  -1.17e+07  10:58.7
2380  28572  -1.17e+07  11:04.7
2400  28812  -1.17e+07  11:10.6
2420  29052  -1.17e+07  11:16.6
2440  29292  -1.17e+07  11:23.2
2460  29532  -1.17e+07  11:29.2
2480  29772  -1.17e+07  11:34.8
2500  30012  -1.17e+07  11:41.2
2520  30252  -1.17e+07  11:48.0
2540  30492  -1.17e+07  11:54.1
2560  30732  -1.17e+07  12:00.2
2580  30972  -1.17e+07  12:06.0
2600  31212  -1.17e+07  12:11.6
2620  31452  -1.17e+07  12:17.4
2637  31644  -1.17e+07  12:21.9
