Iter. Eval.  Best      Time m:s
0     12     -4.33e+11   0:00.6
1     24     -3.47e+11   0:01.1
2     36     -2.79e+11   0:01.3
3     48     -1.3e+11    0:01.6
20    252    -8.41e+09   0:05.9
40    492    -5.69e+09   0:10.8
60    732    -4.55e+09   0:15.7
80    972    -4.51e+09   0:20.9
100   1212   -4.43e+09   0:26.1
120   1452   -4.41e+09   0:31.4
140   1692   -4.31e+09   0:36.3
160   1932   -4.02e+09   0:41.1
180   2172   -3.82e+09   0:45.9
200   2412   -3.39e+09   0:51.1
220   2652   -3.21e+09   0:55.7
240   2892   -3.13e+09   1:00.7
260   3132   -3.09e+09   1:06.3
280   3372   -3.06e+09   1:11.0
300   3612   -2.91e+09   1:15.6
320   3852   -2.73e+09   1:20.3
340   4092   -2.45e+09   1:24.9
360   4332   -2.32e+09   1:30.1
380   4572   -2.3e+09    1:34.6
400   4812   -2.28e+09   1:39.1
420   5052   -2.26e+09   1:43.5
440   5292   -2.19e+09   1:47.9
460   5532   -2.05e+09   1:52.3
480   5772   -1.83e+09   1:57.5
500   6012   -1.74e+09   2:03.2
520   6252   -1.69e+09   2:09.2
540   6492   -1.66e+09   2:13.7
560   6732   -1.62e+09   2:18.2
580   6972   -1.55e+09   2:22.7
600   7212   -1.39e+09   2:27.9
620   7452   -1.37e+09   2:32.9
640   7692   -1.35e+09   2:37.4
660   7932   -1.31e+09   2:42.0
680   8172   -1.28e+09   2:47.3
700   8412   -1.27e+09   2:51.9
720   8652   -1.27e+09   2:56.5
740   8892   -1.26e+09   3:02.3
760   9132   -1.26e+09   3:08.8
780   9372   -1.26e+09   3:14.2
800   9612   -1.26e+09   3:19.6
820   9852   -1.26e+09   3:24.2
840   10092  -1.25e+09   3:29.4
860   10332  -1.25e+09   3:34.6
880   10572  -1.25e+09   3:39.8
900   10812  -1.25e+09   3:44.8
920   11052  -1.25e+09   3:49.9
940   11292  -1.24e+09   3:55.0
960   11532  -1.23e+09   3:59.9
980   11772  -1.2e+09    4:05.0
1000  12012  -1.15e+09   4:10.6
1020  12252  -1.06e+09   4:16.1
1040  12492  -1.04e+09   4:21.7
1060  12732  -9.89e+08   4:26.2
1080  12972  -7.63e+08   4:31.0
1100  13212  -2.64e+08   4:36.0
1120  13452  -2.19e+08   4:40.9
1140  13692  -2.13e+08   4:46.1
1160  13932  -2.11e+08   4:51.2
1180  14172  -2.09e+08   4:55.9
1200  14412  -2.06e+08   5:00.8
1220  14652  -2.04e+08   5:05.8
1240  14892  -2.03e+08   5:12.5
1260  15132  -1.96e+08   5:18.4
1280  15372  -1.93e+08   5:24.1
1300  15612  -1.91e+08   5:29.3
1320  15852  -1.9e+08    5:34.2
1340  16092  -1.89e+08   5:39.0
1360  16332  -1.87e+08   5:44.0
1380  16572  -1.8e+08    5:49.2
1400  16812  -1.69e+08   5:54.5
1420  17052  -1.51e+08   5:59.3
1440  17292  -1.28e+08   6:04.2
1460  17532  -1.16e+08   6:09.5
1480  17772  -1.1e+08    6:14.9
1500  18012  -1.06e+08   6:20.7
1520  18252  -1.03e+08   6:26.6
1540  18492  -1e+08      6:32.3
1560  18732  -9.9e+07    6:37.3
1580  18972  -9.73e+07   6:42.1
1600  19212  -9.32e+07   6:46.8
1620  19452  -8.91e+07   6:51.7
1640  19692  -8.83e+07   6:57.2
1660  19932  -8.8e+07    7:02.1
1680  20172  -8.78e+07   7:07.4
1700  20412  -8.75e+07   7:13.2
1720  20652  -8.7e+07    7:19.3
1740  20892  -8.56e+07   7:24.5
1760  21132  -8.36e+07   7:29.1
1780  21372  -8.29e+07   7:34.0
1800  21612  -8.27e+07   7:39.4
1820  21852  -8.27e+07   7:44.1
1840  22092  -8.27e+07   7:48.9
1860  22332  -8.27e+07   7:53.8
1880  22572  -8.27e+07   7:58.4
1900  22812  -8.27e+07   8:03.6
1920  23052  -8.27e+07   8:08.3
1940  23292  -8.27e+07   8:13.3
1960  23532  -8.27e+07   8:18.2
1980  23772  -8.27e+07   8:23.4
2000  24012  -8.27e+07   8:29.6
2020  24252  -8.27e+07   8:35.1
2040  24492  -8.27e+07   8:40.7
2060  24732  -8.27e+07   8:45.5
2080  24972  -8.27e+07   8:50.4
2100  25212  -8.27e+07   8:55.4
2120  25452  -8.27e+07   9:00.3
2140  25692  -8.27e+07   9:05.2
2160  25932  -8.27e+07   9:10.4
2180  26172  -8.27e+07   9:15.8
2200  26412  -8.27e+07   9:21.3
2220  26652  -8.27e+07   9:27.7
2240  26892  -8.27e+07   9:32.9
2260  27132  -8.27e+07   9:38.0
2280  27372  -8.27e+07   9:43.3
2300  27612  -8.27e+07   9:48.9
2320  27852  -8.27e+07   9:54.0
2340  28092  -8.27e+07   9:59.2
2360  28332  -8.27e+07  10:04.2
2380  28572  -8.27e+07  10:08.8
2400  28812  -8.27e+07  10:13.7
2420  29052  -8.27e+07  10:19.0
2440  29292  -8.27e+07  10:23.9
2460  29532  -8.27e+07  10:28.9
2480  29772  -8.27e+07  10:33.8
2500  30012  -8.27e+07  10:40.3
2520  30252  -8.27e+07  10:46.1
2540  30492  -8.27e+07  10:51.6
2560  30732  -8.27e+07  10:56.5
2580  30972  -8.27e+07  11:01.4
2600  31212  -8.27e+07  11:07.1
2620  31452  -8.27e+07  11:12.9
2640  31692  -8.27e+07  11:18.4
2660  31932  -8.27e+07  11:23.6
2680  32172  -8.27e+07  11:29.1
2700  32412  -8.27e+07  11:35.4
2720  32652  -8.27e+07  11:40.1
2740  32892  -8.27e+07  11:45.1
2749  32988  -8.27e+07  11:46.9
