Iter. Eval.  Best      Time m:s
0     11     -7.74e+09   0:00.6
1     22     -7.72e+09   0:00.9
2     33     -7.52e+09   0:01.1
3     44     -7.05e+09   0:01.3
20    231    -3.18e+09   0:04.5
40    451    -2.99e+09   0:08.1
60    671    -2.83e+09   0:11.5
80    891    -2.83e+09   0:15.3
100   1111   -2.82e+09   0:18.7
120   1331   -2.82e+09   0:22.1
140   1551   -2.82e+09   0:25.4
160   1771   -2.81e+09   0:28.7
180   1991   -2.81e+09   0:32.1
200   2211   -2.8e+09    0:35.3
220   2431   -2.77e+09   0:38.6
240   2651   -2.73e+09   0:41.9
260   2871   -2.72e+09   0:45.2
280   3091   -2.7e+09    0:48.6
300   3311   -2.69e+09   0:51.8
320   3531   -2.68e+09   0:55.3
340   3751   -2.68e+09   0:58.8
360   3971   -2.68e+09   1:02.4
380   4191   -2.68e+09   1:05.6
400   4411   -2.68e+09   1:08.7
420   4631   -2.68e+09   1:12.1
440   4851   -2.68e+09   1:15.2
460   5071   -2.68e+09   1:18.5
480   5291   -2.68e+09   1:21.8
500   5511   -2.67e+09   1:25.6
520   5731   -2.67e+09   1:29.7
540   5951   -2.67e+09   1:33.4
560   6171   -2.67e+09   1:37.0
580   6391   -2.67e+09   1:40.7
600   6611   -2.67e+09   1:45.1
620   6831   -2.67e+09   1:48.6
640   7051   -2.67e+09   1:52.0
660   7271   -2.67e+09   1:55.2
680   7491   -2.67e+09   1:58.7
700   7711   -2.67e+09   2:02.1
720   7931   -2.67e+09   2:05.7
740   8151   -2.67e+09   2:09.1
760   8371   -2.67e+09   2:12.6
780   8591   -2.67e+09   2:16.1
800   8811   -2.67e+09   2:19.5
820   9031   -2.58e+09   2:23.0
840   9251   -1.85e+09   2:26.2
860   9471   -1.8e+09    2:29.7
880   9691   -1.8e+09    2:33.5
900   9911   -1.78e+09   2:37.3
920   10131  -1.73e+09   2:40.7
940   10351  -1.72e+09   2:44.2
960   10571  -1.72e+09   2:47.5
980   10791  -1.72e+09   2:50.9
1000  11011  -1.71e+09   2:54.7
1020  11231  -1.71e+09   2:58.7
1040  11451  -1.71e+09   3:02.0
1060  11671  -1.71e+09   3:05.2
1080  11891  -1.71e+09   3:08.5
1100  12111  -1.71e+09   3:12.1
1120  12331  -1.71e+09   3:16.3
1140  12551  -1.71e+09   3:19.6
1160  12771  -1.71e+09   3:22.9
1180  12991  -1.71e+09   3:26.2
1200  13211  -1.71e+09   3:29.6
1220  13431  -1.71e+09   3:33.0
1240  13651  -1.7e+09    3:37.3
1260  13871  -1.53e+09   3:40.6
1280  14091  -1.42e+09   3:43.9
1300  14311  -1.34e+09   3:47.3
1320  14531  -1.29e+09   3:50.5
1340  14751  -1.23e+09   3:53.8
1360  14971  -1.2e+09    3:57.3
1380  15191  -1.2e+09    4:00.9
1400  15411  -1.19e+09   4:04.6
1420  15631  -1.17e+09   4:08.4
1440  15851  -1.14e+09   4:12.1
1460  16071  -1.14e+09   4:15.6
1480  16291  -1.14e+09   4:19.1
1500  16511  -1.14e+09   4:23.4
1520  16731  -1.14e+09   4:28.0
1540  16951  -1.14e+09   4:31.6
1560  17171  -1.14e+09   4:35.0
1580  17391  -1.14e+09   4:38.4
1600  17611  -1.14e+09   4:41.6
1620  17831  -1.14e+09   4:45.6
1640  18051  -1.14e+09   4:49.0
1660  18271  -1.14e+09   4:52.3
1680  18491  -1.14e+09   4:55.6
1700  18711  -1.14e+09   4:59.0
1720  18931  -1.14e+09   5:02.5
1740  19151  -1.14e+09   5:06.0
1760  19371  -1.14e+09   5:09.8
1780  19591  -1.14e+09   5:13.6
1800  19811  -1.14e+09   5:16.8
1820  20031  -1.14e+09   5:20.1
1840  20251  -1.14e+09   5:23.6
1860  20471  -1.14e+09   5:27.0
1880  20691  -1.14e+09   5:30.4
1900  20911  -1.14e+09   5:33.9
1920  21131  -1.14e+09   5:37.2
1940  21351  -1.14e+09   5:40.7
1960  21571  -1.14e+09   5:44.1
1980  21791  -1.14e+09   5:47.8
2000  22011  -1.14e+09   5:52.5
2011  22121  -1.14e+09   5:54.9
