Iter. Eval.  Best      Time m:s
0     12     -1.08e+10   0:00.7
1     24     -1.07e+10   0:01.0
2     36     -1.07e+10   0:01.3
3     48     -1.07e+10   0:01.6
20    252    -1.07e+10   0:06.2
40    492    -1.07e+10   0:11.3
60    732    -1.07e+10   0:15.9
80    972    -1.07e+10   0:20.4
100   1212   -1.07e+10   0:24.9
120   1452   -1.07e+10   0:30.1
140   1692   -1.06e+10   0:35.1
160   1932   -1.06e+10   0:39.8
180   2172   -1.06e+10   0:45.0
200   2412   -1.06e+10   0:50.0
220   2652   -1.06e+10   0:54.9
240   2892   -1.06e+10   0:59.5
260   3132   -1.06e+10   1:04.2
280   3372   -1.06e+10   1:08.7
300   3612   -1.04e+10   1:13.5
320   3852   -9.73e+09   1:18.2
340   4092   -9.3e+09    1:22.9
360   4332   -9.12e+09   1:28.0
380   4572   -8.75e+09   1:32.6
400   4812   -8.39e+09   1:37.3
420   5052   -8.17e+09   1:42.0
440   5292   -8.08e+09   1:46.5
460   5532   -7.98e+09   1:51.3
480   5772   -7.77e+09   1:56.0
500   6012   -7.38e+09   2:02.0
520   6252   -7.15e+09   2:08.0
540   6492   -6.54e+09   2:12.9
560   6732   -4.6e+09    2:17.8
580   6972   -3.13e+09   2:23.1
600   7212   -2.66e+09   2:27.6
620   7452   -2.34e+09   2:32.3
640   7692   -2.31e+09   2:37.0
660   7932   -2.19e+09   2:42.4
680   8172   -2.16e+09   2:48.8
700   8412   -2.14e+09   2:53.6
720   8652   -2.12e+09   2:58.2
740   8892   -2.1e+09    3:03.0
760   9132   -2.07e+09   3:07.7
780   9372   -2.05e+09   3:12.8
800   9612   -2.04e+09   3:17.8
820   9852   -2.01e+09   3:22.5
840   10092  -1.99e+09   3:27.4
860   10332  -1.96e+09   3:32.5
880   10572  -1.9e+09    3:37.1
900   10812  -1.69e+09   3:42.0
920   11052  -1.58e+09   3:46.6
940   11292  -1.57e+09   3:51.8
960   11532  -1.54e+09   3:56.9
980   11772  -1.52e+09   4:01.9
1000  12012  -1.5e+09    4:07.8
1020  12252  -1.48e+09   4:13.6
1040  12492  -1.46e+09   4:18.5
1060  12732  -1.43e+09   4:23.1
1080  12972  -1.34e+09   4:28.3
1100  13212  -1.33e+09   4:32.9
1120  13452  -1.32e+09   4:37.5
1140  13692  -1.32e+09   4:42.0
1160  13932  -1.31e+09   4:47.8
1180  14172  -1.3e+09    4:53.4
1200  14412  -1.29e+09   4:59.2
1220  14652  -1.28e+09   5:03.7
1240  14892  -1.27e+09   5:08.3
1260  15132  -1.27e+09   5:13.2
1280  15372  -1.26e+09   5:18.3
1300  15612  -1.26e+09   5:22.8
1320  15852  -1.26e+09   5:27.4
1340  16092  -1.26e+09   5:32.4
1360  16332  -1.26e+09   5:37.2
1380  16572  -1.21e+09   5:41.7
1400  16812  -1.16e+09   5:46.2
1420  17052  -1.1e+09    5:50.8
1440  17292  -1e+09      5:55.4
1460  17532  -9.6e+08    6:00.2
1480  17772  -9.16e+08   6:05.2
1500  18012  -8.5e+08    6:10.8
1520  18252  -8.38e+08   6:17.0
1540  18492  -8.3e+08    6:21.6
1560  18732  -8.27e+08   6:26.2
1580  18972  -8.22e+08   6:30.9
1600  19212  -8.17e+08   6:35.6
1620  19452  -8.04e+08   6:40.1
1640  19692  -7.82e+08   6:44.8
1660  19932  -6.98e+08   6:49.7
1680  20172  -5.54e+08   6:55.7
1700  20412  -3.83e+08   7:01.0
1720  20652  -3.18e+08   7:07.2
1740  20892  -2.68e+08   7:12.2
1760  21132  -2.42e+08   7:16.8
1780  21372  -2.1e+08    7:21.5
1800  21612  -1.77e+08   7:26.1
1820  21852  -1.61e+08   7:30.6
1840  22092  -1.52e+08   7:35.2
1860  22332  -1.49e+08   7:39.7
1880  22572  -1.47e+08   7:44.2
1900  22812  -1.43e+08   7:49.1
1920  23052  -1.38e+08   7:53.7
1940  23292  -1.26e+08   7:58.3
1960  23532  -1.05e+08   8:02.9
1980  23772  -9.49e+07   8:08.7
2000  24012  -9.04e+07   8:14.3
2020  24252  -8.56e+07   8:20.6
2040  24492  -8.41e+07   8:26.0
2060  24732  -8.35e+07   8:30.8
2080  24972  -8.29e+07   8:35.6
2100  25212  -8.26e+07   8:40.5
2120  25452  -8.19e+07   8:45.4
2140  25692  -8.11e+07   8:50.4
2160  25932  -8.06e+07   8:55.3
2180  26172  -8.03e+07   9:00.6
2200  26412  -7.98e+07   9:06.8
2220  26652  -7.92e+07   9:12.2
2240  26892  -7.77e+07   9:18.1
2260  27132  -7.67e+07   9:22.8
2280  27372  -7.64e+07   9:27.8
2300  27612  -7.62e+07   9:32.5
2320  27852  -7.61e+07   9:38.0
2340  28092  -7.6e+07    9:42.9
2360  28332  -7.58e+07   9:48.0
2380  28572  -7.56e+07   9:53.2
2400  28812  -7.51e+07   9:58.7
2420  29052  -7.44e+07  10:04.6
2440  29292  -7.42e+07  10:10.4
2460  29532  -7.41e+07  10:16.3
2480  29772  -7.4e+07   10:22.0
2500  30012  -7.39e+07  10:27.5
2520  30252  -7.37e+07  10:33.5
2540  30492  -7.34e+07  10:38.5
2560  30732  -7.31e+07  10:43.8
2580  30972  -7.27e+07  10:48.6
2600  31212  -7.24e+07  10:53.5
2620  31452  -7.2e+07   10:58.2
2640  31692  -7.14e+07  11:03.5
2660  31932  -7.09e+07  11:09.3
2680  32172  -7e+07     11:14.9
2700  32412  -6.89e+07  11:21.0
2720  32652  -6.78e+07  11:26.3
2740  32892  -6.66e+07  11:31.0
2760  33132  -6.52e+07  11:35.6
2780  33372  -6.4e+07   11:40.3
2800  33612  -6.24e+07  11:45.4
2820  33852  -6.14e+07  11:50.1
2840  34092  -6.01e+07  11:55.8
2860  34332  -5.84e+07  12:00.4
2880  34572  -5.77e+07  12:05.2
2900  34812  -5.67e+07  12:09.9
2920  35052  -5.63e+07  12:14.9
2940  35292  -5.6e+07   12:19.5
2960  35532  -5.57e+07  12:25.0
2980  35772  -5.55e+07  12:30.5
3000  36012  -5.51e+07  12:36.8
3020  36252  -5.48e+07  12:43.3
3040  36492  -5.46e+07  12:48.8
3060  36732  -5.45e+07  12:53.7
3080  36972  -5.44e+07  12:58.4
3100  37212  -5.43e+07  13:03.1
3120  37452  -5.43e+07  13:07.8
3140  37692  -5.43e+07  13:12.4
3160  37932  -5.43e+07  13:17.4
3180  38172  -5.43e+07  13:22.7
3200  38412  -5.43e+07  13:28.1
3220  38652  -5.43e+07  13:34.0
3240  38892  -5.43e+07  13:39.1
3260  39132  -5.43e+07  13:44.2
3280  39372  -5.43e+07  13:48.8
3300  39612  -5.43e+07  13:53.5
3320  39852  -5.43e+07  13:58.7
3340  40092  -5.43e+07  14:04.4
3360  40332  -5.43e+07  14:09.1
3380  40572  -5.43e+07  14:13.7
3400  40812  -5.43e+07  14:18.5
3420  41052  -5.43e+07  14:23.1
3440  41292  -5.43e+07  14:27.7
3460  41532  -5.43e+07  14:32.5
3480  41772  -5.43e+07  14:37.9
3500  42012  -5.43e+07  14:43.8
3520  42252  -5.43e+07  14:50.0
3540  42492  -5.43e+07  14:55.8
3560  42732  -5.43e+07  15:01.0
3580  42972  -5.43e+07  15:06.1
3600  43212  -5.43e+07  15:10.8
3620  43452  -5.43e+07  15:15.6
3640  43692  -5.43e+07  15:21.3
3650  43800  -5.43e+07  15:23.8
