Iter. Eval.  Best      Time m:s
0     12     -8.11e+09   0:00.6
1     24     -8e+09      0:01.0
2     36     -7.86e+09   0:01.2
3     48     -7.7e+09    0:01.4
20    252    -5.06e+09   0:05.8
40    492    -5.05e+09   0:10.7
60    732    -5.05e+09   0:15.6
80    972    -5.04e+09   0:20.3
100   1212   -5.01e+09   0:24.8
120   1452   -4.03e+09   0:30.0
140   1692   -3.92e+09   0:35.0
160   1932   -3.91e+09   0:39.7
180   2172   -3.91e+09   0:44.3
200   2412   -3.9e+09    0:49.2
220   2652   -3.9e+09    0:54.2
240   2892   -3.9e+09    0:59.3
260   3132   -3.88e+09   1:04.5
280   3372   -3.87e+09   1:10.3
300   3612   -3.86e+09   1:15.8
320   3852   -3.82e+09   1:20.9
340   4092   -3.79e+09   1:25.8
360   4332   -3.76e+09   1:30.9
380   4572   -3.76e+09   1:36.0
400   4812   -3.75e+09   1:41.1
420   5052   -3.74e+09   1:46.4
440   5292   -3.74e+09   1:51.8
460   5532   -3.72e+09   1:56.8
480   5772   -3.7e+09    2:01.8
500   6012   -3.69e+09   2:08.0
520   6252   -3.69e+09   2:14.5
540   6492   -3.68e+09   2:20.2
560   6732   -3.67e+09   2:26.0
580   6972   -3.66e+09   2:31.9
600   7212   -3.62e+09   2:37.6
620   7452   -3.6e+09    2:43.8
640   7692   -3.58e+09   2:49.3
660   7932   -3.54e+09   2:55.3
680   8172   -3.45e+09   3:00.9
700   8412   -3.28e+09   3:06.5
720   8652   -3.11e+09   3:12.7
740   8892   -2.95e+09   3:18.5
760   9132   -2.84e+09   3:23.4
780   9372   -2.78e+09   3:28.2
800   9612   -2.69e+09   3:33.4
820   9852   -2.66e+09   3:38.4
840   10092  -2.64e+09   3:43.4
860   10332  -2.63e+09   3:48.0
880   10572  -2.5e+09    3:52.8
900   10812  -2.41e+09   3:57.6
920   11052  -2.36e+09   4:02.7
940   11292  -2.34e+09   4:07.7
960   11532  -2.32e+09   4:13.1
980   11772  -2.3e+09    4:18.9
1000  12012  -2.19e+09   4:24.7
1020  12252  -1.97e+09   4:31.1
1040  12492  -1.91e+09   4:36.4
1060  12732  -1.89e+09   4:41.2
1080  12972  -1.88e+09   4:45.8
1100  13212  -1.87e+09   4:50.8
1120  13452  -1.87e+09   4:55.4
1140  13692  -1.87e+09   5:00.2
1160  13932  -1.87e+09   5:05.0
1180  14172  -1.87e+09   5:09.7
1200  14412  -1.87e+09   5:15.3
1220  14652  -1.87e+09   5:21.1
1240  14892  -1.87e+09   5:26.8
1260  15132  -1.87e+09   5:32.6
1280  15372  -1.87e+09   5:37.8
1300  15612  -1.87e+09   5:43.0
1320  15852  -1.86e+09   5:48.1
1340  16092  -1.85e+09   5:52.8
1360  16332  -1.84e+09   5:57.4
1380  16572  -1.82e+09   6:02.3
1400  16812  -1.81e+09   6:06.9
1420  17052  -1.81e+09   6:11.9
1440  17292  -1.81e+09   6:17.0
1460  17532  -1.81e+09   6:22.2
1480  17772  -1.81e+09   6:27.4
1500  18012  -1.81e+09   6:33.5
1520  18252  -1.8e+09    6:39.8
1540  18492  -1.8e+09    6:45.3
1560  18732  -1.8e+09    6:50.1
1580  18972  -1.8e+09    6:55.0
1600  19212  -1.79e+09   6:59.9
1620  19452  -1.77e+09   7:04.5
1640  19692  -1.53e+09   7:09.3
1660  19932  -9.45e+08   7:14.1
1680  20172  -6.61e+08   7:19.1
1700  20412  -5.31e+08   7:25.2
1720  20652  -4.2e+08    7:31.3
1740  20892  -3.5e+08    7:36.7
1760  21132  -2.79e+08   7:41.8
1780  21372  -2.12e+08   7:47.2
1800  21612  -1.65e+08   7:52.2
1820  21852  -1.18e+08   7:56.9
1840  22092  -1.05e+08   8:01.7
1860  22332  -9.33e+07   8:06.4
1880  22572  -8.85e+07   8:11.4
1900  22812  -8.56e+07   8:16.2
1920  23052  -8.46e+07   8:20.9
1940  23292  -8.41e+07   8:25.7
1960  23532  -8.38e+07   8:30.6
1980  23772  -8.21e+07   8:36.0
2000  24012  -7.79e+07   8:41.5
2020  24252  -7.46e+07   8:47.7
2040  24492  -7.38e+07   8:53.1
2060  24732  -7.34e+07   8:58.1
2080  24972  -7.29e+07   9:03.0
2100  25212  -7.16e+07   9:08.2
2120  25452  -7.11e+07   9:12.9
2140  25692  -7.09e+07   9:18.1
2160  25932  -7.08e+07   9:23.8
2180  26172  -7.08e+07   9:28.7
2200  26412  -7.08e+07   9:33.7
2220  26652  -7.08e+07   9:39.2
2240  26892  -7.07e+07   9:45.4
2260  27132  -7.07e+07   9:51.4
2280  27372  -7.07e+07   9:56.4
2300  27612  -7.07e+07  10:01.7
2320  27852  -7.07e+07  10:06.4
2340  28092  -7.07e+07  10:11.1
2360  28332  -7.05e+07  10:15.9
2380  28572  -7.04e+07  10:20.7
2400  28812  -7.04e+07  10:25.4
2420  29052  -7.03e+07  10:30.8
2440  29292  -7.03e+07  10:35.4
2460  29532  -7.03e+07  10:40.3
2480  29772  -7.03e+07  10:45.2
2500  30012  -7.03e+07  10:50.9
2520  30252  -7.03e+07  10:57.2
2540  30492  -7.03e+07  11:02.2
2560  30732  -7.03e+07  11:07.4
2580  30972  -7.03e+07  11:12.4
2600  31212  -7.03e+07  11:17.1
2620  31452  -7.03e+07  11:21.9
2640  31692  -7.03e+07  11:27.2
2660  31932  -7.03e+07  11:31.9
2680  32172  -7.03e+07  11:36.6
2700  32412  -7.03e+07  11:42.1
2720  32652  -7.03e+07  11:47.5
2740  32892  -7.03e+07  11:53.4
2760  33132  -7.03e+07  11:59.7
2780  33372  -7.03e+07  12:05.4
2800  33612  -7.03e+07  12:10.3
2820  33852  -7.03e+07  12:14.9
2840  34092  -7.03e+07  12:19.9
2860  34332  -7.03e+07  12:24.7
2880  34572  -7.03e+07  12:29.7
2900  34812  -7.03e+07  12:34.5
2920  35052  -7.03e+07  12:39.0
2940  35292  -7.03e+07  12:44.6
2960  35532  -7.03e+07  12:49.4
2980  35772  -7.03e+07  12:54.8
3000  36012  -7.03e+07  13:00.8
3020  36252  -7.03e+07  13:06.9
3040  36492  -7.03e+07  13:13.0
3060  36732  -7.03e+07  13:18.4
3080  36972  -7.03e+07  13:23.3
3100  37212  -7.03e+07  13:28.0
3120  37452  -7.03e+07  13:33.1
3140  37692  -7.03e+07  13:38.7
3160  37932  -7.03e+07  13:44.2
3180  38172  -7.03e+07  13:49.3
3200  38412  -7.03e+07  13:54.1
3220  38652  -7.03e+07  13:59.3
3240  38892  -7.03e+07  14:04.0
3260  39132  -7.03e+07  14:09.4
3280  39372  -7.03e+07  14:14.6
3281  39372  -7.03e+07  14:14.6
