Iter. Eval.  Best      Time m:s
0     11     -8.63e+10   0:00.6
1     22     -8.43e+10   0:01.0
2     33     -7.73e+10   0:01.3
3     44     -6.97e+10   0:01.5
20    231    -2.3e+09    0:05.7
40    451    -1.63e+09   0:10.7
60    671    -1.46e+09   0:15.1
80    891    -1.45e+09   0:19.5
100   1111   -1.45e+09   0:24.2
120   1331   -1.45e+09   0:28.9
140   1551   -1.45e+09   0:33.3
160   1771   -1.45e+09   0:37.5
180   1991   -1.45e+09   0:41.8
200   2211   -1.42e+09   0:46.1
220   2431   -1.41e+09   0:50.6
240   2651   -1.4e+09    0:55.3
260   2871   -1.4e+09    0:59.4
280   3091   -1.39e+09   1:03.6
300   3311   -1.39e+09   1:07.8
320   3531   -1.38e+09   1:11.5
340   3751   -1.31e+09   1:15.8
360   3971   -1.21e+09   1:19.9
380   4191   -6.18e+08   1:24.2
400   4411   -4.19e+08   1:28.4
420   4631   -3.92e+08   1:32.9
440   4851   -3.61e+08   1:37.3
460   5071   -3.36e+08   1:41.6
480   5291   -3.28e+08   1:46.1
500   5511   -3.23e+08   1:50.9
520   5731   -3.2e+08    1:56.0
540   5951   -3.17e+08   2:00.9
560   6171   -3.14e+08   2:06.1
580   6391   -3.12e+08   2:11.3
600   6611   -2.98e+08   2:16.6
620   6831   -2.79e+08   2:21.2
640   7051   -2.45e+08   2:25.8
660   7271   -1.74e+08   2:30.1
680   7491   -1.36e+08   2:34.5
700   7711   -1.06e+08   2:38.9
720   7931   -5.9e+07    2:43.5
740   8151   -3.68e+07   2:48.4
760   8371   -2.74e+07   2:52.7
780   8591   -2.22e+07   2:57.1
800   8811   -1.87e+07   3:01.7
820   9031   -1.63e+07   3:05.9
840   9251   -1.5e+07    3:10.2
860   9471   -1.4e+07    3:14.7
880   9691   -1.39e+07   3:19.2
900   9911   -1.39e+07   3:23.7
920   10131  -1.39e+07   3:28.1
940   10351  -1.39e+07   3:32.8
960   10571  -1.39e+07   3:37.2
980   10791  -1.38e+07   3:42.0
1000  11011  -1.38e+07   3:47.4
1020  11231  -1.38e+07   3:52.8
1040  11451  -1.38e+07   3:57.5
1060  11671  -1.38e+07   4:02.6
1080  11891  -1.38e+07   4:07.5
1100  12111  -1.38e+07   4:12.4
1120  12331  -1.38e+07   4:17.8
1140  12551  -1.38e+07   4:22.6
1160  12771  -1.38e+07   4:27.0
1180  12991  -1.38e+07   4:31.5
1200  13211  -1.38e+07   4:35.9
1220  13431  -1.38e+07   4:40.4
1240  13651  -1.37e+07   4:45.3
1260  13871  -1.32e+07   4:50.0
1280  14091  -9191829    4:55.1
1300  14311  -8391591    5:00.1
1320  14531  -8290784    5:04.9
1340  14751  -8223264    5:09.5
1360  14971  -8177265    5:14.1
1380  15191  -8166549    5:18.6
1400  15411  -8164812    5:23.1
1420  15631  -8163531    5:27.6
1440  15851  -8157669    5:32.0
1460  16071  -8141824    5:36.7
1480  16291  -8112970    5:41.8
1500  16511  -8086789    5:47.0
1520  16731  -8051919    5:53.0
1540  16951  -8011856    5:57.8
1560  17171  -7974553    6:02.4
1580  17391  -7953863    6:07.3
1600  17611  -7946269    6:12.2
1620  17831  -7944565    6:17.1
1640  18051  -7944385    6:22.5
1660  18271  -7944376    6:28.1
1680  18491  -7944374    6:33.4
1700  18711  -7944372    6:38.1
1720  18931  -7944371    6:42.8
1740  19151  -7944371    6:47.5
1760  19371  -7944371    6:52.1
1780  19591  -7944371    6:56.8
1800  19811  -7944371    7:01.2
1820  20031  -7944371    7:05.7
1840  20251  -7944371    7:10.3
1860  20471  -7944371    7:14.9
1880  20691  -7944371    7:19.5
1900  20911  -7944371    7:23.8
1920  21131  -7944371    7:28.7
1940  21351  -7944371    7:34.0
1960  21571  -7944371    7:38.4
1980  21791  -7944371    7:43.2
2000  22011  -7944371    7:48.6
2020  22231  -7944371    7:53.9
2040  22451  -7944371    7:58.2
2060  22671  -7944371    8:02.6
2080  22891  -7944371    8:07.2
2100  23111  -7944371    8:11.7
2120  23331  -7944371    8:16.4
2140  23551  -7944371    8:20.9
2155  23705  -7944371    8:24.4
