Iter. Eval.  Best      Time m:s
0     12     -2.83e+11   0:00.7
1     24     -2.61e+11   0:01.2
2     36     -1.91e+11   0:01.5
3     48     -9.27e+10   0:01.8
20    252    -1.62e+10   0:06.2
40    492    -1.44e+10   0:10.7
60    732    -1.29e+10   0:15.3
80    972    -1.09e+10   0:19.8
100   1212   -8.53e+09   0:24.5
120   1452   -8.35e+09   0:28.9
140   1692   -8.28e+09   0:33.4
160   1932   -8.2e+09    0:38.1
180   2172   -8.11e+09   0:42.6
200   2412   -7.92e+09   0:47.3
220   2652   -7.3e+09    0:51.8
240   2892   -6.2e+09    0:56.3
260   3132   -4.37e+09   1:00.9
280   3372   -2.6e+09    1:05.9
300   3612   -1.61e+09   1:10.6
320   3852   -1.51e+09   1:15.2
340   4092   -1.31e+09   1:19.8
360   4332   -1.16e+09   1:24.6
380   4572   -1.13e+09   1:29.1
400   4812   -1.13e+09   1:34.8
420   5052   -1.12e+09   1:40.5
440   5292   -1.11e+09   1:45.0
460   5532   -1.11e+09   1:49.8
480   5772   -1.11e+09   1:54.8
500   6012   -1.11e+09   2:00.6
520   6252   -1.11e+09   2:06.2
540   6492   -1.11e+09   2:11.3
560   6732   -1.11e+09   2:16.4
580   6972   -1.11e+09   2:21.2
600   7212   -1.1e+09    2:25.7
620   7452   -1.07e+09   2:30.4
640   7692   -1.05e+09   2:35.6
660   7932   -1.02e+09   2:40.6
680   8172   -8.29e+08   2:45.2
700   8412   -6.5e+08    2:50.1
720   8652   -5.31e+08   2:55.5
740   8892   -3.49e+08   3:00.3
760   9132   -2.45e+08   3:05.0
780   9372   -1.48e+08   3:09.8
800   9612   -1.28e+08   3:14.5
820   9852   -1.12e+08   3:20.0
840   10092  -1.02e+08   3:25.4
860   10332  -9.15e+07   3:30.0
880   10572  -8.63e+07   3:34.7
900   10812  -8.58e+07   3:40.5
920   11052  -8.5e+07    3:46.5
940   11292  -8.46e+07   3:51.6
960   11532  -8.41e+07   3:56.7
980   11772  -8.4e+07    4:02.0
1000  12012  -8.38e+07   4:08.2
1020  12252  -8.36e+07   4:13.8
1040  12492  -8.34e+07   4:19.1
1060  12732  -8.33e+07   4:24.1
1080  12972  -8.31e+07   4:28.7
1100  13212  -8.3e+07    4:33.5
1120  13452  -8.3e+07    4:38.6
1140  13692  -8.3e+07    4:43.1
1160  13932  -8.3e+07    4:47.9
1180  14172  -8.29e+07   4:52.9
1200  14412  -8.29e+07   4:57.8
1220  14652  -8.29e+07   5:02.8
1240  14892  -8.29e+07   5:07.6
1260  15132  -8.29e+07   5:12.7
1280  15372  -8.29e+07   5:17.5
1300  15612  -8.29e+07   5:22.6
1320  15852  -8.29e+07   5:27.6
1340  16092  -8.29e+07   5:32.6
1360  16332  -8.28e+07   5:37.6
1380  16572  -8.28e+07   5:42.9
1400  16812  -8.28e+07   5:49.2
1420  17052  -8.28e+07   5:54.9
1440  17292  -8.28e+07   6:00.1
1460  17532  -8.27e+07   6:04.9
1480  17772  -8.27e+07   6:10.1
1500  18012  -8.27e+07   6:15.7
1520  18252  -8.27e+07   6:22.4
1540  18492  -8.27e+07   6:27.6
1560  18732  -8.27e+07   6:32.6
1580  18972  -8.27e+07   6:37.3
1600  19212  -8.27e+07   6:42.1
1620  19452  -8.27e+07   6:47.0
1640  19692  -8.27e+07   6:51.7
1660  19932  -8.27e+07   6:56.4
1680  20172  -8.27e+07   7:01.3
1700  20412  -8.27e+07   7:06.0
1720  20652  -8.27e+07   7:10.8
1740  20892  -8.27e+07   7:16.0
1760  21132  -8.27e+07   7:21.3
1780  21372  -8.27e+07   7:26.0
1800  21612  -8.27e+07   7:31.4
1820  21852  -8.27e+07   7:37.0
1840  22092  -8.27e+07   7:42.0
1860  22332  -8.27e+07   7:47.7
1880  22572  -8.27e+07   7:53.4
1900  22812  -8.27e+07   7:59.4
1920  23052  -8.27e+07   8:05.7
1940  23292  -8.27e+07   8:11.4
1960  23532  -8.27e+07   8:16.6
1980  23772  -8.27e+07   8:22.2
2000  24012  -8.27e+07   8:27.6
2020  24252  -8.27e+07   8:33.9
2040  24492  -8.27e+07   8:39.9
2060  24732  -8.27e+07   8:45.0
2080  24972  -8.27e+07   8:49.7
2100  25212  -8.27e+07   8:55.1
2120  25452  -8.27e+07   9:00.7
2140  25692  -8.27e+07   9:05.8
2160  25932  -8.27e+07   9:10.8
2180  26172  -8.27e+07   9:15.6
2200  26412  -8.27e+07   9:20.1
2220  26652  -8.27e+07   9:25.0
2240  26892  -8.27e+07   9:29.6
2260  27132  -8.27e+07   9:34.2
2280  27372  -8.27e+07   9:38.9
2300  27612  -8.27e+07   9:44.0
2320  27852  -8.27e+07   9:48.6
2340  28092  -8.27e+07   9:53.3
2360  28332  -8.27e+07   9:58.0
2380  28572  -8.27e+07  10:03.1
2400  28812  -8.27e+07  10:08.7
2420  29052  -8.27e+07  10:15.4
2440  29292  -8.27e+07  10:21.4
2460  29532  -8.27e+07  10:27.2
2477  29724  -8.27e+07  10:31.9
