Iter. Eval.  Best      Time m:s
0     12     -5.98e+09   0:00.7
1     24     -5.46e+09   0:01.1
2     36     -5.36e+09   0:01.4
3     48     -5.09e+09   0:01.8
20    252    -4.58e+09   0:08.2
40    492    -4.47e+09   0:14.9
60    732    -4.45e+09   0:20.9
80    972    -4.42e+09   0:27.1
100   1212   -4.36e+09   0:32.9
120   1452   -4.34e+09   0:38.7
140   1692   -4.32e+09   0:44.1
160   1932   -4.32e+09   0:49.2
180   2172   -4.31e+09   0:54.4
200   2412   -4.31e+09   1:00.1
220   2652   -4.31e+09   1:05.5
240   2892   -4.31e+09   1:10.9
260   3132   -4.31e+09   1:16.9
280   3372   -4.3e+09    1:22.2
300   3612   -4.3e+09    1:27.6
320   3852   -4.3e+09    1:32.6
340   4092   -4.23e+09   1:38.0
360   4332   -4.14e+09   1:43.2
380   4572   -4.1e+09    1:48.0
400   4812   -4.06e+09   1:53.0
420   5052   -4.02e+09   1:58.1
440   5292   -4.02e+09   2:03.2
460   5532   -3.98e+09   2:08.6
480   5772   -3.96e+09   2:13.6
500   6012   -3.94e+09   2:20.0
520   6252   -3.91e+09   2:26.2
540   6492   -3.87e+09   2:31.2
560   6732   -3.8e+09    2:35.8
580   6972   -3.65e+09   2:40.4
600   7212   -3.53e+09   2:45.0
620   7452   -3.41e+09   2:49.4
640   7692   -3.32e+09   2:53.8
660   7932   -2.99e+09   2:58.3
680   8172   -2.55e+09   3:03.1
700   8412   -2.28e+09   3:07.8
720   8652   -2.08e+09   3:12.6
740   8892   -2.05e+09   3:17.3
760   9132   -1.87e+09   3:22.5
780   9372   -1.56e+09   3:28.7
800   9612   -1.45e+09   3:33.9
820   9852   -1.37e+09   3:38.8
840   10092  -1.32e+09   3:43.5
860   10332  -1.3e+09    3:48.2
880   10572  -1.28e+09   3:53.1
900   10812  -1.26e+09   3:58.2
920   11052  -1.23e+09   4:02.9
940   11292  -1.21e+09   4:07.9
960   11532  -1.14e+09   4:12.8
980   11772  -9.81e+08   4:18.5
1000  12012  -6.73e+08   4:24.5
1020  12252  -4.63e+08   4:30.3
1040  12492  -3.4e+08    4:35.7
1060  12732  -2.46e+08   4:41.0
1080  12972  -1.8e+08    4:46.2
1100  13212  -1.51e+08   4:51.4
1120  13452  -1.47e+08   4:56.4
1140  13692  -1.39e+08   5:01.5
1160  13932  -1.25e+08   5:06.2
1180  14172  -1.07e+08   5:11.2
1200  14412  -9.93e+07   5:16.0
1220  14652  -9.42e+07   5:20.9
1240  14892  -8.77e+07   5:26.0
1260  15132  -8.64e+07   5:31.1
1280  15372  -8.59e+07   5:37.3
1300  15612  -8.56e+07   5:43.3
1320  15852  -8.52e+07   5:48.5
1340  16092  -8.49e+07   5:53.4
1360  16332  -8.44e+07   5:58.5
1380  16572  -8.35e+07   6:03.9
1400  16812  -8.28e+07   6:09.7
1420  17052  -8.27e+07   6:15.8
1440  17292  -8.26e+07   6:21.2
1460  17532  -8.25e+07   6:26.6
1480  17772  -8.24e+07   6:32.6
1500  18012  -8.18e+07   6:39.0
1520  18252  -8.09e+07   6:43.9
1540  18492  -8.07e+07   6:49.4
1560  18732  -8.07e+07   6:55.1
1580  18972  -8.06e+07   7:00.4
