Iter. Eval.  Best      Time m:s
0     12     -4.33e+11   0:00.6
1     24     -3.47e+11   0:01.0
2     36     -2.79e+11   0:01.2
3     48     -1.3e+11    0:01.5
20    252    -8.41e+09   0:05.4
40    492    -5.69e+09   0:10.2
60    732    -4.55e+09   0:14.8
80    972    -4.51e+09   0:19.1
100   1212   -4.43e+09   0:23.9
120   1452   -4.41e+09   0:28.8
140   1692   -4.31e+09   0:33.4
160   1932   -4.02e+09   0:37.5
180   2172   -3.82e+09   0:42.3
200   2412   -3.39e+09   0:46.9
220   2652   -3.21e+09   0:51.7
240   2892   -3.13e+09   0:57.0
260   3132   -3.09e+09   1:02.6
280   3372   -3.06e+09   1:07.9
300   3612   -2.91e+09   1:12.5
320   3852   -2.73e+09   1:16.9
340   4092   -2.45e+09   1:21.4
360   4332   -2.32e+09   1:26.0
380   4572   -2.3e+09    1:30.6
400   4812   -2.28e+09   1:35.3
420   5052   -2.26e+09   1:39.7
440   5292   -2.19e+09   1:44.4
460   5532   -2.05e+09   1:48.9
480   5772   -1.83e+09   1:53.2
500   6012   -1.74e+09   1:59.5
520   6252   -1.69e+09   2:05.7
540   6492   -1.66e+09   2:10.4
560   6732   -1.62e+09   2:15.4
580   6972   -1.55e+09   2:20.2
600   7212   -1.39e+09   2:25.1
620   7452   -1.37e+09   2:29.9
640   7692   -1.35e+09   2:34.9
660   7932   -1.31e+09   2:39.8
680   8172   -1.28e+09   2:44.4
700   8412   -1.27e+09   2:49.2
720   8652   -1.27e+09   2:54.1
740   8892   -1.26e+09   2:59.2
760   9132   -1.26e+09   3:04.8
780   9372   -1.26e+09   3:10.5
800   9612   -1.26e+09   3:15.7
820   9852   -1.26e+09   3:21.0
840   10092  -1.25e+09   3:25.9
860   10332  -1.25e+09   3:30.9
880   10572  -1.25e+09   3:35.8
900   10812  -1.25e+09   3:40.7
920   11052  -1.25e+09   3:45.6
940   11292  -1.24e+09   3:50.4
960   11532  -1.23e+09   3:55.2
980   11772  -1.2e+09    4:00.2
1000  12012  -1.15e+09   4:06.1
1020  12252  -1.06e+09   4:11.6
1040  12492  -1.04e+09   4:16.8
1060  12732  -9.89e+08   4:21.5
1080  12972  -7.63e+08   4:26.6
1100  13212  -2.64e+08   4:31.6
1120  13452  -2.19e+08   4:36.2
1140  13692  -2.13e+08   4:41.0
1160  13932  -2.11e+08   4:45.7
1180  14172  -2.09e+08   4:50.4
1200  14412  -2.06e+08   4:55.1
1220  14652  -2.04e+08   4:59.9
1240  14892  -2.03e+08   5:04.8
1260  15132  -1.96e+08   5:09.8
1280  15372  -1.93e+08   5:15.6
1300  15612  -1.91e+08   5:20.7
1320  15852  -1.9e+08    5:26.0
1340  16092  -1.89e+08   5:30.6
1360  16332  -1.87e+08   5:35.2
1380  16572  -1.8e+08    5:39.7
1400  16812  -1.69e+08   5:44.3
1420  17052  -1.51e+08   5:48.8
1440  17292  -1.28e+08   5:53.4
1460  17532  -1.16e+08   5:58.3
1480  17772  -1.1e+08    6:03.0
1500  18012  -1.06e+08   6:08.5
1520  18252  -1.03e+08   6:14.9
1540  18492  -1e+08      6:20.2
1560  18732  -9.9e+07    6:25.6
1580  18972  -9.73e+07   6:30.7
1600  19212  -9.32e+07   6:36.0
1620  19452  -8.91e+07   6:41.0
1640  19692  -8.83e+07   6:45.9
1660  19932  -8.8e+07    6:50.8
1680  20172  -8.78e+07   6:55.7
1700  20412  -8.75e+07   7:00.9
1720  20652  -8.7e+07    7:06.0
1740  20892  -8.56e+07   7:10.9
1760  21132  -8.36e+07   7:15.8
1780  21372  -8.29e+07   7:21.7
1800  21612  -8.27e+07   7:27.8
1820  21852  -8.27e+07   7:32.7
1840  22092  -8.27e+07   7:37.8
1860  22332  -8.27e+07   7:42.9
1880  22572  -8.27e+07   7:48.2
1900  22812  -8.27e+07   7:53.5
1920  23052  -8.27e+07   7:58.8
1940  23292  -8.27e+07   8:03.9
1960  23532  -8.27e+07   8:09.2
1980  23772  -8.27e+07   8:14.4
2000  24012  -8.27e+07   8:19.3
2020  24252  -8.27e+07   8:25.9
2040  24492  -8.27e+07   8:30.7
2060  24732  -8.27e+07   8:35.4
2080  24972  -8.27e+07   8:40.0
2100  25212  -8.27e+07   8:44.7
2120  25452  -8.27e+07   8:49.4
2140  25692  -8.27e+07   8:54.2
2160  25932  -8.27e+07   8:58.8
2180  26172  -8.27e+07   9:03.4
2200  26412  -8.27e+07   9:08.0
2220  26652  -8.27e+07   9:12.7
2240  26892  -8.27e+07   9:18.0
2260  27132  -8.27e+07   9:23.1
2280  27372  -8.27e+07   9:28.5
2300  27612  -8.27e+07   9:34.6
2320  27852  -8.27e+07   9:40.0
2340  28092  -8.27e+07   9:44.7
2360  28332  -8.27e+07   9:50.0
2380  28572  -8.27e+07   9:54.7
2400  28812  -8.27e+07   9:59.1
2420  29052  -8.27e+07  10:03.7
2440  29292  -8.27e+07  10:08.1
2460  29532  -8.27e+07  10:13.2
2480  29772  -8.27e+07  10:18.6
2500  30012  -8.27e+07  10:24.0
2520  30252  -8.27e+07  10:30.3
2540  30492  -8.27e+07  10:35.7
2560  30732  -8.27e+07  10:40.8
2580  30972  -8.27e+07  10:47.4
2600  31212  -8.27e+07  10:53.6
2620  31452  -8.27e+07  10:59.0
2640  31692  -8.27e+07  11:03.5
2660  31932  -8.27e+07  11:08.0
2680  32172  -8.27e+07  11:12.5
2700  32412  -8.27e+07  11:18.1
2720  32652  -8.27e+07  11:23.0
2740  32892  -8.27e+07  11:28.1
2749  32988  -8.27e+07  11:30.0
