Iter. Eval.  Best      Time m:s
0     11     -1.94e+13   0:00.6
1     22     -1.88e+13   0:00.9
2     33     -1.81e+13   0:01.2
3     44     -1.81e+13   0:01.4
20    231    -2.47e+11   0:05.1
40    451    -5.71e+09   0:09.7
60    671    -5.07e+09   0:14.9
80    891    -3.32e+09   0:20.5
100   1111   -2.87e+09   0:26.2
120   1331   -2.81e+09   0:31.4
140   1551   -2.78e+09   0:36.0
160   1771   -2.76e+09   0:41.1
180   1991   -2.63e+09   0:45.9
200   2211   -2.63e+09   0:51.1
220   2431   -2.63e+09   0:55.8
240   2651   -2.63e+09   1:00.6
260   2871   -2.63e+09   1:05.1
280   3091   -2.63e+09   1:10.2
300   3311   -2.63e+09   1:14.8
320   3531   -2.63e+09   1:19.2
340   3751   -2.63e+09   1:23.9
360   3971   -2.62e+09   1:28.7
380   4191   -2.62e+09   1:33.4
400   4411   -2.62e+09   1:38.3
420   4631   -2.62e+09   1:43.4
440   4851   -2.62e+09   1:48.2
460   5071   -2.62e+09   1:52.9
480   5291   -2.62e+09   1:57.4
500   5511   -2.62e+09   2:02.3
520   5731   -2.62e+09   2:06.9
540   5951   -2.62e+09   2:11.6
560   6171   -2.62e+09   2:16.1
580   6391   -2.62e+09   2:20.9
600   6611   -2.5e+09    2:26.2
620   6831   -2.37e+09   2:31.5
640   7051   -2.29e+09   2:36.1
660   7271   -2.26e+09   2:41.1
680   7491   -2.24e+09   2:45.9
700   7711   -2.21e+09   2:50.5
720   7931   -2.2e+09    2:54.9
740   8151   -2.18e+09   2:59.4
760   8371   -2.17e+09   3:03.9
780   8591   -2.16e+09   3:08.3
800   8811   -2.15e+09   3:13.2
820   9031   -2.14e+09   3:18.3
840   9251   -2.14e+09   3:22.9
860   9471   -2.14e+09   3:27.2
880   9691   -2.13e+09   3:31.5
900   9911   -2.13e+09   3:35.9
920   10131  -2.12e+09   3:40.5
940   10351  -2.12e+09   3:45.1
960   10571  -2.11e+09   3:50.3
980   10791  -2.1e+09    3:56.3
1000  11011  -2.01e+09   4:01.8
1020  11231  -1.88e+09   4:07.3
1040  11451  -1.71e+09   4:12.4
1060  11671  -1.32e+09   4:17.3
1080  11891  -1.31e+09   4:22.3
1100  12111  -1.27e+09   4:27.4
1120  12331  -1.25e+09   4:32.9
1140  12551  -1.22e+09   4:39.1
1160  12771  -1.12e+09   4:44.2
