Iter. Eval.  Best      Time m:s
0     12     -1.07e+10   0:00.7
1     24     -1.07e+10   0:01.0
2     36     -1.06e+10   0:01.3
3     48     -1.04e+10   0:01.5
20    252    -6.37e+09   0:05.7
40    492    -6.12e+09   0:10.1
60    732    -5.88e+09   0:15.1
80    972    -5.48e+09   0:19.6
100   1212   -5.12e+09   0:24.2
120   1452   -4.86e+09   0:28.8
140   1692   -4.8e+09    0:33.2
160   1932   -4.79e+09   0:37.7
180   2172   -4.78e+09   0:42.2
200   2412   -4.77e+09   0:46.6
220   2652   -4.76e+09   0:51.1
240   2892   -4.75e+09   0:55.7
260   3132   -4.75e+09   1:01.2
280   3372   -4.74e+09   1:06.8
300   3612   -4.67e+09   1:11.6
320   3852   -4.34e+09   1:16.4
340   4092   -4.16e+09   1:21.1
360   4332   -4.11e+09   1:25.6
380   4572   -4.06e+09   1:30.2
400   4812   -4.04e+09   1:34.9
420   5052   -4.02e+09   1:39.3
440   5292   -4.01e+09   1:43.9
460   5532   -3.99e+09   1:48.4
480   5772   -3.98e+09   1:53.4
500   6012   -3.97e+09   1:59.3
520   6252   -3.96e+09   2:05.2
540   6492   -3.93e+09   2:10.5
560   6732   -3.5e+09    2:15.4
580   6972   -3.41e+09   2:20.4
600   7212   -3.23e+09   2:25.6
620   7452   -2.97e+09   2:30.3
640   7692   -2.91e+09   2:35.0
660   7932   -2.8e+09    2:40.1
680   8172   -2.64e+09   2:44.9
700   8412   -2.57e+09   2:50.1
720   8652   -2.55e+09   2:54.8
740   8892   -2.54e+09   2:59.9
760   9132   -2.53e+09   3:05.2
780   9372   -2.52e+09   3:10.0
800   9612   -2.49e+09   3:15.5
820   9852   -2.38e+09   3:21.2
840   10092  -1.81e+09   3:26.7
860   10332  -1.45e+09   3:31.3
880   10572  -1.27e+09   3:35.9
900   10812  -1.16e+09   3:40.9
920   11052  -1.11e+09   3:45.4
940   11292  -1.05e+09   3:50.3
960   11532  -9.83e+08   3:55.4
980   11772  -9.5e+08    4:00.8
1000  12012  -8.82e+08   4:06.5
1020  12252  -8.38e+08   4:12.8
1040  12492  -8.3e+08    4:17.5
1060  12732  -8.19e+08   4:22.3
1080  12972  -8.02e+08   4:27.5
1100  13212  -7.61e+08   4:32.6
1120  13452  -6.41e+08   4:37.3
1140  13692  -3.45e+08   4:41.9
1160  13932  -1.65e+08   4:46.6
1180  14172  -1.27e+08   4:51.3
1200  14412  -1.14e+08   4:56.5
1220  14652  -1.02e+08   5:01.5
1240  14892  -9.65e+07   5:06.3
1260  15132  -9.3e+07    5:11.1
1280  15372  -9.14e+07   5:15.9
1300  15612  -9.07e+07   5:20.8
1320  15852  -9.03e+07   5:25.8
1340  16092  -9.01e+07   5:32.3
1360  16332  -8.98e+07   5:38.1
1380  16572  -8.87e+07   5:43.2
1400  16812  -8.53e+07   5:47.9
1420  17052  -8.42e+07   5:52.7
1440  17292  -8.32e+07   5:57.4
1460  17532  -8.31e+07   6:02.2
1480  17772  -8.3e+07    6:07.2
1500  18012  -8.29e+07   6:13.0
1520  18252  -8.29e+07   6:18.5
1540  18492  -8.29e+07   6:23.8
1560  18732  -8.28e+07   6:28.6
1580  18972  -8.28e+07   6:33.6
1600  19212  -8.27e+07   6:38.3
1620  19452  -8.27e+07   6:42.9
1640  19692  -8.27e+07   6:47.5
1660  19932  -8.27e+07   6:52.4
1680  20172  -8.27e+07   6:57.3
1700  20412  -8.27e+07   7:01.9
1720  20652  -8.27e+07   7:06.7
1740  20892  -8.27e+07   7:11.8
1760  21132  -8.27e+07   7:16.6
1780  21372  -8.27e+07   7:21.4
1800  21612  -8.27e+07   7:25.9
1820  21852  -8.27e+07   7:30.7
1840  22092  -8.27e+07   7:36.8
1860  22332  -8.27e+07   7:42.4
1880  22572  -8.27e+07   7:48.2
1900  22812  -8.27e+07   7:52.7
1920  23052  -8.27e+07   7:57.3
1940  23292  -8.27e+07   8:03.5
1960  23532  -8.27e+07   8:10.5
1980  23772  -8.27e+07   8:16.2
2000  24012  -8.27e+07   8:22.4
2020  24252  -8.27e+07   8:28.0
2040  24492  -8.27e+07   8:34.0
2060  24732  -8.27e+07   8:39.7
2077  24924  -8.27e+07   8:44.0
