Iter. Eval.  Best      Time m:s
0     12     -1.09e+10   0:00.7
1     24     -1.09e+10   0:01.0
2     36     -1.09e+10   0:01.4
3     48     -1.09e+10   0:01.7
20    252    -1.09e+10   0:06.8
40    492    -1.09e+10   0:12.0
60    732    -1.06e+10   0:17.3
80    972    -1.06e+10   0:22.6
100   1212   -1.05e+10   0:27.8
120   1452   -1.05e+10   0:32.9
140   1692   -1.05e+10   0:38.2
160   1932   -1.05e+10   0:43.3
180   2172   -1.05e+10   0:48.6
200   2412   -1.05e+10   0:53.8
220   2652   -1.05e+10   0:59.1
240   2892   -1.05e+10   1:04.4
260   3132   -1.05e+10   1:09.6
280   3372   -1.04e+10   1:15.1
300   3612   -1.04e+10   1:20.5
320   3852   -1.04e+10   1:26.1
340   4092   -1.04e+10   1:31.4
360   4332   -1.04e+10   1:36.9
380   4572   -1.03e+10   1:41.9
400   4812   -1.02e+10   1:47.1
420   5052   -1.01e+10   1:52.5
440   5292   -1.01e+10   1:58.4
460   5532   -1.01e+10   2:04.6
480   5772   -1e+10      2:09.9
500   6012   -1e+10      2:15.7
520   6252   -9.78e+09   2:21.8
540   6492   -9.46e+09   2:27.0
560   6732   -8.4e+09    2:32.5
580   6972   -5.43e+09   2:37.3
600   7212   -2.13e+09   2:42.3
620   7452   -6.72e+08   2:47.7
640   7692   -3.97e+08   2:52.8
660   7932   -3.62e+08   2:57.6
680   8172   -3.09e+08   3:02.3
700   8412   -2.71e+08   3:07.0
720   8652   -2.47e+08   3:11.6
740   8892   -2.28e+08   3:16.1
760   9132   -2.25e+08   3:20.9
780   9372   -2.15e+08   3:25.4
800   9612   -1.98e+08   3:30.6
820   9852   -1.69e+08   3:35.6
840   10092  -1.49e+08   3:41.1
860   10332  -1.22e+08   3:46.4
880   10572  -1.01e+08   3:51.1
900   10812  -9.38e+07   3:56.1
920   11052  -9.17e+07   4:01.2
940   11292  -9.04e+07   4:06.0
960   11532  -8.92e+07   4:12.3
980   11772  -8.85e+07   4:18.7
1000  12012  -8.77e+07   4:25.4
1020  12252  -8.52e+07   4:30.6
1040  12492  -7.81e+07   4:36.4
1060  12732  -7.63e+07   4:41.0
1080  12972  -7.59e+07   4:45.7
1100  13212  -7.58e+07   4:50.4
1120  13452  -7.57e+07   4:55.0
1140  13692  -7.54e+07   4:59.8
1160  13932  -7.49e+07   5:04.4
1180  14172  -7.41e+07   5:09.1
1200  14412  -7.34e+07   5:13.7
1220  14652  -7.33e+07   5:18.4
1240  14892  -7.32e+07   5:23.2
1260  15132  -7.31e+07   5:28.6
1280  15372  -7.3e+07    5:33.7
1300  15612  -7.25e+07   5:39.2
1320  15852  -7.18e+07   5:44.6
1340  16092  -7.14e+07   5:49.6
1360  16332  -7.12e+07   5:54.1
1380  16572  -7.12e+07   5:58.9
1400  16812  -7.12e+07   6:03.6
1420  17052  -7.12e+07   6:08.6
1440  17292  -7.12e+07   6:13.4
1460  17532  -7.12e+07   6:18.7
1480  17772  -7.12e+07   6:23.8
1500  18012  -7.12e+07   6:30.5
1520  18252  -7.12e+07   6:37.9
1540  18492  -7.12e+07   6:44.8
1560  18732  -7.12e+07   6:50.5
1580  18972  -7.12e+07   6:56.0
1600  19212  -7.12e+07   7:01.5
1620  19452  -7.12e+07   7:07.0
1640  19692  -7.12e+07   7:12.3
1660  19932  -7.12e+07   7:17.2
1680  20172  -7.12e+07   7:21.9
1700  20412  -7.12e+07   7:26.7
1720  20652  -7.12e+07   7:31.8
1740  20892  -7.12e+07   7:37.5
1760  21132  -7.12e+07   7:42.6
1780  21372  -7.12e+07   7:47.5
1800  21612  -7.12e+07   7:52.7
1820  21852  -7.12e+07   7:58.5
1840  22092  -7.12e+07   8:03.5
1860  22332  -7.12e+07   8:08.5
1880  22572  -7.12e+07   8:13.6
1900  22812  -7.12e+07   8:18.4
1920  23052  -7.12e+07   8:23.0
1940  23292  -7.12e+07   8:28.5
1960  23532  -7.12e+07   8:33.2
1980  23772  -7.12e+07   8:38.2
2000  24012  -7.12e+07   8:44.7
2020  24252  -7.12e+07   8:52.4
2040  24492  -7.12e+07   8:58.1
2060  24732  -7.12e+07   9:03.3
2080  24972  -7.12e+07   9:08.3
2100  25212  -7.12e+07   9:13.9
2120  25452  -7.12e+07   9:18.9
2138  25656  -7.12e+07   9:22.9
