Iter. Eval.  Best      Time m:s
0     12     -2.83e+11   0:00.8
1     24     -2.61e+11   0:01.1
2     36     -1.91e+11   0:01.4
3     48     -9.27e+10   0:01.7
20    252    -1.62e+10   0:06.3
40    492    -1.44e+10   0:10.9
60    732    -1.29e+10   0:15.5
80    972    -1.09e+10   0:20.3
100   1212   -8.53e+09   0:25.3
120   1452   -8.35e+09   0:29.9
140   1692   -8.28e+09   0:35.3
160   1932   -8.2e+09    0:40.9
180   2172   -8.11e+09   0:46.1
200   2412   -7.92e+09   0:51.1
220   2652   -7.3e+09    0:55.9
240   2892   -6.2e+09    1:01.2
260   3132   -4.37e+09   1:06.3
280   3372   -2.6e+09    1:11.1
300   3612   -1.61e+09   1:16.4
320   3852   -1.51e+09   1:21.6
340   4092   -1.31e+09   1:26.4
360   4332   -1.16e+09   1:31.3
380   4572   -1.13e+09   1:36.4
400   4812   -1.13e+09   1:41.6
420   5052   -1.12e+09   1:47.1
440   5292   -1.11e+09   1:52.3
460   5532   -1.11e+09   1:57.1
480   5772   -1.11e+09   2:01.8
500   6012   -1.11e+09   2:08.2
520   6252   -1.11e+09   2:13.9
540   6492   -1.11e+09   2:18.5
560   6732   -1.11e+09   2:23.2
580   6972   -1.11e+09   2:28.1
600   7212   -1.1e+09    2:34.2
620   7452   -1.07e+09   2:39.7
640   7692   -1.05e+09   2:44.9
660   7932   -1.02e+09   2:49.8
680   8172   -8.29e+08   2:54.4
700   8412   -6.5e+08    2:58.9
720   8652   -5.31e+08   3:03.8
740   8892   -3.49e+08   3:08.6
760   9132   -2.45e+08   3:13.5
780   9372   -1.48e+08   3:18.0
800   9612   -1.28e+08   3:22.8
820   9852   -1.12e+08   3:28.0
840   10092  -1.02e+08   3:32.9
860   10332  -9.15e+07   3:37.9
880   10572  -8.63e+07   3:43.2
900   10812  -8.58e+07   3:48.1
920   11052  -8.5e+07    3:53.3
940   11292  -8.46e+07   3:58.2
960   11532  -8.41e+07   4:03.0
980   11772  -8.4e+07    4:08.6
1000  12012  -8.38e+07   4:15.2
1020  12252  -8.36e+07   4:21.1
1040  12492  -8.34e+07   4:26.5
1060  12732  -8.33e+07   4:31.6
1080  12972  -8.31e+07   4:36.4
1100  13212  -8.3e+07    4:42.4
1120  13452  -8.3e+07    4:48.4
1140  13692  -8.3e+07    4:53.5
1160  13932  -8.3e+07    4:58.1
1180  14172  -8.29e+07   5:03.3
1200  14412  -8.29e+07   5:08.1
1220  14652  -8.29e+07   5:12.9
1240  14892  -8.29e+07   5:18.0
1260  15132  -8.29e+07   5:23.0
1280  15372  -8.29e+07   5:27.9
1300  15612  -8.29e+07   5:32.7
1320  15852  -8.29e+07   5:37.8
1340  16092  -8.29e+07   5:42.5
1360  16332  -8.28e+07   5:47.5
1380  16572  -8.28e+07   5:52.7
1400  16812  -8.28e+07   5:57.4
1420  17052  -8.28e+07   6:02.2
1440  17292  -8.28e+07   6:06.9
1460  17532  -8.27e+07   6:11.9
1480  17772  -8.27e+07   6:16.8
1500  18012  -8.27e+07   6:23.2
1520  18252  -8.27e+07   6:29.2
1540  18492  -8.27e+07   6:34.4
1560  18732  -8.27e+07   6:39.7
1580  18972  -8.27e+07   6:44.4
1600  19212  -8.27e+07   6:50.1
1620  19452  -8.27e+07   6:56.2
1640  19692  -8.27e+07   7:01.4
1660  19932  -8.27e+07   7:06.4
1680  20172  -8.27e+07   7:11.2
1700  20412  -8.27e+07   7:16.0
1720  20652  -8.27e+07   7:21.3
1740  20892  -8.27e+07   7:26.2
1760  21132  -8.27e+07   7:30.8
1780  21372  -8.27e+07   7:35.5
1800  21612  -8.27e+07   7:40.2
1820  21852  -8.27e+07   7:45.0
1840  22092  -8.27e+07   7:49.9
1860  22332  -8.27e+07   7:54.5
1880  22572  -8.27e+07   7:59.3
1900  22812  -8.27e+07   8:04.2
1920  23052  -8.27e+07   8:08.8
1940  23292  -8.27e+07   8:13.8
1960  23532  -8.27e+07   8:18.5
1980  23772  -8.27e+07   8:24.3
2000  24012  -8.27e+07   8:30.2
2020  24252  -8.27e+07   8:36.4
2040  24492  -8.27e+07   8:42.4
2060  24732  -8.27e+07   8:47.8
2080  24972  -8.27e+07   8:53.5
2100  25212  -8.27e+07   8:59.5
2120  25452  -8.27e+07   9:05.5
2140  25692  -8.27e+07   9:11.5
2160  25932  -8.27e+07   9:17.3
2180  26172  -8.27e+07   9:22.2
2200  26412  -8.27e+07   9:27.5
2220  26652  -8.27e+07   9:33.1
2240  26892  -8.27e+07   9:38.9
2260  27132  -8.27e+07   9:44.1
2280  27372  -8.27e+07   9:50.0
2300  27612  -8.27e+07   9:54.9
2320  27852  -8.27e+07  10:00.0
2340  28092  -8.27e+07  10:05.7
2360  28332  -8.27e+07  10:10.8
2380  28572  -8.27e+07  10:16.4
2400  28812  -8.27e+07  10:21.8
2420  29052  -8.27e+07  10:27.7
2440  29292  -8.27e+07  10:32.8
2460  29532  -8.27e+07  10:37.5
2477  29724  -8.27e+07  10:42.2
