Iter. Eval.  Best      Time m:s
0     12     -1.94e+12   0:00.6
1     24     -1.94e+12   0:01.1
2     36     -1.85e+12   0:01.4
3     48     -1.69e+12   0:01.6
20    252    -5.56e+09   0:06.3
40    492    -2.84e+09   0:12.0
60    732    -2.65e+09   0:18.5
80    972    -2.42e+09   0:25.0
100   1212   -2.29e+09   0:31.6
120   1452   -2.24e+09   0:38.5
140   1692   -2.21e+09   0:45.3
160   1932   -2.21e+09   0:52.3
180   2172   -2.21e+09   0:59.3
200   2412   -2.2e+09    1:06.2
220   2652   -2.18e+09   1:13.7
240   2892   -2.16e+09   1:20.6
260   3132   -2.15e+09   1:27.6
280   3372   -2.1e+09    1:34.9
300   3612   -2.02e+09   1:41.8
320   3852   -1.85e+09   1:48.8
340   4092   -1.57e+09   1:55.5
360   4332   -1.15e+09   2:01.9
380   4572   -1.14e+09   2:08.1
400   4812   -1.07e+09   2:14.0
420   5052   -9.27e+08   2:20.2
440   5292   -6.55e+08   2:26.1
460   5532   -4.07e+08   2:31.9
480   5772   -2.29e+08   2:38.1
500   6012   -1.54e+08   2:44.8
520   6252   -1.29e+08   2:51.1
540   6492   -1.15e+08   2:56.9
560   6732   -1.11e+08   3:01.6
580   6972   -1.08e+08   3:06.4
600   7212   -1.03e+08   3:11.1
620   7452   -1.02e+08   3:16.2
640   7692   -1.01e+08   3:21.2
660   7932   -1e+08      3:26.0
680   8172   -9.74e+07   3:30.7
700   8412   -8.63e+07   3:35.4
720   8652   -8.23e+07   3:40.1
740   8892   -7.94e+07   3:45.2
760   9132   -7.71e+07   3:49.8
780   9372   -7.57e+07   3:55.1
800   9612   -7.43e+07   4:01.6
820   9852   -7.25e+07   4:06.2
840   10092  -7.14e+07   4:11.3
860   10332  -7.13e+07   4:16.1
880   10572  -7.11e+07   4:21.3
900   10812  -7.1e+07    4:26.3
920   11052  -7.08e+07   4:31.2
940   11292  -7.08e+07   4:36.0
960   11532  -7.08e+07   4:40.6
980   11772  -7.07e+07   4:45.4
1000  12012  -7.07e+07   4:51.5
1020  12252  -7.07e+07   4:57.9
1040  12492  -7.07e+07   5:02.7
1060  12732  -7.07e+07   5:07.8
1080  12972  -7.06e+07   5:13.1
1100  13212  -7.06e+07   5:17.8
1120  13452  -7.06e+07   5:22.6
1140  13692  -7.06e+07   5:27.5
1160  13932  -7.06e+07   5:32.7
1180  14172  -7.06e+07   5:37.6
1200  14412  -7.04e+07   5:42.5
1220  14652  -7.04e+07   5:47.5
1240  14892  -7.04e+07   5:52.8
1260  15132  -7.03e+07   5:57.6
1280  15372  -7.03e+07   6:02.4
1300  15612  -7.03e+07   6:07.8
1320  15852  -7.03e+07   6:14.4
1340  16092  -7.03e+07   6:19.6
1360  16332  -7.03e+07   6:25.1
1380  16572  -7.03e+07   6:30.2
1400  16812  -7.03e+07   6:35.5
1420  17052  -7.03e+07   6:40.6
1440  17292  -7.03e+07   6:45.3
1460  17532  -7.03e+07   6:50.0
1480  17772  -7.03e+07   6:55.4
1500  18012  -7.03e+07   7:01.8
1520  18252  -7.03e+07   7:08.1
1540  18492  -7.03e+07   7:12.9
1560  18732  -7.03e+07   7:17.5
1580  18972  -7.03e+07   7:22.5
1600  19212  -7.03e+07   7:27.3
1620  19452  -7.03e+07   7:31.9
1640  19692  -7.03e+07   7:37.0
1660  19932  -7.03e+07   7:42.1
1680  20172  -7.03e+07   7:47.1
1700  20412  -7.03e+07   7:51.9
1720  20652  -7.03e+07   7:56.6
1740  20892  -7.03e+07   8:01.2
1760  21132  -7.03e+07   8:05.9
1780  21372  -7.03e+07   8:10.9
1800  21612  -7.03e+07   8:17.2
1820  21852  -7.03e+07   8:23.5
1840  22092  -7.03e+07   8:29.2
1860  22332  -7.03e+07   8:34.0
1880  22572  -7.03e+07   8:38.8
1900  22812  -7.03e+07   8:44.5
1920  23052  -7.03e+07   8:50.3
1940  23292  -7.03e+07   8:56.0
1960  23532  -7.03e+07   9:01.8
1980  23772  -7.03e+07   9:07.9
2000  24012  -7.03e+07   9:14.0
2020  24252  -7.03e+07   9:21.1
2040  24492  -7.03e+07   9:26.5
2060  24732  -7.03e+07   9:31.3
2080  24972  -7.03e+07   9:36.2
2100  25212  -7.03e+07   9:41.7
2120  25452  -7.03e+07   9:47.5
2140  25692  -7.03e+07   9:52.6
2160  25932  -7.03e+07   9:57.2
2180  26172  -7.03e+07  10:01.9
2200  26412  -7.03e+07  10:07.3
2218  26616  -7.03e+07  10:11.6
