Iter. Eval.  Best      Time m:s
0     12     -3.92e+12   0:00.7
1     24     -3.87e+12   0:01.1
2     36     -3.82e+12   0:01.4
3     48     -3.77e+12   0:01.8
20    252    -5.15e+10   0:06.5
40    492    -4.38e+09   0:11.6
60    732    -4.38e+09   0:16.5
80    972    -4.35e+09   0:21.3
100   1212   -3.97e+09   0:26.0
120   1452   -3.85e+09   0:30.7
140   1692   -3.78e+09   0:35.2
160   1932   -3.78e+09   0:39.9
180   2172   -3.73e+09   0:44.7
200   2412   -3.67e+09   0:49.9
220   2652   -3.58e+09   0:55.0
240   2892   -3.55e+09   1:00.2
260   3132   -3.54e+09   1:06.3
280   3372   -3.54e+09   1:11.6
300   3612   -3.53e+09   1:17.1
320   3852   -3.53e+09   1:22.2
340   4092   -3.53e+09   1:27.6
360   4332   -3.53e+09   1:32.7
380   4572   -3.53e+09   1:37.7
400   4812   -3.52e+09   1:42.9
420   5052   -3.52e+09   1:47.7
440   5292   -3.52e+09   1:52.7
460   5532   -3.52e+09   1:57.5
480   5772   -3.52e+09   2:02.3
500   6012   -3.52e+09   2:08.3
520   6252   -3.52e+09   2:13.8
540   6492   -3.52e+09   2:18.6
560   6732   -3.52e+09   2:23.3
580   6972   -3.52e+09   2:28.1
600   7212   -3.52e+09   2:33.1
620   7452   -3.52e+09   2:37.9
640   7692   -3.52e+09   2:42.9
660   7932   -3.47e+09   2:48.6
680   8172   -3.44e+09   2:54.5
700   8412   -3.42e+09   3:00.1
720   8652   -3.37e+09   3:07.4
740   8892   -3.34e+09   3:13.9
760   9132   -3.34e+09   3:20.2
780   9372   -3.3e+09    3:25.4
800   9612   -3.21e+09   3:30.4
820   9852   -3.09e+09   3:35.5
840   10092  -2.8e+09    3:40.3
860   10332  -2.48e+09   3:45.6
880   10572  -2.21e+09   3:50.8
900   10812  -2.09e+09   3:56.4
920   11052  -1.96e+09   4:01.4
940   11292  -1.65e+09   4:06.0
960   11532  -1.56e+09   4:11.4
980   11772  -1.53e+09   4:17.2
1000  12012  -1.51e+09   4:22.9
1020  12252  -1.5e+09    4:29.4
1040  12492  -1.49e+09   4:34.3
1060  12732  -1.46e+09   4:39.3
1080  12972  -1.42e+09   4:44.1
1100  13212  -8.79e+08   4:49.1
1120  13452  -5.94e+08   4:54.2
1140  13692  -4.63e+08   4:59.1
1160  13932  -2.79e+08   5:04.6
1180  14172  -2.28e+08   5:11.0
1200  14412  -2.03e+08   5:16.3
1220  14652  -1.94e+08   5:21.6
1240  14892  -1.76e+08   5:26.9
1260  15132  -1.53e+08   5:31.6
1280  15372  -1.16e+08   5:36.4
1300  15612  -1.02e+08   5:41.7
1320  15852  -9.22e+07   5:46.4
1340  16092  -8.78e+07   5:51.5
1360  16332  -8.44e+07   5:56.2
1380  16572  -8.34e+07   6:00.9
1400  16812  -8.26e+07   6:05.5
1420  17052  -8.17e+07   6:10.8
1440  17292  -8.09e+07   6:15.3
1460  17532  -8.07e+07   6:20.2
1480  17772  -8.03e+07   6:25.4
1500  18012  -7.78e+07   6:31.3
1520  18252  -7.67e+07   6:37.5
1540  18492  -7.64e+07   6:42.8
1560  18732  -7.63e+07   6:47.4
1580  18972  -7.63e+07   6:51.9
1600  19212  -7.63e+07   6:56.7
1620  19452  -7.63e+07   7:01.3
1640  19692  -7.63e+07   7:05.9
1660  19932  -7.63e+07   7:10.5
1680  20172  -7.63e+07   7:15.4
1700  20412  -7.63e+07   7:20.6
1720  20652  -7.63e+07   7:26.0
1740  20892  -7.63e+07   7:31.9
1760  21132  -7.63e+07   7:36.7
1780  21372  -7.63e+07   7:41.3
1800  21612  -7.63e+07   7:45.8
1820  21852  -7.63e+07   7:50.6
1840  22092  -7.63e+07   7:55.0
1860  22332  -7.63e+07   7:59.7
1880  22572  -7.63e+07   8:04.4
1900  22812  -7.58e+07   8:08.9
1920  23052  -7.57e+07   8:13.4
1940  23292  -7.55e+07   8:18.1
1960  23532  -7.53e+07   8:23.9
1980  23772  -7.52e+07   8:29.6
2000  24012  -7.51e+07   8:35.6
2020  24252  -7.51e+07   8:41.9
2040  24492  -7.51e+07   8:47.2
2060  24732  -7.51e+07   8:52.6
2080  24972  -7.5e+07    8:57.8
2100  25212  -7.5e+07    9:02.6
2120  25452  -7.49e+07   9:07.3
2140  25692  -7.48e+07   9:12.0
2160  25932  -7.48e+07   9:16.9
2180  26172  -7.48e+07   9:21.5
2200  26412  -7.48e+07   9:26.1
2220  26652  -7.48e+07   9:31.3
2240  26892  -7.48e+07   9:36.7
2260  27132  -7.48e+07   9:42.2
2280  27372  -7.48e+07   9:47.7
2300  27612  -7.48e+07   9:53.5
2320  27852  -7.48e+07   9:58.3
2340  28092  -7.48e+07  10:02.9
2360  28332  -7.48e+07  10:07.7
2380  28572  -7.48e+07  10:12.7
2400  28812  -7.48e+07  10:17.9
2420  29052  -7.48e+07  10:23.0
2440  29292  -7.48e+07  10:27.6
2460  29532  -7.48e+07  10:32.8
2480  29772  -7.48e+07  10:38.4
2500  30012  -7.48e+07  10:44.7
2520  30252  -7.48e+07  10:51.0
2540  30492  -7.48e+07  10:56.7
2560  30732  -7.48e+07  11:01.5
2580  30972  -7.48e+07  11:06.3
2600  31212  -7.48e+07  11:11.5
2620  31452  -7.48e+07  11:16.4
2640  31692  -7.48e+07  11:21.1
2660  31932  -7.48e+07  11:26.4
2680  32172  -7.48e+07  11:31.3
2700  32412  -7.48e+07  11:36.1
2720  32652  -7.48e+07  11:41.7
2724  32688  -7.48e+07  11:42.7
